Model,Year,Miles,Location,Prices,Link,Scraped_On
 Acura rl Sedan 4D,2011,136K miles,"Berlin, CT","$6,500",https://www.facebook.com//marketplace/item/1651837392283748/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Af7aed136-74a7-497b-9b0f-bb1c125b98eb&__tn__=!%3AD,2024-07-03
 Ford escape SEL Sport Utility 4D,2018,116K miles,"Hartford, CT","$9,200",https://www.facebook.com//marketplace/item/472712428739421/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Af7aed136-74a7-497b-9b0f-bb1c125b98eb&__tn__=!%3AD,2024-07-03
 Nissan versa note SV Hatchback 4D,2018,50K miles,"Trumbull, CT","$9,500",https://www.facebook.com//marketplace/item/3426441400987274/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Af7aed136-74a7-497b-9b0f-bb1c125b98eb&__tn__=!%3AD,2024-07-03
 Chrysler 200S Sedan 4D,2016,131K miles,"East Hartford, CT","$5,000",https://www.facebook.com//marketplace/item/7429056210533459/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Af7aed136-74a7-497b-9b0f-bb1c125b98eb&__tn__=!%3AD,2024-07-03
 Subaru legacy,2015,96K miles,"New Britain, CT","$12,900",https://www.facebook.com//marketplace/item/337161769257812/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Af7aed136-74a7-497b-9b0f-bb1c125b98eb&__tn__=!%3AD,2024-07-03
 Subaru xv crosstrek Premium Sport Utility 4D,2013,144K miles,"Farmington, CT","$6,300",https://www.facebook.com//marketplace/item/1112169353359924/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Af7aed136-74a7-497b-9b0f-bb1c125b98eb&__tn__=!%3AD,2024-07-03
 Toyota venza,2010,175K miles,"Hartford, CT","$9,000",https://www.facebook.com//marketplace/item/871159918186959/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Af7aed136-74a7-497b-9b0f-bb1c125b98eb&__tn__=!%3AD,2024-07-03
 Audi a6 2.0T Premium Plus Sedan 4D,2013,92K miles,"Rocky Hill, CT","$14,000",https://www.facebook.com//marketplace/item/1028928951898708/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Af7aed136-74a7-497b-9b0f-bb1c125b98eb&__tn__=!%3AD,2024-07-03
 Honda accord crosstour EX-L Sport Utility 4D,2010,201K miles,"Hartford, CT","$8,500",https://www.facebook.com//marketplace/item/1074535757585952/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Af7aed136-74a7-497b-9b0f-bb1c125b98eb&__tn__=!%3AD,2024-07-03
 Suzuki kizashi SE Sedan 4D,2012,123K miles,"New Britain, CT","$4,900",https://www.facebook.com//marketplace/item/460697780236893/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Af7aed136-74a7-497b-9b0f-bb1c125b98eb&__tn__=!%3AD,2024-07-03
 Hyundai elantra GLS Sedan 4D,2010,160K miles,"East Hartford, CT","$3,950",https://www.facebook.com//marketplace/item/1220818702679656/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Af7aed136-74a7-497b-9b0f-bb1c125b98eb&__tn__=!%3AD,2024-07-03
 Nissan versa SV Sedan 4D,2012,122K miles,"Torrington, CT","$3,800",https://www.facebook.com//marketplace/item/1250247785944046/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Af7aed136-74a7-497b-9b0f-bb1c125b98eb&__tn__=!%3AD,2024-07-03
 Toyota corolla CE Sedan 4D,1997,87K miles,"Newington, CT","$1,800",https://www.facebook.com//marketplace/item/1614732939324486/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Af7aed136-74a7-497b-9b0f-bb1c125b98eb&__tn__=!%3AD,2024-07-03
 Mazda mazda6 i Sport Sedan 4D,2011,162K miles,"Bridgeport, CT","$3,500",https://www.facebook.com//marketplace/item/3774717396133740/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Af7aed136-74a7-497b-9b0f-bb1c125b98eb&__tn__=!%3AD,2024-07-03
 Nissan rogue S Sport Utility 4D,2008,118K miles,"Windsor, CT","$3,600",https://www.facebook.com//marketplace/item/504346192164200/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Af7aed136-74a7-497b-9b0f-bb1c125b98eb&__tn__=!%3AD,2024-07-03
 Nissan versa Note S Hatchback 4D,2015,120K miles,"Milford, CT","$4,800",https://www.facebook.com//marketplace/item/1453988625237585/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Af7aed136-74a7-497b-9b0f-bb1c125b98eb&__tn__=!%3AD,2024-07-03
 Toyota corolla LE,2009,142K miles,"Danbury, CT","$5,300",https://www.facebook.com//marketplace/item/1543133332934381/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Af7aed136-74a7-497b-9b0f-bb1c125b98eb&__tn__=!%3AD,2024-07-03
 Honda civic LX Sedan 4D,2010,141K miles,"Shelton, CT","$4,700",https://www.facebook.com//marketplace/item/391783323361631/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Af7aed136-74a7-497b-9b0f-bb1c125b98eb&__tn__=!%3AD,2024-07-03
 Honda accord EX-L Sedan 4D,2008,139K miles,"Windsor Locks, CT","$6,450",https://www.facebook.com//marketplace/item/431834129675295/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Af7aed136-74a7-497b-9b0f-bb1c125b98eb&__tn__=!%3AD,2024-07-03
 Toyota solara SE Coupe 2D,2000,93K miles,"Hartford, CT","$4,800",https://www.facebook.com//marketplace/item/973280744478628/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Af7aed136-74a7-497b-9b0f-bb1c125b98eb&__tn__=!%3AD,2024-07-03
 Ford fusion Hybrid Sedan 4D,2011,119K miles,"West Hartford, CT","$5,199",https://www.facebook.com//marketplace/item/304843339369068/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Af7aed136-74a7-497b-9b0f-bb1c125b98eb&__tn__=!%3AD,2024-07-03
 Nissan rogue SV,2011,131K miles · Dealership,"Springfield, MA","$4,800",https://www.facebook.com//marketplace/item/1598900077568966/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Af7aed136-74a7-497b-9b0f-bb1c125b98eb&__tn__=!%3AD,2024-07-03
 Honda accord DX Sedan 4D,2004,112K miles,"Westbrook, CT","$3,900",https://www.facebook.com//marketplace/item/424583707106467/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Af7aed136-74a7-497b-9b0f-bb1c125b98eb&__tn__=!%3AD,2024-07-03
 Mazda mazda3,2007,170K miles,"Seymour, CT","$1,700",https://www.facebook.com//marketplace/item/1116883156068171/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Af7aed136-74a7-497b-9b0f-bb1c125b98eb&__tn__=!%3AD,2024-07-03
 Nissan altima 2.5 S Sedan 4D,2011,90K miles,"Manchester, CT","$1,800",https://www.facebook.com//marketplace/item/3725287357789671/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Af7aed136-74a7-497b-9b0f-bb1c125b98eb&__tn__=!%3AD,2024-07-03
 Jeep rubicon unlimited,2018,58K miles,"Southington, CT","$36,900",https://www.facebook.com//marketplace/item/349268821365240/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Af7aed136-74a7-497b-9b0f-bb1c125b98eb&__tn__=!%3AD,2024-07-03
" any car with only $2000 suv/ sedan, send me a message right now! nissan- chevrolet - ford - nissan",2025,,"Darien, CT","$2,000",https://www.facebook.com//marketplace/item/2875851862579037/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Af7aed136-74a7-497b-9b0f-bb1c125b98eb&__tn__=!%3AD,2024-07-03
 Hyundai elantra GLS Sedan 4D,2011,1.7K miles,"New Haven, CT","$1,400",https://www.facebook.com//marketplace/item/324400970730365/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Af7aed136-74a7-497b-9b0f-bb1c125b98eb&__tn__=!%3AD,2024-07-03
 Hyundai sonata GLS Sedan 4D,2011,197K miles,"Enfield, CT","$2,700",https://www.facebook.com//marketplace/item/1644406029716297/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Af7aed136-74a7-497b-9b0f-bb1c125b98eb&__tn__=!%3AD,2024-07-03
 Infiniti ex35,2008,16K miles,"New Britain, CT","$2,600",https://www.facebook.com//marketplace/item/1923713241395804/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Af7aed136-74a7-497b-9b0f-bb1c125b98eb&__tn__=!%3AD,2024-07-03
 Vehicle all models,2024,1K miles,"Waterbury, CT",$100,https://www.facebook.com//marketplace/item/1007174697000700/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Af7aed136-74a7-497b-9b0f-bb1c125b98eb&__tn__=!%3AD,2024-07-03
 Nissan altima 2.5 S,2006,154K miles,"Newington, CT",$800,https://www.facebook.com//marketplace/item/1641751596644100/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Af7aed136-74a7-497b-9b0f-bb1c125b98eb&__tn__=!%3AD,2024-07-03
 Infiniti g37 X,2009,147K miles,"Windsor, CT","$6,400",https://www.facebook.com//marketplace/item/997364405727244/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Af7aed136-74a7-497b-9b0f-bb1c125b98eb&__tn__=!%3AD,2024-07-03
 Toyota prius plug-in hybrid Hatchback 4D,2012,106K miles,"Woodstock, CT","$10,500",https://www.facebook.com//marketplace/item/1670327923795448/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Af7aed136-74a7-497b-9b0f-bb1c125b98eb&__tn__=!%3AD,2024-07-03
 Subaru impreza WRX Premium Sport Wagon 4D,2010,128K miles,"New Britain, CT","$5,500",https://www.facebook.com//marketplace/item/403168868862101/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Af7aed136-74a7-497b-9b0f-bb1c125b98eb&__tn__=!%3AD,2024-07-03
 Honda accord EX Coupe 2D,2009,136K miles,"New Britain, CT","$7,000",https://www.facebook.com//marketplace/item/483791284324118/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Af7aed136-74a7-497b-9b0f-bb1c125b98eb&__tn__=!%3AD,2024-07-03
 Nissan murano s,2008,170K miles,"Middletown, CT","$1,000",https://www.facebook.com//marketplace/item/1409519363098159/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Af7aed136-74a7-497b-9b0f-bb1c125b98eb&__tn__=!%3AD,2024-07-03
 Ford explorer Police intercepor,2013,86K miles,"Waterbury, CT","$5,000",https://www.facebook.com//marketplace/item/915893110305473/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Af7aed136-74a7-497b-9b0f-bb1c125b98eb&__tn__=!%3AD,2024-07-03
 Nissan altima 2.5 S Sedan 4D,2015,195K miles,"Port Jefferson Station, NY","$1,990",https://www.facebook.com//marketplace/item/1118215972585505/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Af7aed136-74a7-497b-9b0f-bb1c125b98eb&__tn__=!%3AD,2024-07-03
 Ford fusion SEL Sedan 4D,2012,129K miles,"Bristol, CT","$4,500",https://www.facebook.com//marketplace/item/458423290149590/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Af7aed136-74a7-497b-9b0f-bb1c125b98eb&__tn__=!%3AD,2024-07-03
 Acura tl 3.2 Sedan 4D,2004,141K miles,"Bloomfield, CT","$4,000",https://www.facebook.com//marketplace/item/1901509303587859/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Af7aed136-74a7-497b-9b0f-bb1c125b98eb&__tn__=!%3AD,2024-07-03
 Subaru outback,2016,80K miles,"New Britain, CT","$12,900",https://www.facebook.com//marketplace/item/1191712222251746/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Af7aed136-74a7-497b-9b0f-bb1c125b98eb&__tn__=!%3AD,2024-07-03
 Lexus ES 300h Sedan 4D,2017,102K miles,"Hartford, CT","$15,000",https://www.facebook.com//marketplace/item/3673196349614040/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Af7aed136-74a7-497b-9b0f-bb1c125b98eb&__tn__=!%3AD,2024-07-03
 Toyota camry LE Sedan 4D,2004,180K miles,"West Haven, CT","$3,000",https://www.facebook.com//marketplace/item/1012951147009777/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Af7aed136-74a7-497b-9b0f-bb1c125b98eb&__tn__=!%3AD,2024-07-03
 Acura rl 3.5 Sedan 4D,2004,113K miles,"Waterbury, CT","$4,400",https://www.facebook.com//marketplace/item/393180896543702/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Af7aed136-74a7-497b-9b0f-bb1c125b98eb&__tn__=!%3AD,2024-07-03
 Chevrolet silverado 1500,2016,68K miles,"Hartford, CT","$15,800",https://www.facebook.com//marketplace/item/1199060714607623/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Af7aed136-74a7-497b-9b0f-bb1c125b98eb&__tn__=!%3AD,2024-07-03
 Nissan frontier,2014,154K miles,"Bristol, CT","$13,999",https://www.facebook.com//marketplace/item/1024865072402863/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Af7aed136-74a7-497b-9b0f-bb1c125b98eb&__tn__=!%3AD,2024-07-03
 Ford fiesta,2012,102K miles,"South Windsor, CT","$4,995",https://www.facebook.com//marketplace/item/1595751131159922/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Af7aed136-74a7-497b-9b0f-bb1c125b98eb&__tn__=!%3AD,2024-07-03
 Subaru forester,2011,300 miles,"Beacon Falls, CT","$6,400",https://www.facebook.com//marketplace/item/400376885645276/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Af7aed136-74a7-497b-9b0f-bb1c125b98eb&__tn__=!%3AD,2024-07-03
 Audi a6 3.0T Premium Plus Sedan 4D,2015,40K miles · Dealership,"New Britain, CT","$14,999",https://www.facebook.com//marketplace/item/2736860649797505/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Af7aed136-74a7-497b-9b0f-bb1c125b98eb&__tn__=!%3AD,2024-07-03
 Honda accord EX Sedan 4D,2006,150K miles,"New Britain, CT","$3,700",https://www.facebook.com//marketplace/item/390836943427259/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Af7aed136-74a7-497b-9b0f-bb1c125b98eb&__tn__=!%3AD,2024-07-03
 Nissan altima 2.5 S Sedan 4D,2013,200K miles,"New Britain, CT","$2,800",https://www.facebook.com//marketplace/item/1157330868840401/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Af7aed136-74a7-497b-9b0f-bb1c125b98eb&__tn__=!%3AD,2024-07-03
 Ford f150 super cab XL Pickup 4D 6 1/2 ft,2005,185K miles,"Newington, CT","$3,500",https://www.facebook.com//marketplace/item/7766889070032257/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Af7aed136-74a7-497b-9b0f-bb1c125b98eb&__tn__=!%3AD,2024-07-03
 Cadillac srx Performance Collection Sport Utility 4D,2013,149K miles,"Milford, CT","$6,900",https://www.facebook.com//marketplace/item/833754498678192/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Af7aed136-74a7-497b-9b0f-bb1c125b98eb&__tn__=!%3AD,2024-07-03
 Honda accord EX Sedan 4D,2004,170K miles,"Berlin, CT","$3,600",https://www.facebook.com//marketplace/item/1043719247117500/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Af7aed136-74a7-497b-9b0f-bb1c125b98eb&__tn__=!%3AD,2024-07-03
 Buick enclave CXL Sport Utility 4D,2011,180K miles,"Hartford, CT","$3,800",https://www.facebook.com//marketplace/item/1230541937988293/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Af7aed136-74a7-497b-9b0f-bb1c125b98eb&__tn__=!%3AD,2024-07-03
 Hyundai sonata GLS Sedan 4D,2009,170K miles,"Springfield, MA","$3,500",https://www.facebook.com//marketplace/item/1020332006105095/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Af7aed136-74a7-497b-9b0f-bb1c125b98eb&__tn__=!%3AD,2024-07-03
 MINI cooper,2011,107K miles,"Sherman, CT","$7,500",https://www.facebook.com//marketplace/item/1211538306678787/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Af7aed136-74a7-497b-9b0f-bb1c125b98eb&__tn__=!%3AD,2024-07-03
 Mazda mazda6 i Grand Touring Sedan 4D,2014,150K miles,"New Haven, CT","$7,999",https://www.facebook.com//marketplace/item/2584142588453313/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Af7aed136-74a7-497b-9b0f-bb1c125b98eb&__tn__=!%3AD,2024-07-03
" Mazda mazda6 i Touring 4Cyl,Alloy,PWR.Seat",2012,136K miles,"Milford, CT","$4,900",https://www.facebook.com//marketplace/item/863952282447808/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Af7aed136-74a7-497b-9b0f-bb1c125b98eb&__tn__=!%3AD,2024-07-03
 Honda civic EX Sedan 4D,2018,65K miles,"Waterbury, CT","$13,999",https://www.facebook.com//marketplace/item/1195899921578689/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Af7aed136-74a7-497b-9b0f-bb1c125b98eb&__tn__=!%3AD,2024-07-03
 Volkswagen passat 2.0T SE Sedan 4D,2018,45K miles,"Ansonia, CT","$15,500",https://www.facebook.com//marketplace/item/1508423950086983/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Af7aed136-74a7-497b-9b0f-bb1c125b98eb&__tn__=!%3AD,2024-07-03
 Hyundai accent GS Hatchback 4D,2013,83K miles,"Granby, MA","$7,800",https://www.facebook.com//marketplace/item/997433928665500/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Af7aed136-74a7-497b-9b0f-bb1c125b98eb&__tn__=!%3AD,2024-07-03
 Honda civic EX Hatchback 4D,2017,196K miles,"Bloomfield, CT","$9,490",https://www.facebook.com//marketplace/item/1191822318847582/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Af7aed136-74a7-497b-9b0f-bb1c125b98eb&__tn__=!%3AD,2024-07-03
 Toyota camry XLE Sedan 4D,2008,110K miles,"South Windsor, CT","$5,400",https://www.facebook.com//marketplace/item/3660354947536772/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Af7aed136-74a7-497b-9b0f-bb1c125b98eb&__tn__=!%3AD,2024-07-03
 Toyota camry XLE Sedan 4D,2010,60K miles,"Simsbury, CT","$9,000",https://www.facebook.com//marketplace/item/1794098367781692/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Af7aed136-74a7-497b-9b0f-bb1c125b98eb&__tn__=!%3AD,2024-07-03
 Honda fit LX Hatchback 4D,2015,26K miles,"Windsor, CT","$12,500",https://www.facebook.com//marketplace/item/396056383467340/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Af7aed136-74a7-497b-9b0f-bb1c125b98eb&__tn__=!%3AD,2024-07-03
 Toyota corolla LE Sedan 4D,2009,134K miles,"East Hartford, CT","$5,800",https://www.facebook.com//marketplace/item/3917095538514273/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Af7aed136-74a7-497b-9b0f-bb1c125b98eb&__tn__=!%3AD,2024-07-03
 Honda civic EX Sedan 4D,2012,171K miles,"Torrington, CT","$6,800",https://www.facebook.com//marketplace/item/483990477634138/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Af7aed136-74a7-497b-9b0f-bb1c125b98eb&__tn__=!%3AD,2024-07-03
 Hyundai sonata SE Sedan 4D,2015,122K miles,"Chicopee, MA","$3,000",https://www.facebook.com//marketplace/item/843255170986436/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Af7aed136-74a7-497b-9b0f-bb1c125b98eb&__tn__=!%3AD,2024-07-03
 Hyundai sonata GLS Sedan 4D,2011,129K miles,"Hartford, CT","$5,699",https://www.facebook.com//marketplace/item/909176860971818/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Af7aed136-74a7-497b-9b0f-bb1c125b98eb&__tn__=!%3AD,2024-07-03
 Honda accord LX Sedan 4D,2012,94K miles,"Farmington, CT","$7,500",https://www.facebook.com//marketplace/item/404779755860129/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Af7aed136-74a7-497b-9b0f-bb1c125b98eb&__tn__=!%3AD,2024-07-03
 Nissan versa SV Sedan 4D,2013,108K miles,"Meriden, CT","$3,400",https://www.facebook.com//marketplace/item/825763452817546/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Af7aed136-74a7-497b-9b0f-bb1c125b98eb&__tn__=!%3AD,2024-07-03
 Nissan leaf,2017,60K miles,"Manchester, CT","$9,681",https://www.facebook.com//marketplace/item/399224613147287/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Af7aed136-74a7-497b-9b0f-bb1c125b98eb&__tn__=!%3AD,2024-07-03
 Audi q7 premier,2007,114K miles,"Avon, CT","$8,750",https://www.facebook.com//marketplace/item/989007749207602/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Af7aed136-74a7-497b-9b0f-bb1c125b98eb&__tn__=!%3AD,2024-07-03
 Hyundai accent GLS Sedan 4D,2012,177K miles,"Hartford, CT","$3,500",https://www.facebook.com//marketplace/item/1018727176348802/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Af7aed136-74a7-497b-9b0f-bb1c125b98eb&__tn__=!%3AD,2024-07-03
 Subaru impreza 2.0i Limited Wagon 4D,2012,124K miles,"Newington, CT","$6,600",https://www.facebook.com//marketplace/item/980871430117791/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Af7aed136-74a7-497b-9b0f-bb1c125b98eb&__tn__=!%3AD,2024-07-03
 Honda accord Touring Sedan 4D,2016,165K miles,"Hartford, CT","$10,500",https://www.facebook.com//marketplace/item/458688340241055/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Af7aed136-74a7-497b-9b0f-bb1c125b98eb&__tn__=!%3AD,2024-07-03
 Volkswagen passat 3.6 4Motion Sedan 4D,2006,92K miles,"Middlebury, CT","$4,995",https://www.facebook.com//marketplace/item/700020418916579/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Af7aed136-74a7-497b-9b0f-bb1c125b98eb&__tn__=!%3AD,2024-07-03
 Acura tl Sedan 4D,2012,111K miles,"Bristol, CT","$11,295",https://www.facebook.com//marketplace/item/846697700656074/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Af7aed136-74a7-497b-9b0f-bb1c125b98eb&__tn__=!%3AD,2024-07-03
 Honda accord EX-L Sedan 4D,2010,124K miles,"Middletown, CT","$6,300",https://www.facebook.com//marketplace/item/1240873846877090/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Af7aed136-74a7-497b-9b0f-bb1c125b98eb&__tn__=!%3AD,2024-07-03
 Honda civic LX Sedan 4D,2010,142K miles,"Bridgeport, CT","$4,700",https://www.facebook.com//marketplace/item/445654105022439/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Af7aed136-74a7-497b-9b0f-bb1c125b98eb&__tn__=!%3AD,2024-07-03
 Nissan sentra S Sedan 4D,2008,138K miles,"Enfield, CT","$3,500",https://www.facebook.com//marketplace/item/431265079910183/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Af7aed136-74a7-497b-9b0f-bb1c125b98eb&__tn__=!%3AD,2024-07-03
 Hyundai elantra GLS Sedan 4D,2011,158K miles,"East Hartford, CT","$2,500",https://www.facebook.com//marketplace/item/7667642496617716/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Af7aed136-74a7-497b-9b0f-bb1c125b98eb&__tn__=!%3AD,2024-07-03
 Hyundai elantra GLS Sedan 4D,2006,134K miles,"Glastonbury, CT","$2,600",https://www.facebook.com//marketplace/item/821896556671291/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Af7aed136-74a7-497b-9b0f-bb1c125b98eb&__tn__=!%3AD,2024-07-03
 Acura tl 3.2 Sedan 4D,2008,171K miles,"Waterbury, CT","$5,500",https://www.facebook.com//marketplace/item/2187200851643397/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Af7aed136-74a7-497b-9b0f-bb1c125b98eb&__tn__=!%3AD,2024-07-03
 Honda civic EX Sedan 4D,2007,139K miles,"New Haven, CT","$3,900",https://www.facebook.com//marketplace/item/499115365892117/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Af7aed136-74a7-497b-9b0f-bb1c125b98eb&__tn__=!%3AD,2024-07-03
 Hyundai elantra GLS Sedan 4D,2007,150K miles,"Oakville, CT","$3,200",https://www.facebook.com//marketplace/item/1383635469010940/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Af7aed136-74a7-497b-9b0f-bb1c125b98eb&__tn__=!%3AD,2024-07-03
 Nissan altima 2.5 S Sedan 4D,2016,226K miles,"New Haven, CT","$3,700",https://www.facebook.com//marketplace/item/829164369185238/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Af7aed136-74a7-497b-9b0f-bb1c125b98eb&__tn__=!%3AD,2024-07-03
 Lincoln town car Executive L Sedan 4D,2007,78K miles,"Newington, CT","$9,100",https://www.facebook.com//marketplace/item/415676861354622/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Af7aed136-74a7-497b-9b0f-bb1c125b98eb&__tn__=!%3AD,2024-07-03
 Toyota corolla LE Sedan 4D,2002,142K miles,"Waterbury, CT","$3,300",https://www.facebook.com//marketplace/item/1798342117359421/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Af7aed136-74a7-497b-9b0f-bb1c125b98eb&__tn__=!%3AD,2024-07-03
 Mazda cx-9 Grand Touring Sport Utility 4D,2010,135K miles,"Hartford, CT","$5,500",https://www.facebook.com//marketplace/item/1386675758686906/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Af7aed136-74a7-497b-9b0f-bb1c125b98eb&__tn__=!%3AD,2024-07-03
 Hyundai elantra GT Hatchback 4D,2013,203K miles,"Cheshire, CT","$3,700",https://www.facebook.com//marketplace/item/1465377230748316/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Af7aed136-74a7-497b-9b0f-bb1c125b98eb&__tn__=!%3AD,2024-07-03
 Toyota prius Four Hatchback 4D,2011,200K miles,"South Windsor, CT","$4,999",https://www.facebook.com//marketplace/item/890073642929343/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Af7aed136-74a7-497b-9b0f-bb1c125b98eb&__tn__=!%3AD,2024-07-03
 Kia optima LX Sedan 4D,2012,202K miles,"Bridgeport, CT","$3,800",https://www.facebook.com//marketplace/item/7726832904068508/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Af7aed136-74a7-497b-9b0f-bb1c125b98eb&__tn__=!%3AD,2024-07-03
 Jeep compass High Altitude Edition Sport Utility 4D,2017,118K miles,"Manchester, CT","$7,995",https://www.facebook.com//marketplace/item/271063269403685/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Af7aed136-74a7-497b-9b0f-bb1c125b98eb&__tn__=!%3AD,2024-07-03
 Mercedes-Benz m-class ML 350 Sport Utility 4D,2006,95K miles,"Branford, CT","$4,900",https://www.facebook.com//marketplace/item/1131996754548027/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Af7aed136-74a7-497b-9b0f-bb1c125b98eb&__tn__=!%3AD,2024-07-03
