Model,Year,Miles,Location,Prices,Link,Scraped_On
 Honda civic EX Hatchback 4D,2019,69K miles,"Dayton, OH","$12,150",https://www.facebook.com//marketplace/item/1160145721920280/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A608e238a-45cd-43af-8c2a-7ffd4e4a37c3&__tn__=!%3AD,2024-07-07
 Nissan rogue SV Sport Utility 4D,2016,84K miles,"Loveland, OH","$7,900",https://www.facebook.com//marketplace/item/853210200187195/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A608e238a-45cd-43af-8c2a-7ffd4e4a37c3&__tn__=!%3AD,2024-07-07
 Honda civic EX Sedan 4D,2016,87K miles,"Lexington, KY","$10,995",https://www.facebook.com//marketplace/item/850823766453501/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A608e238a-45cd-43af-8c2a-7ffd4e4a37c3&__tn__=!%3AD,2024-07-07
 Honda accord LX Sedan 4D,2019,45K miles,"Fort Mitchell, KY","$15,499",https://www.facebook.com//marketplace/item/1195706411430668/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A608e238a-45cd-43af-8c2a-7ffd4e4a37c3&__tn__=!%3AD,2024-07-07
 Honda civic Sport Sedan 4D,2022,34K miles,"Monroe, OH","$19,900",https://www.facebook.com//marketplace/item/508835294819298/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A608e238a-45cd-43af-8c2a-7ffd4e4a37c3&__tn__=!%3AD,2024-07-07
 Chevrolet malibu ls w/1ls fwd 1.5l l4,2016,125K miles,"Cincinnati, OH","$9,493",https://www.facebook.com//marketplace/item/1506990653577966/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A608e238a-45cd-43af-8c2a-7ffd4e4a37c3&__tn__=!%3AD,2024-07-07
 Volvo c30 T5 2.0 Hatchback 2D,2008,109K miles,"Batavia, OH","$7,499",https://www.facebook.com//marketplace/item/1106841273738609/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A608e238a-45cd-43af-8c2a-7ffd4e4a37c3&__tn__=!%3AD,2024-07-07
 Nissan maxima SV Sedan 4D,2017,37K miles,"Nicholasville, KY","$13,600",https://www.facebook.com//marketplace/item/763683209287348/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A608e238a-45cd-43af-8c2a-7ffd4e4a37c3&__tn__=!%3AD,2024-07-07
 Nissan juke,2011,115K miles,"Lynn, IN","$4,800",https://www.facebook.com//marketplace/item/781762017489840/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A608e238a-45cd-43af-8c2a-7ffd4e4a37c3&__tn__=!%3AD,2024-07-07
 Jeep wrangler Sport SUV 2D,2012,171K miles,"Loveland, OH","$13,000",https://www.facebook.com//marketplace/item/460981626883832/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A608e238a-45cd-43af-8c2a-7ffd4e4a37c3&__tn__=!%3AD,2024-07-07
 Ford explorer,2014,265K miles,"Cincinnati, OH","$6,450",https://www.facebook.com//marketplace/item/1544720552847230/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A608e238a-45cd-43af-8c2a-7ffd4e4a37c3&__tn__=!%3AD,2024-07-07
 Chrysler car,1930,9.8K miles,"Waynesville, OH",Free,https://www.facebook.com//marketplace/item/299574043232563/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A608e238a-45cd-43af-8c2a-7ffd4e4a37c3&__tn__=!%3AD,2024-07-07
 Ford fusion SEL Sedan 4D,2009,181K miles,"Middletown, OH","$4,500",https://www.facebook.com//marketplace/item/849239707268673/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A608e238a-45cd-43af-8c2a-7ffd4e4a37c3&__tn__=!%3AD,2024-07-07
 Subaru forester 2.5XT Touring Sport Utility 4D,2012,207K miles,"Dayton, OH","$4,950",https://www.facebook.com//marketplace/item/1945665649226218/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A608e238a-45cd-43af-8c2a-7ffd4e4a37c3&__tn__=!%3AD,2024-07-07
 Ford c-max hybrid SE Wagon 4D,2013,182K miles,"Cincinnati, OH","$3,500",https://www.facebook.com//marketplace/item/913542510433219/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A608e238a-45cd-43af-8c2a-7ffd4e4a37c3&__tn__=!%3AD,2024-07-07
 Toyota venza LE Wagon 4D,2013,103K miles,"Versailles, KY","$11,000",https://www.facebook.com//marketplace/item/464273966000383/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A608e238a-45cd-43af-8c2a-7ffd4e4a37c3&__tn__=!%3AD,2024-07-07
 Saturn s-series SL2 Sedan 4D,2002,119K miles,"Loveland, OH","$2,000",https://www.facebook.com//marketplace/item/1680089452527970/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A608e238a-45cd-43af-8c2a-7ffd4e4a37c3&__tn__=!%3AD,2024-07-07
 Ford five hundred,2007,120K miles,"Dayton, OH","$2,700",https://www.facebook.com//marketplace/item/1530365627884994/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A608e238a-45cd-43af-8c2a-7ffd4e4a37c3&__tn__=!%3AD,2024-07-07
 Ford thunderbird Convertible 2D,2004,66K miles,"Cincinnati, OH","$12,800",https://www.facebook.com//marketplace/item/805362064711669/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A608e238a-45cd-43af-8c2a-7ffd4e4a37c3&__tn__=!%3AD,2024-07-07
 Infiniti g35x,2002,165K miles,"Cincinnati, OH","$3,500",https://www.facebook.com//marketplace/item/2221114324888691/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A608e238a-45cd-43af-8c2a-7ffd4e4a37c3&__tn__=!%3AD,2024-07-07
 Audi a4 1.8T Cabriolet 2D,2005,157K miles,"Dayton, OH","$4,500",https://www.facebook.com//marketplace/item/1522668548665865/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A608e238a-45cd-43af-8c2a-7ffd4e4a37c3&__tn__=!%3AD,2024-07-07
 Scion Hatchback Coupe 2D,2007,180K miles,"New Carlisle, OH","$1,000",https://www.facebook.com//marketplace/item/840699764213788/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A608e238a-45cd-43af-8c2a-7ffd4e4a37c3&__tn__=!%3AD,2024-07-07
 Honda civic EX Sedan 4D,2001,188K miles,"Covington, KY",$123,https://www.facebook.com//marketplace/item/829952168818505/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A608e238a-45cd-43af-8c2a-7ffd4e4a37c3&__tn__=!%3AD,2024-07-07
 Chrysler sebring Sedan 4D,2007,248K miles,"Cincinnati, OH","$1,500",https://www.facebook.com//marketplace/item/3829797937339913/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A608e238a-45cd-43af-8c2a-7ffd4e4a37c3&__tn__=!%3AD,2024-07-07
 Ford ranger super cab Pickup 2D,2002,146K miles,"Cincinnati, OH","$1,500",https://www.facebook.com//marketplace/item/500351215996861/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A608e238a-45cd-43af-8c2a-7ffd4e4a37c3&__tn__=!%3AD,2024-07-07
 Mazda mazda6 s Sport Hatchback 4D,2005,214K miles,"Cincinnati, OH","$1,500",https://www.facebook.com//marketplace/item/1570867363865957/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A608e238a-45cd-43af-8c2a-7ffd4e4a37c3&__tn__=!%3AD,2024-07-07
 Ford edge,2011,170K miles,"Cincinnati, OH","$3,950",https://www.facebook.com//marketplace/item/838559814413258/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A608e238a-45cd-43af-8c2a-7ffd4e4a37c3&__tn__=!%3AD,2024-07-07
 Ford e250 cargo Van 3D,2014,94K miles Â· Dealership,"Cincinnati, OH","$14,995",https://www.facebook.com//marketplace/item/841684090794484/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A608e238a-45cd-43af-8c2a-7ffd4e4a37c3&__tn__=!%3AD,2024-07-07
 Saturn s-series SL Sedan 4D,1999,206K miles,"Fairfield, OH",$900,https://www.facebook.com//marketplace/item/1228072358165215/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A608e238a-45cd-43af-8c2a-7ffd4e4a37c3&__tn__=!%3AD,2024-07-07
 Saab 9-3 2 door,2006,116K miles,"Loveland, OH","$1,600",https://www.facebook.com//marketplace/item/784536580137857/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A608e238a-45cd-43af-8c2a-7ffd4e4a37c3&__tn__=!%3AD,2024-07-07
 Nissan xterra PRO-4X Sport Utility 4D,2011,192K miles,"Cincinnati, OH","$6,000",https://www.facebook.com//marketplace/item/1024131185968154/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A608e238a-45cd-43af-8c2a-7ffd4e4a37c3&__tn__=!%3AD,2024-07-07
 Buick enclave Leather Sport Utility 4D,2012,98K miles,"Cincinnati, OH","$2,300",https://www.facebook.com//marketplace/item/868413011993599/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A608e238a-45cd-43af-8c2a-7ffd4e4a37c3&__tn__=!%3AD,2024-07-07
 Cadillac srx Sport Utility 4D,2011,186K miles Â· Dealership,"Cincinnati, OH","$4,499",https://www.facebook.com//marketplace/item/1780185469174368/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A608e238a-45cd-43af-8c2a-7ffd4e4a37c3&__tn__=!%3AD,2024-07-07
 Toyota tundra access cab SR5 Pickup 4D 6 1/2 ft,2000,200K miles,"Cincinnati, OH","$5,000",https://www.facebook.com//marketplace/item/452144660766532/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A608e238a-45cd-43af-8c2a-7ffd4e4a37c3&__tn__=!%3AD,2024-07-07
 Dodge charger SXT Sedan 4D,2010,183K miles,"Cincinnati, OH","$3,500",https://www.facebook.com//marketplace/item/2826683480822262/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A608e238a-45cd-43af-8c2a-7ffd4e4a37c3&__tn__=!%3AD,2024-07-07
 Mitsubishi eclipse Gs,2007,162K miles,"Springfield, OH",$800,https://www.facebook.com//marketplace/item/503509195582792/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A608e238a-45cd-43af-8c2a-7ffd4e4a37c3&__tn__=!%3AD,2024-07-07
 Pontiac aztek Sport Utility 4D,2003,100K miles,"Sidney, OH","$2,200",https://www.facebook.com//marketplace/item/1063555998522959/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A608e238a-45cd-43af-8c2a-7ffd4e4a37c3&__tn__=!%3AD,2024-07-07
 Chevrolet malibu LS Sedan 4D,2012,160K miles,"Springfield, OH","$2,500",https://www.facebook.com//marketplace/item/970318784833260/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A608e238a-45cd-43af-8c2a-7ffd4e4a37c3&__tn__=!%3AD,2024-07-07
 Ford escape,2002,150K miles,"Covington, KY","$1,400",https://www.facebook.com//marketplace/item/356121177313292/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A608e238a-45cd-43af-8c2a-7ffd4e4a37c3&__tn__=!%3AD,2024-07-07
 Volkswagen golf GLS Hatchback 4D,1999,186K miles,"Cincinnati, OH",$600,https://www.facebook.com//marketplace/item/1018006489916556/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A608e238a-45cd-43af-8c2a-7ffd4e4a37c3&__tn__=!%3AD,2024-07-07
 Chevrolet camaro Convertible 2D,1998,236K miles,"Newport, KY","$2,000",https://www.facebook.com//marketplace/item/1423085711734735/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A608e238a-45cd-43af-8c2a-7ffd4e4a37c3&__tn__=!%3AD,2024-07-07
 Ford focus ZX4 S Sedan 4D,2005,233K miles,"Florence, KY","$2,699",https://www.facebook.com//marketplace/item/945145303896257/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A608e238a-45cd-43af-8c2a-7ffd4e4a37c3&__tn__=!%3AD,2024-07-07
 Ford explorer XLT Sport Utility 4D,2013,200K miles,"Lexington, KY","$3,800",https://www.facebook.com//marketplace/item/7727138017332467/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A608e238a-45cd-43af-8c2a-7ffd4e4a37c3&__tn__=!%3AD,2024-07-07
 Ford zx2 Coupe 2D,2001,160K miles,"Lexington, KY","$1,200",https://www.facebook.com//marketplace/item/3171347013161784/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A608e238a-45cd-43af-8c2a-7ffd4e4a37c3&__tn__=!%3AD,2024-07-07
 Nissan 350z Coupe 2D,2003,74K miles,"Lebanon, OH","$2,000",https://www.facebook.com//marketplace/item/453527500865189/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A608e238a-45cd-43af-8c2a-7ffd4e4a37c3&__tn__=!%3AD,2024-07-07
 Chevrolet corvette Coupe 2D,1991,104K miles,"Cincinnati, OH","$11,500",https://www.facebook.com//marketplace/item/7877639868953406/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A608e238a-45cd-43af-8c2a-7ffd4e4a37c3&__tn__=!%3AD,2024-07-07
 Chevrolet monte carlo LS Coupe 2D,2000,200K miles,"Covington, KY",$855,https://www.facebook.com//marketplace/item/6057347450971522/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A608e238a-45cd-43af-8c2a-7ffd4e4a37c3&__tn__=!%3AD,2024-07-07
 Chevrolet cobalt LS Sedan 4D,2008,87K miles,"Seymour, IN","$4,750",https://www.facebook.com//marketplace/item/915527433922561/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A608e238a-45cd-43af-8c2a-7ffd4e4a37c3&__tn__=!%3AD,2024-07-07
 Honda civic DX Coupe 2D,1998,152K miles,"Portsmouth, OH",$800,https://www.facebook.com//marketplace/item/1222218562555627/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A608e238a-45cd-43af-8c2a-7ffd4e4a37c3&__tn__=!%3AD,2024-07-07
 Hyundai elantra Limited Sedan 4D,2013,123K miles,"Cincinnati, OH","$4,290",https://www.facebook.com//marketplace/item/1021188729641984/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A608e238a-45cd-43af-8c2a-7ffd4e4a37c3&__tn__=!%3AD,2024-07-07
 Hyundai elantra GLS Sedan 4D,2012,76K miles,"Union, KY","$11,500",https://www.facebook.com//marketplace/item/502835855508870/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A608e238a-45cd-43af-8c2a-7ffd4e4a37c3&__tn__=!%3AD,2024-07-07
 Nissan altima,2016,175K miles,"Cincinnati, OH","$2,000",https://www.facebook.com//marketplace/item/471071449045561/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A608e238a-45cd-43af-8c2a-7ffd4e4a37c3&__tn__=!%3AD,2024-07-07
 Toyota camry LE Sedan 4D,2003,98K miles,"Florence, KY","$8,399",https://www.facebook.com//marketplace/item/515479860818019/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A608e238a-45cd-43af-8c2a-7ffd4e4a37c3&__tn__=!%3AD,2024-07-07
 Toyota corolla LE Sedan 4D,2007,140K miles,"Newport, KY","$1,950",https://www.facebook.com//marketplace/item/1208219216874045/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A608e238a-45cd-43af-8c2a-7ffd4e4a37c3&__tn__=!%3AD,2024-07-07
 Hyundai elantra SE Sedan 4D,2009,138K miles,"Hillsboro, OH","$3,000",https://www.facebook.com//marketplace/item/815244250245818/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A608e238a-45cd-43af-8c2a-7ffd4e4a37c3&__tn__=!%3AD,2024-07-07
 Honda accord Sport Sedan 4D,2015,181K miles,"Batavia, OH","$6,500",https://www.facebook.com//marketplace/item/1273920270254895/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A608e238a-45cd-43af-8c2a-7ffd4e4a37c3&__tn__=!%3AD,2024-07-07
 Hyundai elantra Blue Sedan 4D,2010,201K miles,"Cincinnati, OH","$2,995",https://www.facebook.com//marketplace/item/1140687650536970/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A608e238a-45cd-43af-8c2a-7ffd4e4a37c3&__tn__=!%3AD,2024-07-07
 Hyundai sonata Limited 2.0 Turbo,2011,184K miles,"Cincinnati, OH","$6,300",https://www.facebook.com//marketplace/item/402187196040638/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A608e238a-45cd-43af-8c2a-7ffd4e4a37c3&__tn__=!%3AD,2024-07-07
 Kia optima hybrid EX Sedan 4D,2015,118K miles,"Middletown, OH","$3,500",https://www.facebook.com//marketplace/item/1518461118772668/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A608e238a-45cd-43af-8c2a-7ffd4e4a37c3&__tn__=!%3AD,2024-07-07
 Toyota camry XLE Sedan 4D,2009,178K miles,"Dayton, OH","$3,999",https://www.facebook.com//marketplace/item/371294932641928/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A608e238a-45cd-43af-8c2a-7ffd4e4a37c3&__tn__=!%3AD,2024-07-07
 Honda civic EX Sedan 4D,2013,95K miles,"Mason, OH","$7,830",https://www.facebook.com//marketplace/item/1518469768725886/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A608e238a-45cd-43af-8c2a-7ffd4e4a37c3&__tn__=!%3AD,2024-07-07
 Honda accord Sport Sedan 4D,2014,84K miles,"La Grange, KY","$9,900",https://www.facebook.com//marketplace/item/451569754401383/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A608e238a-45cd-43af-8c2a-7ffd4e4a37c3&__tn__=!%3AD,2024-07-07
 Honda civic LX Sedan 4D,2015,88K miles,"Winchester, KY","$9,500",https://www.facebook.com//marketplace/item/1513659452596052/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A608e238a-45cd-43af-8c2a-7ffd4e4a37c3&__tn__=!%3AD,2024-07-07
 Mazda mazda3 i Touring Sedan 4D,2011,161K miles,"Trenton, OH","$5,500",https://www.facebook.com//marketplace/item/973447484086803/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A608e238a-45cd-43af-8c2a-7ffd4e4a37c3&__tn__=!%3AD,2024-07-07
 Toyota prius c Two Hatchback 4D,2012,177K miles Â· Dealership,"Monroe, OH","$4,999",https://www.facebook.com//marketplace/item/458056110189372/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A608e238a-45cd-43af-8c2a-7ffd4e4a37c3&__tn__=!%3AD,2024-07-07
 Nissan sentra FE+ S Sedan 4D,2013,234K miles,"Cincinnati, OH",$975,https://www.facebook.com//marketplace/item/748250460794527/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A608e238a-45cd-43af-8c2a-7ffd4e4a37c3&__tn__=!%3AD,2024-07-07
 Nissan maxima SL Sedan 4D,2017,140K miles,"Cincinnati, OH","$9,995",https://www.facebook.com//marketplace/item/684477757101241/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A608e238a-45cd-43af-8c2a-7ffd4e4a37c3&__tn__=!%3AD,2024-07-07
 Hyundai santa fe,2008,143K miles Â· Dealership,"Amelia, OH","$4,995",https://www.facebook.com//marketplace/item/1600542704057338/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A608e238a-45cd-43af-8c2a-7ffd4e4a37c3&__tn__=!%3AD,2024-07-07
 Chevrolet cruze LT Sedan 4D,2011,195K miles,"Amelia, OH","$4,000",https://www.facebook.com//marketplace/item/1202753504065568/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A608e238a-45cd-43af-8c2a-7ffd4e4a37c3&__tn__=!%3AD,2024-07-07
 Honda civic LX Sedan 4D,2008,229K miles,"Florence, KY","$3,500",https://www.facebook.com//marketplace/item/849800923702508/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A608e238a-45cd-43af-8c2a-7ffd4e4a37c3&__tn__=!%3AD,2024-07-07
 Kia optima EX Sedan 4D,2010,185K miles,"Lawrenceburg, IN","$3,000",https://www.facebook.com//marketplace/item/835311458414190/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A608e238a-45cd-43af-8c2a-7ffd4e4a37c3&__tn__=!%3AD,2024-07-07
 Nissan altima 2.5 S Sedan 4D,2008,178K miles,"Alexandria, KY","$4,200",https://www.facebook.com//marketplace/item/469973095583295/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A608e238a-45cd-43af-8c2a-7ffd4e4a37c3&__tn__=!%3AD,2024-07-07
 Hyundai sonata GLS Sedan 4D,2010,177K miles,"Seymour, IN","$3,000",https://www.facebook.com//marketplace/item/838702998077531/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A608e238a-45cd-43af-8c2a-7ffd4e4a37c3&__tn__=!%3AD,2024-07-07
 Dodge dart SXT Sedan 4D,2014,182K miles,"Middletown, OH","$4,500",https://www.facebook.com//marketplace/item/270554186103928/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A608e238a-45cd-43af-8c2a-7ffd4e4a37c3&__tn__=!%3AD,2024-07-07
 Jaguar XF Supercharged Sedan 4D,2015,34K miles Â· Dealership,"Fairfield, OH","$19,950",https://www.facebook.com//marketplace/item/1327692578619016/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A608e238a-45cd-43af-8c2a-7ffd4e4a37c3&__tn__=!%3AD,2024-07-07
 Honda Civic SPORT 4D * sonic grey**only 20k miles Other colors available,2022,20K miles,"Monroe, OH","$21,500",https://www.facebook.com//marketplace/item/1045200940546082/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A608e238a-45cd-43af-8c2a-7ffd4e4a37c3&__tn__=!%3AD,2024-07-07
 Nissan altima 2.5 S Sedan 4D,2008,160K miles,"Xenia, OH","$3,000",https://www.facebook.com//marketplace/item/1493247618234395/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A608e238a-45cd-43af-8c2a-7ffd4e4a37c3&__tn__=!%3AD,2024-07-07
 Nissan cube S Wagon 4D,2011,143K miles,"Cincinnati, OH","$6,000",https://www.facebook.com//marketplace/item/1582863009202903/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A608e238a-45cd-43af-8c2a-7ffd4e4a37c3&__tn__=!%3AD,2024-07-07
 Hyundai santa fe SEL Sport Utility 4D,2022,25K miles,"Williamsburg, OH","$25,000",https://www.facebook.com//marketplace/item/922215746614129/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A608e238a-45cd-43af-8c2a-7ffd4e4a37c3&__tn__=!%3AD,2024-07-07
 Dodge caliber SXT Sport Wagon 4D,2007,188K miles,"Loveland, OH","$3,200",https://www.facebook.com//marketplace/item/1756244304780773/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A608e238a-45cd-43af-8c2a-7ffd4e4a37c3&__tn__=!%3AD,2024-07-07
 Pontiac vibe Sport Wagon 4D,2008,88K miles,"Walton, KY","$8,500",https://www.facebook.com//marketplace/item/975626380924772/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A608e238a-45cd-43af-8c2a-7ffd4e4a37c3&__tn__=!%3AD,2024-07-07
 Dodge caliber SE Sport Wagon 4D,2009,180K miles,"Covington, KY","$3,500",https://www.facebook.com//marketplace/item/946700930432995/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A608e238a-45cd-43af-8c2a-7ffd4e4a37c3&__tn__=!%3AD,2024-07-07
 Chrysler 300C Sedan 4D,2005,163K miles,"Cincinnati, OH","$6,100",https://www.facebook.com//marketplace/item/1194689631969822/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A608e238a-45cd-43af-8c2a-7ffd4e4a37c3&__tn__=!%3AD,2024-07-07
 Chevrolet malibu LT Sedan 4D,2008,183K miles,"Cincinnati, OH","$2,500",https://www.facebook.com//marketplace/item/363077599799684/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A608e238a-45cd-43af-8c2a-7ffd4e4a37c3&__tn__=!%3AD,2024-07-07
 Ford taurus,2002,160K miles,"Augusta, KY","$1,500",https://www.facebook.com//marketplace/item/1428732574455432/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A608e238a-45cd-43af-8c2a-7ffd4e4a37c3&__tn__=!%3AD,2024-07-07
 Pontiac g5 Coupe 2D,2007,112K miles,"Franklin, OH","$1,200",https://www.facebook.com//marketplace/item/1187204335740422/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A608e238a-45cd-43af-8c2a-7ffd4e4a37c3&__tn__=!%3AD,2024-07-07
 Volkswagen jetta GLI Sedan 4D,2002,200K miles,"Greensburg, IN","$1,200",https://www.facebook.com//marketplace/item/1210876513249331/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A608e238a-45cd-43af-8c2a-7ffd4e4a37c3&__tn__=!%3AD,2024-07-07
 Ford f150 super cab Long Bed 4D,2001,98K miles,"Cincinnati, OH","$6,000",https://www.facebook.com//marketplace/item/472730888475902/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A608e238a-45cd-43af-8c2a-7ffd4e4a37c3&__tn__=!%3AD,2024-07-07
 Saturn l300,2003,146K miles,"Cincinnati, OH","$2,995",https://www.facebook.com//marketplace/item/428641566384929/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A608e238a-45cd-43af-8c2a-7ffd4e4a37c3&__tn__=!%3AD,2024-07-07
 Pontiac g6 Sedan 4D,2007,211K miles,"Cincinnati, OH","$1,100",https://www.facebook.com//marketplace/item/2618120341729426/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A608e238a-45cd-43af-8c2a-7ffd4e4a37c3&__tn__=!%3AD,2024-07-07
 Volkswagen jetta TDI Sedan 4D,2006,267K miles,"Middletown, OH","$1,800",https://www.facebook.com//marketplace/item/702558605335055/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A608e238a-45cd-43af-8c2a-7ffd4e4a37c3&__tn__=!%3AD,2024-07-07
 Ford taurus SEL Sedan 4D,2015,214K miles,"Cincinnati, OH","$1,500",https://www.facebook.com//marketplace/item/877605004396629/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A608e238a-45cd-43af-8c2a-7ffd4e4a37c3&__tn__=!%3AD,2024-07-07
 Honda cr-v LX Sport Utility 4D,2005,207K miles,"Cincinnati, OH","$3,150",https://www.facebook.com//marketplace/item/451766857595057/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A608e238a-45cd-43af-8c2a-7ffd4e4a37c3&__tn__=!%3AD,2024-07-07
 BMW 5 series 540i Sedan 4D,2002,195K miles,"Middletown, OH","$1,700",https://www.facebook.com//marketplace/item/888517066417491/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A608e238a-45cd-43af-8c2a-7ffd4e4a37c3&__tn__=!%3AD,2024-07-07
 Honda accord EX-L Sedan 4D,2013,210K miles,"Cincinnati, OH","$7,000",https://www.facebook.com//marketplace/item/465021359316670/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A608e238a-45cd-43af-8c2a-7ffd4e4a37c3&__tn__=!%3AD,2024-07-07
