Model,Year,Miles,Location,Prices,Link,Scraped_On
 Ford fusion,2016,Dealership,"Lafayette, IN","$12,900",https://www.facebook.com//marketplace/item/810035680703151/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ab6e566e2-06c5-4430-a627-087647b93147&__tn__=!%3AD,2024-07-02
 Kia soul,2016,137K miles,"Plainfield, IN","$5,500",https://www.facebook.com//marketplace/item/1002106741119310/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ab6e566e2-06c5-4430-a627-087647b93147&__tn__=!%3AD,2024-07-02
 Nissan sentra,2019,96K miles,"Lafayette, IN","$18,500",https://www.facebook.com//marketplace/item/2140698779657896/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ab6e566e2-06c5-4430-a627-087647b93147&__tn__=!%3AD,2024-07-02
 Honda civic se,2015,105K miles,"Plainfield, IN","$12,990",https://www.facebook.com//marketplace/item/1407206323165511/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ab6e566e2-06c5-4430-a627-087647b93147&__tn__=!%3AD,2024-07-02
 Toyota camry XLE Sedan 4D,2005,162K miles,"Greenwood, IN","$4,700",https://www.facebook.com//marketplace/item/477911591309867/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ab6e566e2-06c5-4430-a627-087647b93147&__tn__=!%3AD,2024-07-02
 Toyota c-hr Limited Sport Utility 4D,2022,47K miles,"Rochester, IN","$24,750",https://www.facebook.com//marketplace/item/845732253554280/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ab6e566e2-06c5-4430-a627-087647b93147&__tn__=!%3AD,2024-07-02
 Honda civic lx,2008,212K miles,"Indianapolis, IN","$4,650",https://www.facebook.com//marketplace/item/494547553235893/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ab6e566e2-06c5-4430-a627-087647b93147&__tn__=!%3AD,2024-07-02
 Ford edge,2020,37K miles,"West Lafayette, IN","$21,900",https://www.facebook.com//marketplace/item/1161459438401600/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ab6e566e2-06c5-4430-a627-087647b93147&__tn__=!%3AD,2024-07-02
 Dodge journey SE,2017,122K miles,"Carmel, IN","$8,295",https://www.facebook.com//marketplace/item/988552042900153/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ab6e566e2-06c5-4430-a627-087647b93147&__tn__=!%3AD,2024-07-02
 Dodge caliber R/T Sport Wagon 4D,2007,150K miles,"Lafayette, IN","$3,400",https://www.facebook.com//marketplace/item/437152412527265/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ab6e566e2-06c5-4430-a627-087647b93147&__tn__=!%3AD,2024-07-02
 Audi a3 2.0T Wagon 4D,2007,135K miles,"Crawfordsville, IN","$3,900",https://www.facebook.com//marketplace/item/1440049929960389/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ab6e566e2-06c5-4430-a627-087647b93147&__tn__=!%3AD,2024-07-02
 Chrysler pt cruiser Sport Wagon 4D,2001,108K miles,"Kokomo, IN","$2,800",https://www.facebook.com//marketplace/item/879004694263523/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ab6e566e2-06c5-4430-a627-087647b93147&__tn__=!%3AD,2024-07-02
 Ford escape se awd,2021,3.2K miles,"Frankfort, IN","$21,990",https://www.facebook.com//marketplace/item/439895768919795/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ab6e566e2-06c5-4430-a627-087647b93147&__tn__=!%3AD,2024-07-02
 Chrysler 200C Sedan 4D,2015,131K miles,"Lafayette, IN","$11,900",https://www.facebook.com//marketplace/item/603425958584215/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ab6e566e2-06c5-4430-a627-087647b93147&__tn__=!%3AD,2024-07-02
 Subaru impreza 2.5i Premium Sport Wagon 4D,2010,125K miles,"Chicago, IL","$6,000",https://www.facebook.com//marketplace/item/838830894878306/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ab6e566e2-06c5-4430-a627-087647b93147&__tn__=!%3AD,2024-07-02
 Lincoln town car Designer Sedan 4D,1979,65K miles,"South Bend, IN","$4,950",https://www.facebook.com//marketplace/item/455578337243572/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ab6e566e2-06c5-4430-a627-087647b93147&__tn__=!%3AD,2024-07-02
 Kia soul,2016,102K miles,"Brook, IN","$7,995",https://www.facebook.com//marketplace/item/778415031076443/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ab6e566e2-06c5-4430-a627-087647b93147&__tn__=!%3AD,2024-07-02
 Ford focus,2012,148K miles,"Indianapolis, IN","$5,200",https://www.facebook.com//marketplace/item/1521269311792064/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ab6e566e2-06c5-4430-a627-087647b93147&__tn__=!%3AD,2024-07-02
 Chevrolet malibu LT Sedan 4D,2008,180K miles,"Lafayette, IN","$3,000",https://www.facebook.com//marketplace/item/332811783208121/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ab6e566e2-06c5-4430-a627-087647b93147&__tn__=!%3AD,2024-07-02
 Nissan altima,2007,130K miles,"Reynolds, IN","$10,200",https://www.facebook.com//marketplace/item/3687772651491800/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ab6e566e2-06c5-4430-a627-087647b93147&__tn__=!%3AD,2024-07-02
 Nissan altima 2.5 S Sedan 4D,2005,252K miles,"Danville, IL","$1,000",https://www.facebook.com//marketplace/item/771264631866124/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ab6e566e2-06c5-4430-a627-087647b93147&__tn__=!%3AD,2024-07-02
 Buick lucerne CXL Sedan 4D,2006,130K miles,"Lafayette, IN","$1,500",https://www.facebook.com//marketplace/item/1014628343340120/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ab6e566e2-06c5-4430-a627-087647b93147&__tn__=!%3AD,2024-07-02
 Mercury mountaineer Sport Utility 4D,2004,156K miles,"Lafayette, IN","$3,700",https://www.facebook.com//marketplace/item/799939242205951/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ab6e566e2-06c5-4430-a627-087647b93147&__tn__=!%3AD,2024-07-02
 Honda civic LX Sedan 4D,2006,267K miles,"Indianapolis, IN","$3,300",https://www.facebook.com//marketplace/item/838095034439150/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ab6e566e2-06c5-4430-a627-087647b93147&__tn__=!%3AD,2024-07-02
 Chevrolet trax,2018,95K miles,"Lebanon, IN","$12,997",https://www.facebook.com//marketplace/item/7621212331260839/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ab6e566e2-06c5-4430-a627-087647b93147&__tn__=!%3AD,2024-07-02
 Subaru impreza WRX Sport Wagon 4D,2013,112K miles,"Indianapolis, IN","$14,000",https://www.facebook.com//marketplace/item/357261027142088/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ab6e566e2-06c5-4430-a627-087647b93147&__tn__=!%3AD,2024-07-02
 Kia sorento EX Sport Utility 4D,2017,94K miles,"Indianapolis, IN","$15,000",https://www.facebook.com//marketplace/item/1357218491639607/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ab6e566e2-06c5-4430-a627-087647b93147&__tn__=!%3AD,2024-07-02
 Chevrolet equinox,2010,146K miles,"Kokomo, IN","$6,699",https://www.facebook.com//marketplace/item/990963925643707/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ab6e566e2-06c5-4430-a627-087647b93147&__tn__=!%3AD,2024-07-02
 Infiniti g35 Sport,2008,167K miles,"West Lafayette, IN","$12,000",https://www.facebook.com//marketplace/item/822682796485230/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ab6e566e2-06c5-4430-a627-087647b93147&__tn__=!%3AD,2024-07-02
 Honda cr-v EX Sport Utility 4D,2003,174K miles,"Lafayette, IN","$3,450",https://www.facebook.com//marketplace/item/1232239954853077/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ab6e566e2-06c5-4430-a627-087647b93147&__tn__=!%3AD,2024-07-02
 Nissan murano SL Sport Utility 4D,2005,173K miles,"Lafayette, IN","$2,800",https://www.facebook.com//marketplace/item/755287840016150/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ab6e566e2-06c5-4430-a627-087647b93147&__tn__=!%3AD,2024-07-02
 Chevrolet camaro Coupe 2D,1983,64K miles,"Lafayette, IN","$5,500",https://www.facebook.com//marketplace/item/1010129586738959/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ab6e566e2-06c5-4430-a627-087647b93147&__tn__=!%3AD,2024-07-02
 MINI cooper S Hatchback 2D,2004,164K miles,"Crawfordsville, IN","$3,825",https://www.facebook.com//marketplace/item/958703795988706/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ab6e566e2-06c5-4430-a627-087647b93147&__tn__=!%3AD,2024-07-02
 Pontiac bonneville SLE Sedan 4D,2004,223K miles,"Crawfordsville, IN","$1,500",https://www.facebook.com//marketplace/item/1042270487315101/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ab6e566e2-06c5-4430-a627-087647b93147&__tn__=!%3AD,2024-07-02
 Dodge caliber,2007,99K miles,"Crawfordsville, IN","$4,000",https://www.facebook.com//marketplace/item/1588314091901082/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ab6e566e2-06c5-4430-a627-087647b93147&__tn__=!%3AD,2024-07-02
 Ford mustang,1966,1.4K miles,"Indianapolis, IN","$35,000",https://www.facebook.com//marketplace/item/1450659889143626/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ab6e566e2-06c5-4430-a627-087647b93147&__tn__=!%3AD,2024-07-02
 Honda accord,2004,,"Indianapolis, IN","$2,800",https://www.facebook.com//marketplace/item/483785687663909/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ab6e566e2-06c5-4430-a627-087647b93147&__tn__=!%3AD,2024-07-02
 Chrysler 200 Touring Sedan 4D,2012,185K miles,"Monticello, IN","$2,700",https://www.facebook.com//marketplace/item/1204824030502096/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ab6e566e2-06c5-4430-a627-087647b93147&__tn__=!%3AD,2024-07-02
 Ford f150 supercrew cab FX4 Pickup 4D 6 1/2 ft,2010,106K miles,"Monticello, IN","$15,995",https://www.facebook.com//marketplace/item/446375781636837/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ab6e566e2-06c5-4430-a627-087647b93147&__tn__=!%3AD,2024-07-02
 Dodge charger R/T Sedan 4D,2012,118K miles,"Crawfordsville, IN","$6,800",https://www.facebook.com//marketplace/item/829704171984084/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ab6e566e2-06c5-4430-a627-087647b93147&__tn__=!%3AD,2024-07-02
 Chrysler 300,2018,49K miles,"Lafayette, IN","$25,000",https://www.facebook.com//marketplace/item/1490533301896922/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ab6e566e2-06c5-4430-a627-087647b93147&__tn__=!%3AD,2024-07-02
 Dodge avenger,1998,98K miles,"Lafayette, IN","$3,200",https://www.facebook.com//marketplace/item/2657833804606408/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ab6e566e2-06c5-4430-a627-087647b93147&__tn__=!%3AD,2024-07-02
 Saab 9-5 2.3T Sedan 4D,2006,190K miles,"West Lafayette, IN","$4,000",https://www.facebook.com//marketplace/item/928947455442097/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ab6e566e2-06c5-4430-a627-087647b93147&__tn__=!%3AD,2024-07-02
 Jeep grand cherokee SRT,2024,10K miles,"Wolcott, IN",Free,https://www.facebook.com//marketplace/item/1033469881486425/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ab6e566e2-06c5-4430-a627-087647b93147&__tn__=!%3AD,2024-07-02
 Chevrolet corvair monza convertible,1965,93K miles,"West Lafayette, IN","$14,500",https://www.facebook.com//marketplace/item/1906660613083090/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ab6e566e2-06c5-4430-a627-087647b93147&__tn__=!%3AD,2024-07-02
 Toyota camry SE Sedan 4D,2017,168K miles,"West Lafayette, IN","$10,500",https://www.facebook.com//marketplace/item/448170654494864/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ab6e566e2-06c5-4430-a627-087647b93147&__tn__=!%3AD,2024-07-02
 Nissan versa S,2017,93K miles · Dealership,"Lafayette, IN","$9,900",https://www.facebook.com//marketplace/item/917498693116565/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ab6e566e2-06c5-4430-a627-087647b93147&__tn__=!%3AD,2024-07-02
 Hyundai Ioniq Electric,2019,141K miles,"Brook, IN","$11,995",https://www.facebook.com//marketplace/item/1206025763694301/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ab6e566e2-06c5-4430-a627-087647b93147&__tn__=!%3AD,2024-07-02
 Ford c-max hybrid sel,2014,92K miles,"Carmel, IN","$9,900",https://www.facebook.com//marketplace/item/1582993082276543/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ab6e566e2-06c5-4430-a627-087647b93147&__tn__=!%3AD,2024-07-02
 GMC terrain SLT Sport Utility 4D,2011,90K miles,"Frankfort, IN","$6,800",https://www.facebook.com//marketplace/item/1216834109207439/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ab6e566e2-06c5-4430-a627-087647b93147&__tn__=!%3AD,2024-07-02
 Mazda miata grand touring....31k miles,2012,31K miles,"Avon, IN","$17,995",https://www.facebook.com//marketplace/item/397888586539311/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ab6e566e2-06c5-4430-a627-087647b93147&__tn__=!%3AD,2024-07-02
 Nissan altima,2020,109K miles,"Lafayette, IN","$20,995",https://www.facebook.com//marketplace/item/2085366011835332/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ab6e566e2-06c5-4430-a627-087647b93147&__tn__=!%3AD,2024-07-02
 Kia soul + Wagon 4D,2016,113K miles,"Monticello, IN","$10,995",https://www.facebook.com//marketplace/item/772531404643367/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ab6e566e2-06c5-4430-a627-087647b93147&__tn__=!%3AD,2024-07-02
 Toyota prius c Three,2018,76K miles,"Carmel, IN","$15,700",https://www.facebook.com//marketplace/item/948786439938818/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ab6e566e2-06c5-4430-a627-087647b93147&__tn__=!%3AD,2024-07-02
 Honda civic LX Sedan 4D,2006,140K miles,"Greenwood, IN","$4,800",https://www.facebook.com//marketplace/item/420931317579269/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ab6e566e2-06c5-4430-a627-087647b93147&__tn__=!%3AD,2024-07-02
 Subaru Legacy,2020,66K miles,"Lafayette, IN","$20,900",https://www.facebook.com//marketplace/item/1914903132302519/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ab6e566e2-06c5-4430-a627-087647b93147&__tn__=!%3AD,2024-07-02
 Chevrolet malibu LT,2020,121K miles,"Carmel, IN","$13,200",https://www.facebook.com//marketplace/item/788939669955972/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ab6e566e2-06c5-4430-a627-087647b93147&__tn__=!%3AD,2024-07-02
 Audi allroad Premium Wagon 4D,2013,133K miles,"Aurora, IL","$9,000",https://www.facebook.com//marketplace/item/1783727805489459/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ab6e566e2-06c5-4430-a627-087647b93147&__tn__=!%3AD,2024-07-02
 Ford escape awd loaded SE,2020,85K miles · Dealership,"Lafayette, IN","$17,500",https://www.facebook.com//marketplace/item/358284640492794/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ab6e566e2-06c5-4430-a627-087647b93147&__tn__=!%3AD,2024-07-02
 Ford explorer 4wd,2013,115K miles,"Carmel, IN","$11,691",https://www.facebook.com//marketplace/item/1473120796930146/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ab6e566e2-06c5-4430-a627-087647b93147&__tn__=!%3AD,2024-07-02
 Nissan altima,2016,84K miles,"Kokomo, IN",$800,https://www.facebook.com//marketplace/item/475726118312904/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ab6e566e2-06c5-4430-a627-087647b93147&__tn__=!%3AD,2024-07-02
 Ford mustang GT Premium Coupe 2D,2019,47K miles,"Lafayette, IN","$35,000",https://www.facebook.com//marketplace/item/1118801882551906/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ab6e566e2-06c5-4430-a627-087647b93147&__tn__=!%3AD,2024-07-02
 Honda accord EX-L Sedan 4D,2005,180K miles,"Lafayette, IN","$4,500",https://www.facebook.com//marketplace/item/1127612448246977/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ab6e566e2-06c5-4430-a627-087647b93147&__tn__=!%3AD,2024-07-02
 Chevrolet equinox,2018,100K miles,"Indianapolis, IN","$11,900",https://www.facebook.com//marketplace/item/1595453877913725/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ab6e566e2-06c5-4430-a627-087647b93147&__tn__=!%3AD,2024-07-02
 Jeep cherokee Latitude,2019,72K miles · Dealership,"Lafayette, IN","$18,900",https://www.facebook.com//marketplace/item/713205947542375/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ab6e566e2-06c5-4430-a627-087647b93147&__tn__=!%3AD,2024-07-02
 Nissan rogue,2018,73K miles,"Lebanon, IN","$16,199",https://www.facebook.com//marketplace/item/1618343465403237/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ab6e566e2-06c5-4430-a627-087647b93147&__tn__=!%3AD,2024-07-02
 Chevrolet equinox,2020,Dealership,"Lafayette, IN","$17,900",https://www.facebook.com//marketplace/item/776811184296297/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ab6e566e2-06c5-4430-a627-087647b93147&__tn__=!%3AD,2024-07-02
 Honda cr-v EX Sport Utility 4D,1999,221K miles,"Lafayette, IN","$1,500",https://www.facebook.com//marketplace/item/425538003803302/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ab6e566e2-06c5-4430-a627-087647b93147&__tn__=!%3AD,2024-07-02
 Ford f150 supercrew cab Lariat Pickup 4D 5 1/2 ft,2013,176K miles,"Whiteland, IN","$8,900",https://www.facebook.com//marketplace/item/730196872470867/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ab6e566e2-06c5-4430-a627-087647b93147&__tn__=!%3AD,2024-07-02
 Lincoln town car Signature Limited Sedan 4D,2011,180K miles,"West Lafayette, IN","$8,500",https://www.facebook.com//marketplace/item/1460544034533934/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ab6e566e2-06c5-4430-a627-087647b93147&__tn__=!%3AD,2024-07-02
 Pontiac grand prix GT Sedan 4D,2004,210K miles,"Flora, IN","$2,500",https://www.facebook.com//marketplace/item/1896688824138401/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ab6e566e2-06c5-4430-a627-087647b93147&__tn__=!%3AD,2024-07-02
 Chevrolet malibu,2002,136K miles,"Kokomo, IN","$1,000",https://www.facebook.com//marketplace/item/1384593178887673/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ab6e566e2-06c5-4430-a627-087647b93147&__tn__=!%3AD,2024-07-02
 Chevrolet equinox one owner LT,2019,75K miles · Dealership,"Lafayette, IN","$18,900",https://www.facebook.com//marketplace/item/1844705436043838/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ab6e566e2-06c5-4430-a627-087647b93147&__tn__=!%3AD,2024-07-02
 Chevrolet impala Premier Sedan 4D,2018,87K miles,"Lafayette, IN","$18,900",https://www.facebook.com//marketplace/item/1021686488891609/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ab6e566e2-06c5-4430-a627-087647b93147&__tn__=!%3AD,2024-07-02
 Honda accord LX Coupe 2D,2000,173K miles,"Linden, IN","$3,300",https://www.facebook.com//marketplace/item/435785102581158/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ab6e566e2-06c5-4430-a627-087647b93147&__tn__=!%3AD,2024-07-02
 Chevrolet impala full loaded LTZ,2015,151K miles · Dealership,"Lafayette, IN","$13,900",https://www.facebook.com//marketplace/item/427759013312903/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ab6e566e2-06c5-4430-a627-087647b93147&__tn__=!%3AD,2024-07-02
 Kia telluride,2021,56K miles,"Indianapolis, IN","$36,730",https://www.facebook.com//marketplace/item/402283699051105/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ab6e566e2-06c5-4430-a627-087647b93147&__tn__=!%3AD,2024-07-02
 Chevrolet equinox,2016,128K miles,"Kokomo, IN","$10,995",https://www.facebook.com//marketplace/item/1146908213029153/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ab6e566e2-06c5-4430-a627-087647b93147&__tn__=!%3AD,2024-07-02
 Ford model t Cope,1925,10K miles,"Peru, IN","$12,000",https://www.facebook.com//marketplace/item/1282776969772214/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ab6e566e2-06c5-4430-a627-087647b93147&__tn__=!%3AD,2024-07-02
 Buick enclave,2009,158K miles,"Lafayette, IN","$5,500",https://www.facebook.com//marketplace/item/856652789680444/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ab6e566e2-06c5-4430-a627-087647b93147&__tn__=!%3AD,2024-07-02
 Ford mustang Convertible 2D,2010,145K miles,"Whiteland, IN","$7,350",https://www.facebook.com//marketplace/item/845619444094494/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ab6e566e2-06c5-4430-a627-087647b93147&__tn__=!%3AD,2024-07-02
 Buick park avenue Sedan 4D,2001,142K miles,"Frankfort, IN","$4,200",https://www.facebook.com//marketplace/item/842696137366956/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ab6e566e2-06c5-4430-a627-087647b93147&__tn__=!%3AD,2024-07-02
 Chevrolet equinox,2012,122K miles,"Kokomo, IN","$9,595",https://www.facebook.com//marketplace/item/813497767023635/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ab6e566e2-06c5-4430-a627-087647b93147&__tn__=!%3AD,2024-07-02
 Dodge durango,2017,121K miles,"Indianapolis, IN","$4,000",https://www.facebook.com//marketplace/item/1585397518672345/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ab6e566e2-06c5-4430-a627-087647b93147&__tn__=!%3AD,2024-07-02
 Ford f150 super cab Lariat,2006,136K miles,"Lafayette, IN","$6,200",https://www.facebook.com//marketplace/item/984713626658936/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ab6e566e2-06c5-4430-a627-087647b93147&__tn__=!%3AD,2024-07-02
 Chevrolet malibu LS Sedan 4D,2018,71K miles,"Indianapolis, IN","$1,200",https://www.facebook.com//marketplace/item/2783758488446240/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ab6e566e2-06c5-4430-a627-087647b93147&__tn__=!%3AD,2024-07-02
 Ford mustang GT Coupe 2D,2000,120K miles,"West Lafayette, IN","$6,800",https://www.facebook.com//marketplace/item/1174257857106225/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ab6e566e2-06c5-4430-a627-087647b93147&__tn__=!%3AD,2024-07-02
 Vitacci bullet,2023,1.2K miles,"Brookston, IN",$700,https://www.facebook.com//marketplace/item/442314768723405/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ab6e566e2-06c5-4430-a627-087647b93147&__tn__=!%3AD,2024-07-02
 Ford mustang GT Coupe 2D,2014,127K miles,"Frankfort, IN","$16,000",https://www.facebook.com//marketplace/item/2220031141680546/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ab6e566e2-06c5-4430-a627-087647b93147&__tn__=!%3AD,2024-07-02
 Chevrolet malibu $499 down,2018,,"Lafayette, IN",$499,https://www.facebook.com//marketplace/item/1327859487890994/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ab6e566e2-06c5-4430-a627-087647b93147&__tn__=!%3AD,2024-07-02
 Chevrolet corvette,1984,123K miles,"Crawfordsville, IN","$5,000",https://www.facebook.com//marketplace/item/1397961754246258/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ab6e566e2-06c5-4430-a627-087647b93147&__tn__=!%3AD,2024-07-02
 Chevrolet colorado LT,2021,58K miles,"Anderson, IN","$20,981",https://www.facebook.com//marketplace/item/453134974271765/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ab6e566e2-06c5-4430-a627-087647b93147&__tn__=!%3AD,2024-07-02
 Chevrolet malibu LT Sedan 4D,2019,60K miles · Dealership,"Lafayette, IN","$13,900",https://www.facebook.com//marketplace/item/1077868486766950/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ab6e566e2-06c5-4430-a627-087647b93147&__tn__=!%3AD,2024-07-02
 Volkswagen jetta,2019,101K miles,"Brook, IN","$11,995",https://www.facebook.com//marketplace/item/994446442087164/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ab6e566e2-06c5-4430-a627-087647b93147&__tn__=!%3AD,2024-07-02
 Nissan altima,2015,90K miles,"Indianapolis, IN","$9,900",https://www.facebook.com//marketplace/item/462990742988046/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ab6e566e2-06c5-4430-a627-087647b93147&__tn__=!%3AD,2024-07-02
 Toyota camry SE Sedan 4D,2023,37K miles,"Indianapolis, IN","$26,900",https://www.facebook.com//marketplace/item/461512750162327/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ab6e566e2-06c5-4430-a627-087647b93147&__tn__=!%3AD,2024-07-02
" Kia k5 🤘 51,340 miles",2021,,"Indianapolis, IN","$18,775",https://www.facebook.com//marketplace/item/425114660515893/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ab6e566e2-06c5-4430-a627-087647b93147&__tn__=!%3AD,2024-07-02
 Nissan altima luxury ✅ one owner ✅ SR,2021,86K miles · Dealership,"Lafayette, IN","$19,500",https://www.facebook.com//marketplace/item/942487290329306/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ab6e566e2-06c5-4430-a627-087647b93147&__tn__=!%3AD,2024-07-02
 Hyundai sonata,2020,54K miles,"Lafayette, IN","$21,500",https://www.facebook.com//marketplace/item/1061969061579617/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ab6e566e2-06c5-4430-a627-087647b93147&__tn__=!%3AD,2024-07-02
 Nissan sentra,2022,24K miles,"Indianapolis, IN","$19,495",https://www.facebook.com//marketplace/item/1150472599341091/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ab6e566e2-06c5-4430-a627-087647b93147&__tn__=!%3AD,2024-07-02
 Toyota prius v Four Wagon 4D,2017,57K miles,"Indianapolis, IN","$12,700",https://www.facebook.com//marketplace/item/1556987541526845/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ab6e566e2-06c5-4430-a627-087647b93147&__tn__=!%3AD,2024-07-02
