Model,Year,Miles,Location,Prices,Link,Scraped_On
 Hyundai sonata SE Sedan 4D,2010,165K miles,"Latonia, KY","$2,250",https://www.facebook.com//marketplace/item/839430337752035/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A9fd50f66-a23f-44fc-9e01-aa264d7cf22f&__tn__=!%3AD,2024-07-10
 Toyota prius Hatchback 4D,2008,183K miles,"Mason, OH","$6,500",https://www.facebook.com//marketplace/item/779520420669484/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A9fd50f66-a23f-44fc-9e01-aa264d7cf22f&__tn__=!%3AD,2024-07-10
 Chrysler 200S Sedan 4D,2015,184K miles,"Fairfield, OH","$4,350",https://www.facebook.com//marketplace/item/351724140861111/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A9fd50f66-a23f-44fc-9e01-aa264d7cf22f&__tn__=!%3AD,2024-07-10
 Honda civic Sport Sedan 4D,2020,53K miles,"Cincinnati, OH","$15,500",https://www.facebook.com//marketplace/item/1544691592835032/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A9fd50f66-a23f-44fc-9e01-aa264d7cf22f&__tn__=!%3AD,2024-07-10
 Honda accord EX Sedan 4D,2012,41K miles,"Mason, OH","$17,790",https://www.facebook.com//marketplace/item/655342562666820/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A9fd50f66-a23f-44fc-9e01-aa264d7cf22f&__tn__=!%3AD,2024-07-10
 Ford focus SEL Sedan 4D,2012,162K miles,"Fairfield, OH","$3,800",https://www.facebook.com//marketplace/item/1021598712896730/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A9fd50f66-a23f-44fc-9e01-aa264d7cf22f&__tn__=!%3AD,2024-07-10
 Buick lacrosse Premium Sedan 4D,2018,103K miles,"Mason, OH","$12,950",https://www.facebook.com//marketplace/item/1249966045970695/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A9fd50f66-a23f-44fc-9e01-aa264d7cf22f&__tn__=!%3AD,2024-07-10
 Chrysler 200S Sedan 4D,2015,184K miles,"Hamilton, OH","$4,900",https://www.facebook.com//marketplace/item/1486889432172904/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A9fd50f66-a23f-44fc-9e01-aa264d7cf22f&__tn__=!%3AD,2024-07-10
 BMW m6 Convertible 2D,2007,123K miles,"Cincinnati, OH","$6,999",https://www.facebook.com//marketplace/item/1129904981431405/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A9fd50f66-a23f-44fc-9e01-aa264d7cf22f&__tn__=!%3AD,2024-07-10
 Kia soul Wagon 4D,2016,103K miles,"Mason, OH","$9,500",https://www.facebook.com//marketplace/item/482635984159857/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A9fd50f66-a23f-44fc-9e01-aa264d7cf22f&__tn__=!%3AD,2024-07-10
 Nissan sentra SV Sedan 4D,2020,31K miles,"Hamilton, OH","$14,000",https://www.facebook.com//marketplace/item/495146346408276/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A9fd50f66-a23f-44fc-9e01-aa264d7cf22f&__tn__=!%3AD,2024-07-10
 Hyundai elantra GLS Sedan 4D,2007,71K miles,"Springboro, OH","$4,500",https://www.facebook.com//marketplace/item/468687522434684/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A9fd50f66-a23f-44fc-9e01-aa264d7cf22f&__tn__=!%3AD,2024-07-10
 Toyota corolla LE Sedan 4D,2019,71K miles,"Monroe, OH","$10,499",https://www.facebook.com//marketplace/item/1411766612830105/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A9fd50f66-a23f-44fc-9e01-aa264d7cf22f&__tn__=!%3AD,2024-07-10
 Chevrolet cruze LT Sedan 4D,2017,99K miles,"Cincinnati, OH","$6,300",https://www.facebook.com//marketplace/item/515080010876043/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A9fd50f66-a23f-44fc-9e01-aa264d7cf22f&__tn__=!%3AD,2024-07-10
 Toyota camry,2007,149K miles,"Cincinnati, OH","$6,200",https://www.facebook.com//marketplace/item/1733706914036861/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A9fd50f66-a23f-44fc-9e01-aa264d7cf22f&__tn__=!%3AD,2024-07-10
 Nissan sentra SE-R Sedan 4D,2010,123K miles,"West Chester, OH","$4,200",https://www.facebook.com//marketplace/item/859932755982801/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A9fd50f66-a23f-44fc-9e01-aa264d7cf22f&__tn__=!%3AD,2024-07-10
 BMW 3 series,2011,40K miles,"West Chester, OH","$14,995",https://www.facebook.com//marketplace/item/1555626398354508/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A9fd50f66-a23f-44fc-9e01-aa264d7cf22f&__tn__=!%3AD,2024-07-10
 Toyota camry hybrid,2013,134K miles,"West Chester, OH","$11,900",https://www.facebook.com//marketplace/item/868959848493584/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A9fd50f66-a23f-44fc-9e01-aa264d7cf22f&__tn__=!%3AD,2024-07-10
 Toyota solara Sport Convertible 2D,2008,136K miles,"Lebanon, OH","$7,900",https://www.facebook.com//marketplace/item/1001501088168166/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A9fd50f66-a23f-44fc-9e01-aa264d7cf22f&__tn__=!%3AD,2024-07-10
 Chevrolet cruze LT Sedan 4D,2011,138K miles,"Cincinnati, OH","$6,500",https://www.facebook.com//marketplace/item/1480272172859275/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A9fd50f66-a23f-44fc-9e01-aa264d7cf22f&__tn__=!%3AD,2024-07-10
 Toyota rav4 Sport Utility 4D,2004,195K miles,"Cincinnati, OH","$4,000",https://www.facebook.com//marketplace/item/453042654186659/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A9fd50f66-a23f-44fc-9e01-aa264d7cf22f&__tn__=!%3AD,2024-07-10
 Nissan altima sv 135k miles super clean runs great $6750 obo,2013,135K miles,"Lebanon, OH","$6,750",https://www.facebook.com//marketplace/item/1261055508568423/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A9fd50f66-a23f-44fc-9e01-aa264d7cf22f&__tn__=!%3AD,2024-07-10
 Volkswagen golf sportwagen TSI SE Wagon 4D,2016,101K miles,"Fairfield, OH","$11,340",https://www.facebook.com//marketplace/item/439193935359962/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A9fd50f66-a23f-44fc-9e01-aa264d7cf22f&__tn__=!%3AD,2024-07-10
 Nissan rogue SL Sport Utility 4D,2020,42K miles,"Maineville, OH","$18,900",https://www.facebook.com//marketplace/item/1105715477182542/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A9fd50f66-a23f-44fc-9e01-aa264d7cf22f&__tn__=!%3AD,2024-07-10
 Lexus ES 300h Sedan 4D,2014,110K miles,"Cincinnati, OH","$14,000",https://www.facebook.com//marketplace/item/7861907787230401/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A9fd50f66-a23f-44fc-9e01-aa264d7cf22f&__tn__=!%3AD,2024-07-10
 MINI Cooper S Hatchback 2D,2010,105K miles,"West Chester, OH","$7,900",https://www.facebook.com//marketplace/item/492109893332874/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A9fd50f66-a23f-44fc-9e01-aa264d7cf22f&__tn__=!%3AD,2024-07-10
 Ford fusion S Sedan 4D,2017,189K miles,"Miamisburg, OH","$5,900",https://www.facebook.com//marketplace/item/335847999460019/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A9fd50f66-a23f-44fc-9e01-aa264d7cf22f&__tn__=!%3AD,2024-07-10
 Ford mustang,2011,110K miles,"Middletown, OH","$6,900",https://www.facebook.com//marketplace/item/7787543637988716/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A9fd50f66-a23f-44fc-9e01-aa264d7cf22f&__tn__=!%3AD,2024-07-10
 Chevrolet cruze LT Hatchback 4D,2018,109K miles,"West Chester, OH","$5,999",https://www.facebook.com//marketplace/item/854441389906545/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A9fd50f66-a23f-44fc-9e01-aa264d7cf22f&__tn__=!%3AD,2024-07-10
 Toyota rav4 XLE Sport Utility 4D,2021,67K miles,"Mason, OH","$21,995",https://www.facebook.com//marketplace/item/456578193824336/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A9fd50f66-a23f-44fc-9e01-aa264d7cf22f&__tn__=!%3AD,2024-07-10
 Kia soul Wagon 4D,2013,124K miles,"West Chester, OH","$5,900",https://www.facebook.com//marketplace/item/833032418708333/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A9fd50f66-a23f-44fc-9e01-aa264d7cf22f&__tn__=!%3AD,2024-07-10
 Hyundai accent GS Hatchback 2D,2002,110K miles,"Dayton, OH","$2,250",https://www.facebook.com//marketplace/item/1190692015460747/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A9fd50f66-a23f-44fc-9e01-aa264d7cf22f&__tn__=!%3AD,2024-07-10
 Toyota camry LE Sedan 4D,1996,297K miles,"Hamilton, OH","$2,500",https://www.facebook.com//marketplace/item/838033501194478/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A9fd50f66-a23f-44fc-9e01-aa264d7cf22f&__tn__=!%3AD,2024-07-10
 Toyota rav4,2000,100K miles,"Cincinnati, OH","$4,000",https://www.facebook.com//marketplace/item/471666759138771/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A9fd50f66-a23f-44fc-9e01-aa264d7cf22f&__tn__=!%3AD,2024-07-10
 Infiniti g35x,2008,124K miles,"Cincinnati, OH","$5,500",https://www.facebook.com//marketplace/item/1201977337640286/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A9fd50f66-a23f-44fc-9e01-aa264d7cf22f&__tn__=!%3AD,2024-07-10
 Subaru outback 3.6R Limited Wagon 4D,2012,275K miles,"South Lebanon, OH","$4,995",https://www.facebook.com//marketplace/item/1286141655696513/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A9fd50f66-a23f-44fc-9e01-aa264d7cf22f&__tn__=!%3AD,2024-07-10
 Chevrolet impala LT Sedan 4D,2014,159K miles,"Cincinnati, OH","$4,000",https://www.facebook.com//marketplace/item/734720935354670/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A9fd50f66-a23f-44fc-9e01-aa264d7cf22f&__tn__=!%3AD,2024-07-10
 Honda accord EX-L w/Navigation Sedan 4D,2018,84K miles,"Cincinnati, OH","$14,500",https://www.facebook.com//marketplace/item/1220914142672952/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A9fd50f66-a23f-44fc-9e01-aa264d7cf22f&__tn__=!%3AD,2024-07-10
" Jeep grand cherokee 2,000 DOWN",2015,129K miles,"Hamilton, OH","$2,000",https://www.facebook.com//marketplace/item/1000148021379338/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A9fd50f66-a23f-44fc-9e01-aa264d7cf22f&__tn__=!%3AD,2024-07-10
 Nissan maximq,2011,230K miles,"Hamilton, OH","$4,555",https://www.facebook.com//marketplace/item/849615430371113/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A9fd50f66-a23f-44fc-9e01-aa264d7cf22f&__tn__=!%3AD,2024-07-10
 Ford focus SES Sedan 4D,2007,78K miles,"Milford, OH","$4,300",https://www.facebook.com//marketplace/item/793033836148536/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A9fd50f66-a23f-44fc-9e01-aa264d7cf22f&__tn__=!%3AD,2024-07-10
 Mazda mazda6 s Sedan 4D,2003,204K miles,"Cincinnati, OH","$2,600",https://www.facebook.com//marketplace/item/3684694805134214/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A9fd50f66-a23f-44fc-9e01-aa264d7cf22f&__tn__=!%3AD,2024-07-10
 Kia soul Wagon 4D,2016,96K miles,"Monroe, OH","$7,900",https://www.facebook.com//marketplace/item/965712435144652/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A9fd50f66-a23f-44fc-9e01-aa264d7cf22f&__tn__=!%3AD,2024-07-10
 Mazda mx-5 miata Club Convertible 2D,2013,66K miles,"Middletown, OH","$15,999",https://www.facebook.com//marketplace/item/836918971291596/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A9fd50f66-a23f-44fc-9e01-aa264d7cf22f&__tn__=!%3AD,2024-07-10
 Honda accord EX Sedan 4D,2006,183K miles,"Cincinnati, OH","$4,500",https://www.facebook.com//marketplace/item/458258436833778/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A9fd50f66-a23f-44fc-9e01-aa264d7cf22f&__tn__=!%3AD,2024-07-10
 BMW 3 series 328i Sedan 4D,2010,168K miles,"Cincinnati, OH","$6,000",https://www.facebook.com//marketplace/item/961693259032214/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A9fd50f66-a23f-44fc-9e01-aa264d7cf22f&__tn__=!%3AD,2024-07-10
 Honda civic EX Sedan 4D,2012,143K miles,"Fairfield, OH","$7,000",https://www.facebook.com//marketplace/item/490429240157079/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A9fd50f66-a23f-44fc-9e01-aa264d7cf22f&__tn__=!%3AD,2024-07-10
 Toyota matrix S Sport Wagon 4D,2009,148K miles,"Burlington, KY","$5,900",https://www.facebook.com//marketplace/item/791749699752081/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A9fd50f66-a23f-44fc-9e01-aa264d7cf22f&__tn__=!%3AD,2024-07-10
 Honda civic LX Sedan 4D,2012,126K miles,"Hamilton, OH","$6,900",https://www.facebook.com//marketplace/item/1119161562496622/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A9fd50f66-a23f-44fc-9e01-aa264d7cf22f&__tn__=!%3AD,2024-07-10
 Mazda mazda3 MAZDASPEED3 Touring Hatchback 4D,2013,108K miles,"Batavia, OH","$10,000",https://www.facebook.com//marketplace/item/400892119038346/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A9fd50f66-a23f-44fc-9e01-aa264d7cf22f&__tn__=!%3AD,2024-07-10
 Volkswagen jetta SEL Sedan 4D,2010,242K miles,"Middletown, OH","$2,000",https://www.facebook.com//marketplace/item/442204622022442/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A9fd50f66-a23f-44fc-9e01-aa264d7cf22f&__tn__=!%3AD,2024-07-10
 Mazda mazda3 i Sedan 4D,2006,150K miles · Dealership,"Waynesville, OH","$1,500",https://www.facebook.com//marketplace/item/964058722182536/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A9fd50f66-a23f-44fc-9e01-aa264d7cf22f&__tn__=!%3AD,2024-07-10
" Honda civic $1,500 down",2015,130K miles,"Hamilton, OH","$1,500",https://www.facebook.com//marketplace/item/7991767677541454/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A9fd50f66-a23f-44fc-9e01-aa264d7cf22f&__tn__=!%3AD,2024-07-10
 Hyundai elantra,2007,210K miles,"Hamilton, OH","$2,000",https://www.facebook.com//marketplace/item/1345122003557931/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A9fd50f66-a23f-44fc-9e01-aa264d7cf22f&__tn__=!%3AD,2024-07-10
 Chevrolet equinox,2006,151K miles,"Lebanon, OH","$1,900",https://www.facebook.com//marketplace/item/795317169399453/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A9fd50f66-a23f-44fc-9e01-aa264d7cf22f&__tn__=!%3AD,2024-07-10
 Honda civic LX Sedan 4D,2007,276K miles,"Cincinnati, OH","$3,999",https://www.facebook.com//marketplace/item/832452565484296/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A9fd50f66-a23f-44fc-9e01-aa264d7cf22f&__tn__=!%3AD,2024-07-10
 Mitsubishi lancer GTS Sedan 4D,2010,162K miles,"Fort Mitchell, KY","$4,000",https://www.facebook.com//marketplace/item/2215689042128543/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A9fd50f66-a23f-44fc-9e01-aa264d7cf22f&__tn__=!%3AD,2024-07-10
 Volkswagen passat 2.0T Sedan 4D,2006,180K miles,"Dayton, OH","$2,500",https://www.facebook.com//marketplace/item/503592995659586/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A9fd50f66-a23f-44fc-9e01-aa264d7cf22f&__tn__=!%3AD,2024-07-10
 Toyota matrix XRS Sport Wagon 4D,2009,170K miles,"Cincinnati, OH","$3,200",https://www.facebook.com//marketplace/item/1225598018852559/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A9fd50f66-a23f-44fc-9e01-aa264d7cf22f&__tn__=!%3AD,2024-07-10
 Lexus ES 350 Sedan 4D,2008,161K miles,"Cincinnati, OH","$4,200",https://www.facebook.com//marketplace/item/2549958651877636/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A9fd50f66-a23f-44fc-9e01-aa264d7cf22f&__tn__=!%3AD,2024-07-10
 Honda cr-v LX Sport Utility 4D,2013,104K miles,"Cincinnati, OH","$10,000",https://www.facebook.com//marketplace/item/1488642218744660/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A9fd50f66-a23f-44fc-9e01-aa264d7cf22f&__tn__=!%3AD,2024-07-10
 Mazda mazda3 i Sport Sedan 4D,2008,228K miles,"Covington, KY","$2,300",https://www.facebook.com//marketplace/item/1399105884141528/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A9fd50f66-a23f-44fc-9e01-aa264d7cf22f&__tn__=!%3AD,2024-07-10
 Ford mustang GT Premium Convertible 2D,2007,144K miles,"Batavia, OH","$5,000",https://www.facebook.com//marketplace/item/837797351747161/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A9fd50f66-a23f-44fc-9e01-aa264d7cf22f&__tn__=!%3AD,2024-07-10
 Cadillac cts Sedan 4D,2003,109K miles,"West Chester, OH","$3,999",https://www.facebook.com//marketplace/item/986727619587351/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A9fd50f66-a23f-44fc-9e01-aa264d7cf22f&__tn__=!%3AD,2024-07-10
 BMW 3 series 328i Sedan 4D,2013,120K miles,"Cincinnati, OH","$6,000",https://www.facebook.com//marketplace/item/454761313577004/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A9fd50f66-a23f-44fc-9e01-aa264d7cf22f&__tn__=!%3AD,2024-07-10
 Honda accord LX Sedan 4D,2007,200K miles,"Cincinnati, OH","$2,500",https://www.facebook.com//marketplace/item/813310967196628/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A9fd50f66-a23f-44fc-9e01-aa264d7cf22f&__tn__=!%3AD,2024-07-10
 Honda civic Sport,2024,10K miles,"Cincinnati, OH","$1,234",https://www.facebook.com//marketplace/item/1111121573338243/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A9fd50f66-a23f-44fc-9e01-aa264d7cf22f&__tn__=!%3AD,2024-07-10
 Hyundai accent,2016,110K miles,"Blanchester, OH","$5,700",https://www.facebook.com//marketplace/item/1019697986342955/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A9fd50f66-a23f-44fc-9e01-aa264d7cf22f&__tn__=!%3AD,2024-07-10
 Saturn aura,2009,96K miles,"West Chester, OH","$2,500",https://www.facebook.com//marketplace/item/997306478414389/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A9fd50f66-a23f-44fc-9e01-aa264d7cf22f&__tn__=!%3AD,2024-07-10
 Nissan maxima S Sedan 4D,2009,233K miles,"Cincinnati, OH","$2,000",https://www.facebook.com//marketplace/item/443923481820310/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A9fd50f66-a23f-44fc-9e01-aa264d7cf22f&__tn__=!%3AD,2024-07-10
 Chrysler 200 Limited Sedan 4D,2014,180K miles,"Mason, OH","$3,400",https://www.facebook.com//marketplace/item/1641398833320716/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A9fd50f66-a23f-44fc-9e01-aa264d7cf22f&__tn__=!%3AD,2024-07-10
 Jaguar s-type Sedan 4D,2004,95K miles,"Camp Dennison, OH","$2,995",https://www.facebook.com//marketplace/item/505255155258447/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A9fd50f66-a23f-44fc-9e01-aa264d7cf22f&__tn__=!%3AD,2024-07-10
 Ford mustang,2006,121K miles,"Fairfield, OH","$5,500",https://www.facebook.com//marketplace/item/800689078797712/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A9fd50f66-a23f-44fc-9e01-aa264d7cf22f&__tn__=!%3AD,2024-07-10
 Toyota matrix s awd (((fully serviced ))),2009,160K miles · Dealership,"Cincinnati, OH","$7,495",https://www.facebook.com//marketplace/item/989028532497124/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A9fd50f66-a23f-44fc-9e01-aa264d7cf22f&__tn__=!%3AD,2024-07-10
 Chevrolet sonic LT Sedan 4D,2015,125K miles,"Cincinnati, OH","$4,200",https://www.facebook.com//marketplace/item/777172784564647/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A9fd50f66-a23f-44fc-9e01-aa264d7cf22f&__tn__=!%3AD,2024-07-10
 Toyota prius Hatchback 4D,2007,209K miles,"Cincinnati, OH","$3,500",https://www.facebook.com//marketplace/item/1193842991784182/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A9fd50f66-a23f-44fc-9e01-aa264d7cf22f&__tn__=!%3AD,2024-07-10
 Jeep grand cherokee Limited Sport Utility 4D,2019,54K miles,"Fairfield, OH","$2,000",https://www.facebook.com//marketplace/item/1047982480092054/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A9fd50f66-a23f-44fc-9e01-aa264d7cf22f&__tn__=!%3AD,2024-07-10
 Honda accord XL CUPE,2010,165K miles,"Hamilton, OH","$3,500",https://www.facebook.com//marketplace/item/422153600821442/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A9fd50f66-a23f-44fc-9e01-aa264d7cf22f&__tn__=!%3AD,2024-07-10
 Chevrolet spark LS Hatchback 4D,2014,177K miles,"Fairfield, OH","$1,900",https://www.facebook.com//marketplace/item/953601766236190/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A9fd50f66-a23f-44fc-9e01-aa264d7cf22f&__tn__=!%3AD,2024-07-10
 Kia optima EX Sedan 4D,2013,97K miles,"Fairfield, OH","$1,950",https://www.facebook.com//marketplace/item/1005590850793364/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A9fd50f66-a23f-44fc-9e01-aa264d7cf22f&__tn__=!%3AD,2024-07-10
 Chevrolet corvette Coupe 2D,2001,65K miles,"Lebanon, OH","$16,000",https://www.facebook.com//marketplace/item/1524290498167938/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A9fd50f66-a23f-44fc-9e01-aa264d7cf22f&__tn__=!%3AD,2024-07-10
 Chevrolet equinox LT Sport Utility 4D,2015,159K miles,"Loveland, OH","$4,500",https://www.facebook.com//marketplace/item/827605942803753/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A9fd50f66-a23f-44fc-9e01-aa264d7cf22f&__tn__=!%3AD,2024-07-10
 Honda accord LX Sedan 4D,2009,188K miles,"Franklin, OH","$5,500",https://www.facebook.com//marketplace/item/352744187659786/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A9fd50f66-a23f-44fc-9e01-aa264d7cf22f&__tn__=!%3AD,2024-07-10
 Mercury sable LS Premium Sedan 4D,2003,87K miles,"Piqua, OH","$3,950",https://www.facebook.com//marketplace/item/1019903336160293/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A9fd50f66-a23f-44fc-9e01-aa264d7cf22f&__tn__=!%3AD,2024-07-10
 Acura mdx Sport Utility 4D,2011,115K miles,"Mason, OH","$10,700",https://www.facebook.com//marketplace/item/3779907458909659/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A9fd50f66-a23f-44fc-9e01-aa264d7cf22f&__tn__=!%3AD,2024-07-10
 Tesla model y Standard Range Sport Utility 4D,2021,43K miles,"Middletown, OH","$29,999",https://www.facebook.com//marketplace/item/991492252594826/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A9fd50f66-a23f-44fc-9e01-aa264d7cf22f&__tn__=!%3AD,2024-07-10
 Mercedes-Benz e350 convertible,2014,98K miles,"Cincinnati, OH","$13,500",https://www.facebook.com//marketplace/item/490924436793706/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A9fd50f66-a23f-44fc-9e01-aa264d7cf22f&__tn__=!%3AD,2024-07-10
 Nissan altima 2.5 S Sedan 4D,2015,130K miles,"Monroe, OH","$6,800",https://www.facebook.com//marketplace/item/1210124456831755/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A9fd50f66-a23f-44fc-9e01-aa264d7cf22f&__tn__=!%3AD,2024-07-10
 Honda civic,2012,162K miles,"Mason, OH","$6,495",https://www.facebook.com//marketplace/item/1039617347730900/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A9fd50f66-a23f-44fc-9e01-aa264d7cf22f&__tn__=!%3AD,2024-07-10
 Honda accord EX Sedan 4D,2018,71K miles,"Cincinnati, OH","$20,000",https://www.facebook.com//marketplace/item/986863353434383/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A9fd50f66-a23f-44fc-9e01-aa264d7cf22f&__tn__=!%3AD,2024-07-10
 Hyundai santa fe sport Sport Utility 4D,2013,77K miles,"Cincinnati, OH","$12,400",https://www.facebook.com//marketplace/item/1375680396435006/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A9fd50f66-a23f-44fc-9e01-aa264d7cf22f&__tn__=!%3AD,2024-07-10
 Chevrolet cruze 1LT Sedan 4D,2014,70K miles,"South Lebanon, OH","$6,500",https://www.facebook.com//marketplace/item/908473201038700/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A9fd50f66-a23f-44fc-9e01-aa264d7cf22f&__tn__=!%3AD,2024-07-10
 Honda civic EX Coupe 2D,2012,212K miles,"West Chester, OH","$4,850",https://www.facebook.com//marketplace/item/1719371828849276/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A9fd50f66-a23f-44fc-9e01-aa264d7cf22f&__tn__=!%3AD,2024-07-10
 Honda civic LX Hatchback 4D,2020,61K miles,"Cincinnati, OH","$13,500",https://www.facebook.com//marketplace/item/798163359101357/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A9fd50f66-a23f-44fc-9e01-aa264d7cf22f&__tn__=!%3AD,2024-07-10
 Honda civic LX Sedan 4D,2014,140K miles,"Hamilton, OH","$7,500",https://www.facebook.com//marketplace/item/995821988907144/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A9fd50f66-a23f-44fc-9e01-aa264d7cf22f&__tn__=!%3AD,2024-07-10
 Honda civic LX Sedan 4D,2016,149K miles,"Lebanon, OH","$10,900",https://www.facebook.com//marketplace/item/2322052354793796/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A9fd50f66-a23f-44fc-9e01-aa264d7cf22f&__tn__=!%3AD,2024-07-10
