Model,Year,Miles,Location,Prices,Link,Scraped_On
 Hyundai elantra,2005,127K miles,"Hamilton, OH","$3,600",https://www.facebook.com//marketplace/item/1565051324418438/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ad707a518-1248-491d-a7cf-4548050d3f28&__tn__=!%3AD,2024-07-10
 Toyota corolla CE Sedan 4D,2002,135K miles,"Cincinnati, OH","$3,500",https://www.facebook.com//marketplace/item/1504153987173694/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ad707a518-1248-491d-a7cf-4548050d3f28&__tn__=!%3AD,2024-07-10
 Kia rio LX Sedan 4D,2016,78K miles,"Cincinnati, OH","$4,800",https://www.facebook.com//marketplace/item/1888643511642220/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ad707a518-1248-491d-a7cf-4548050d3f28&__tn__=!%3AD,2024-07-10
 Lexus ES 300h Sedan 4D,2014,110K miles,"Cincinnati, OH","$14,000",https://www.facebook.com//marketplace/item/7861907787230401/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ad707a518-1248-491d-a7cf-4548050d3f28&__tn__=!%3AD,2024-07-10
 Mercedes-Benz c-class C 55 AMG Sport Sedan 4D,2006,107K miles,"Lebanon, OH","$10,000",https://www.facebook.com//marketplace/item/1296888428140421/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ad707a518-1248-491d-a7cf-4548050d3f28&__tn__=!%3AD,2024-07-10
 Nissan rogue sport SPORT AWD,2017,84K miles,"Franklin, OH","$8,550",https://www.facebook.com//marketplace/item/889210583016984/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ad707a518-1248-491d-a7cf-4548050d3f28&__tn__=!%3AD,2024-07-10
 Toyota prius Standard Hatchback 4D,2009,124K miles,"Melbourne, KY","$6,950",https://www.facebook.com//marketplace/item/1624931214960972/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ad707a518-1248-491d-a7cf-4548050d3f28&__tn__=!%3AD,2024-07-10
 Honda civic EX-T Coupe 2D,2017,90K miles,"West Chester, OH","$6,499",https://www.facebook.com//marketplace/item/979958750286727/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ad707a518-1248-491d-a7cf-4548050d3f28&__tn__=!%3AD,2024-07-10
 Mercedes-Benz clk-class CLK 350 Cabriolet 2D,2006,60K miles,"West Chester, OH","$14,000",https://www.facebook.com//marketplace/item/2233415530352945/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ad707a518-1248-491d-a7cf-4548050d3f28&__tn__=!%3AD,2024-07-10
 Honda civic EX Sedan 4D,2000,274K miles,"Cincinnati, OH","$3,000",https://www.facebook.com//marketplace/item/533347649022450/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ad707a518-1248-491d-a7cf-4548050d3f28&__tn__=!%3AD,2024-07-10
 Kia optima LX Hybrid Sedan 4D,2013,245K miles,"Cincinnati, OH","$4,350",https://www.facebook.com//marketplace/item/1169264644236563/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ad707a518-1248-491d-a7cf-4548050d3f28&__tn__=!%3AD,2024-07-10
 Honda civic LX Sedan 4D,2015,51K miles,"Hamilton, OH","$9,500",https://www.facebook.com//marketplace/item/843733254486825/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ad707a518-1248-491d-a7cf-4548050d3f28&__tn__=!%3AD,2024-07-10
 Land Rover range rover velar p250 se r-dynamic,2019,58K miles,"Cincinnati, OH","$32,000",https://www.facebook.com//marketplace/item/1041005640877446/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ad707a518-1248-491d-a7cf-4548050d3f28&__tn__=!%3AD,2024-07-10
 Kia k5 lxs,2021,62K miles,"Cincinnati, OH","$18,300",https://www.facebook.com//marketplace/item/966483238137625/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ad707a518-1248-491d-a7cf-4548050d3f28&__tn__=!%3AD,2024-07-10
 BMW 3 series 318i Convertible 2D,1997,106K miles,"Cincinnati, OH","$4,500",https://www.facebook.com//marketplace/item/976266510655367/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ad707a518-1248-491d-a7cf-4548050d3f28&__tn__=!%3AD,2024-07-10
 Dodge challenger R/T Coupe 2D,2013,73K miles,"Cincinnati, OH","$12,000",https://www.facebook.com//marketplace/item/1033941198158037/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ad707a518-1248-491d-a7cf-4548050d3f28&__tn__=!%3AD,2024-07-10
 Mercedes-Benz cls 400,2016,187K miles,"Cincinnati, OH","$17,995",https://www.facebook.com//marketplace/item/483040370509496/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ad707a518-1248-491d-a7cf-4548050d3f28&__tn__=!%3AD,2024-07-10
 Honda civic 1500 Down,2015,130K miles,"Hamilton, OH","$1,500",https://www.facebook.com//marketplace/item/1298395284454327/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ad707a518-1248-491d-a7cf-4548050d3f28&__tn__=!%3AD,2024-07-10
 Honda civic EX Sedan 4D,2001,220K miles,"Owensville, OH","$2,000",https://www.facebook.com//marketplace/item/393126880441673/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ad707a518-1248-491d-a7cf-4548050d3f28&__tn__=!%3AD,2024-07-10
 Honda civic LX Sedan 4D,2012,126K miles,"Hamilton, OH","$6,900",https://www.facebook.com//marketplace/item/1119161562496622/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ad707a518-1248-491d-a7cf-4548050d3f28&__tn__=!%3AD,2024-07-10
 Dodge caliber SXT Sport Wagon 4D,2009,158K miles,"Cincinnati, OH","$3,800",https://www.facebook.com//marketplace/item/1017170009769560/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ad707a518-1248-491d-a7cf-4548050d3f28&__tn__=!%3AD,2024-07-10
 Nissan sentra SE-R Sedan 4D,2010,124K miles,"Cincinnati, OH","$4,200",https://www.facebook.com//marketplace/item/1189926298803033/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ad707a518-1248-491d-a7cf-4548050d3f28&__tn__=!%3AD,2024-07-10
 Kia rio,2013,177K miles,"Cincinnati, OH","$3,700",https://www.facebook.com//marketplace/item/1219421069060647/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ad707a518-1248-491d-a7cf-4548050d3f28&__tn__=!%3AD,2024-07-10
 Ford mustang,2006,121K miles,"Fairfield, OH","$5,500",https://www.facebook.com//marketplace/item/800689078797712/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ad707a518-1248-491d-a7cf-4548050d3f28&__tn__=!%3AD,2024-07-10
 Subaru impreza wagon awd 2.0l h4,2014,63K miles,"Cincinnati, OH","$12,993",https://www.facebook.com//marketplace/item/1166179894625471/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ad707a518-1248-491d-a7cf-4548050d3f28&__tn__=!%3AD,2024-07-10
 GMC terrain slt fwd 1.4l l4 turbo,2019,85K miles,"Cincinnati, OH","$15,493",https://www.facebook.com//marketplace/item/3573239966319993/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ad707a518-1248-491d-a7cf-4548050d3f28&__tn__=!%3AD,2024-07-10
 Lexus RX 350 Sport Utility 4D,2013,108K miles,"Hamilton, OH","$14,799",https://www.facebook.com//marketplace/item/1155065715701113/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ad707a518-1248-491d-a7cf-4548050d3f28&__tn__=!%3AD,2024-07-10
 Saturn sky redline turbo,2007,48K miles,"Latonia, KY","$16,900",https://www.facebook.com//marketplace/item/993118325456823/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ad707a518-1248-491d-a7cf-4548050d3f28&__tn__=!%3AD,2024-07-10
 Hyundai accent,2016,110K miles,"Blanchester, OH","$5,700",https://www.facebook.com//marketplace/item/1019697986342955/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ad707a518-1248-491d-a7cf-4548050d3f28&__tn__=!%3AD,2024-07-10
 Toyota rav4 Sport SUV 4D,2007,151K miles,"Fort Mitchell, KY","$6,200",https://www.facebook.com//marketplace/item/399620885865240/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ad707a518-1248-491d-a7cf-4548050d3f28&__tn__=!%3AD,2024-07-10
 Pontiac vibe GT Sport Wagon 4D,2009,90K miles,"Springfield, OH","$7,000",https://www.facebook.com//marketplace/item/362148303220071/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ad707a518-1248-491d-a7cf-4548050d3f28&__tn__=!%3AD,2024-07-10
 Jeep compass,2019,75K miles,"Hamilton, OH","$14,999",https://www.facebook.com//marketplace/item/788034333514548/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ad707a518-1248-491d-a7cf-4548050d3f28&__tn__=!%3AD,2024-07-10
 Chevrolet sonic LT Sedan 4D,2013,170K miles,"Cincinnati, OH","$2,500",https://www.facebook.com//marketplace/item/3629363420710161/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ad707a518-1248-491d-a7cf-4548050d3f28&__tn__=!%3AD,2024-07-10
 Audi a8 L Quattro Sedan 4D,2009,160K miles,"South Lebanon, OH","$6,000",https://www.facebook.com//marketplace/item/361572633634861/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ad707a518-1248-491d-a7cf-4548050d3f28&__tn__=!%3AD,2024-07-10
 Ford crown victoria,2010,150K miles,"Hamilton, OH","$1,400",https://www.facebook.com//marketplace/item/811043060808809/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ad707a518-1248-491d-a7cf-4548050d3f28&__tn__=!%3AD,2024-07-10
 Kia spectru,2004,227K miles,"Cincinnati, OH","$1,500",https://www.facebook.com//marketplace/item/492928663135954/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ad707a518-1248-491d-a7cf-4548050d3f28&__tn__=!%3AD,2024-07-10
 Dodge caliber,2011,127K miles,"Covington, KY","$3,500",https://www.facebook.com//marketplace/item/1144176923332883/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ad707a518-1248-491d-a7cf-4548050d3f28&__tn__=!%3AD,2024-07-10
 Mitsubishi eclipse GTS Spyder Convertible 2D,2004,149K miles,"Cincinnati, OH","$2,200",https://www.facebook.com//marketplace/item/421018857605704/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ad707a518-1248-491d-a7cf-4548050d3f28&__tn__=!%3AD,2024-07-10
 Chrysler 300C Sedan 4D,2005,140K miles,"Cincinnati, OH","$4,500",https://www.facebook.com//marketplace/item/325375280640025/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ad707a518-1248-491d-a7cf-4548050d3f28&__tn__=!%3AD,2024-07-10
 Nissan maxima S Sedan 4D,2009,233K miles,"Cincinnati, OH","$2,000",https://www.facebook.com//marketplace/item/443923481820310/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ad707a518-1248-491d-a7cf-4548050d3f28&__tn__=!%3AD,2024-07-10
 Pontiac g6 Sedan 4D,2008,154K miles,"Cincinnati, OH","$1,500",https://www.facebook.com//marketplace/item/1492147341665718/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ad707a518-1248-491d-a7cf-4548050d3f28&__tn__=!%3AD,2024-07-10
 Chevrolet malibu LT Sedan 4D,2008,183K miles,"Cincinnati, OH","$2,500",https://www.facebook.com//marketplace/item/363077599799684/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ad707a518-1248-491d-a7cf-4548050d3f28&__tn__=!%3AD,2024-07-10
 Toyota prius Hybrid,2008,223K miles,"Fort Mitchell, KY","$3,500",https://www.facebook.com//marketplace/item/1621370591874561/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ad707a518-1248-491d-a7cf-4548050d3f28&__tn__=!%3AD,2024-07-10
 Mitsubishi outlander sport ES Sport Utility 4D,2014,194K miles,"West Harrison, IN","$2,000",https://www.facebook.com//marketplace/item/988181409457624/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ad707a518-1248-491d-a7cf-4548050d3f28&__tn__=!%3AD,2024-07-10
 Toyota pickup 4x4,1989,125K miles,"Cincinnati, OH","$12,500",https://www.facebook.com//marketplace/item/1227521198603341/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ad707a518-1248-491d-a7cf-4548050d3f28&__tn__=!%3AD,2024-07-10
 Dodge caliber SE Sport Wagon 4D,2008,139K miles,"Lawrenceburg, KY","$4,000",https://www.facebook.com//marketplace/item/956227782921248/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ad707a518-1248-491d-a7cf-4548050d3f28&__tn__=!%3AD,2024-07-10
 Cadillac sts,2008,44K miles,"Hamilton, OH","$9,999",https://www.facebook.com//marketplace/item/8115007705228174/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ad707a518-1248-491d-a7cf-4548050d3f28&__tn__=!%3AD,2024-07-10
 Lexus RX 330 Sport Utility 4D,2005,207K miles,"Batavia, OH","$4,800",https://www.facebook.com//marketplace/item/857631912888489/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ad707a518-1248-491d-a7cf-4548050d3f28&__tn__=!%3AD,2024-07-10
 Chevrolet malibu LT Sedan 4D,2015,153K miles,"Cincinnati, OH","$5,500",https://www.facebook.com//marketplace/item/798445825691048/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ad707a518-1248-491d-a7cf-4548050d3f28&__tn__=!%3AD,2024-07-10
 Ford mustang Coupe 2D,2000,117K miles,"Cincinnati, OH","$2,800",https://www.facebook.com//marketplace/item/841212244450303/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ad707a518-1248-491d-a7cf-4548050d3f28&__tn__=!%3AD,2024-07-10
 Hyundai santa fe GLS Sport Utility 4D,2002,253K miles,"Cleves, OH","$1,700",https://www.facebook.com//marketplace/item/2149014715468972/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ad707a518-1248-491d-a7cf-4548050d3f28&__tn__=!%3AD,2024-07-10
 Chevrolet traverse,2018,94K miles,"Cincinnati, OH","$5,000",https://www.facebook.com//marketplace/item/1606704246846144/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ad707a518-1248-491d-a7cf-4548050d3f28&__tn__=!%3AD,2024-07-10
 Honda odyssey touring fwd 3.5l v6,2014,114K miles,"Cincinnati, OH","$13,993",https://www.facebook.com//marketplace/item/698629295742196/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ad707a518-1248-491d-a7cf-4548050d3f28&__tn__=!%3AD,2024-07-10
 Volkswagen passat Sedan 4D,2007,120K miles,"Cincinnati, OH",$1,https://www.facebook.com//marketplace/item/462000836581894/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ad707a518-1248-491d-a7cf-4548050d3f28&__tn__=!%3AD,2024-07-10
 Toyota tundra access cab SR5 Pickup 4D 6 1/2 ft,2000,200K miles,"Cincinnati, OH","$5,000",https://www.facebook.com//marketplace/item/452144660766532/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ad707a518-1248-491d-a7cf-4548050d3f28&__tn__=!%3AD,2024-07-10
 Ford thunderbird Sport Coupe 2D,1966,123K miles,"North Bend, OH","$2,200",https://www.facebook.com//marketplace/item/985285329906959/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ad707a518-1248-491d-a7cf-4548050d3f28&__tn__=!%3AD,2024-07-10
 Chevrolet equinox,2018,92K miles,"Cincinnati, OH","$6,000",https://www.facebook.com//marketplace/item/1189639048719552/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ad707a518-1248-491d-a7cf-4548050d3f28&__tn__=!%3AD,2024-07-10
 Ford escape,2011,156K miles,"Cincinnati, OH","$4,450",https://www.facebook.com//marketplace/item/830549035410858/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ad707a518-1248-491d-a7cf-4548050d3f28&__tn__=!%3AD,2024-07-10
 Volkswagen golf sportwagen TDI S Wagon 4D,2015,119K miles · Dealership,"Cincinnati, OH","$11,995",https://www.facebook.com//marketplace/item/718005073473928/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ad707a518-1248-491d-a7cf-4548050d3f28&__tn__=!%3AD,2024-07-10
 Lexus RX 400h Sport Utility 4D,2006,176K miles,"Cincinnati, OH","$6,000",https://www.facebook.com//marketplace/item/311763755344017/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ad707a518-1248-491d-a7cf-4548050d3f28&__tn__=!%3AD,2024-07-10
 Porsche cayman S Coupe 2D,2006,74K miles,"Cincinnati, OH","$28,996",https://www.facebook.com//marketplace/item/1280626566233292/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ad707a518-1248-491d-a7cf-4548050d3f28&__tn__=!%3AD,2024-07-10
 Ford ranger regular cab XL Pickup 2D 6 ft,2010,176K miles,"Cincinnati, OH","$4,500",https://www.facebook.com//marketplace/item/844692577043939/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ad707a518-1248-491d-a7cf-4548050d3f28&__tn__=!%3AD,2024-07-10
 Toyota tacoma double cab Pickup 4D 5 ft,2011,181K miles,"Middletown, OH","$15,500",https://www.facebook.com//marketplace/item/1650379149055849/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ad707a518-1248-491d-a7cf-4548050d3f28&__tn__=!%3AD,2024-07-10
 Honda accord LX Sedan 4D,1999,174K miles,"Milford, OH","$3,200",https://www.facebook.com//marketplace/item/1239032534137119/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ad707a518-1248-491d-a7cf-4548050d3f28&__tn__=!%3AD,2024-07-10
 Jeep grand cherokee Laredo Sport Utility 4D,2008,80K miles,"Middletown, OH","$3,500",https://www.facebook.com//marketplace/item/1021776315656630/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ad707a518-1248-491d-a7cf-4548050d3f28&__tn__=!%3AD,2024-07-10
 Scion Release Series 8.0 Hatchback Coupe 2D,2013,171K miles,"Fairfield, OH","$2,100",https://www.facebook.com//marketplace/item/407223091713704/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ad707a518-1248-491d-a7cf-4548050d3f28&__tn__=!%3AD,2024-07-10
 Cadillac dts Sedan 4D,2008,94K miles,"Cincinnati, OH","$6,500",https://www.facebook.com//marketplace/item/229665550240588/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ad707a518-1248-491d-a7cf-4548050d3f28&__tn__=!%3AD,2024-07-10
 Hyundai sonata Hybrid Limited Sedan 4D,2013,120K miles,"Cincinnati, OH","$2,000",https://www.facebook.com//marketplace/item/1419298499029085/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ad707a518-1248-491d-a7cf-4548050d3f28&__tn__=!%3AD,2024-07-10
 Jeep grand cherokee Laredo Sport Utility 4D,2011,154K miles · Dealership,"Cincinnati, OH","$6,900",https://www.facebook.com//marketplace/item/1969901710104769/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ad707a518-1248-491d-a7cf-4548050d3f28&__tn__=!%3AD,2024-07-10
 Lexus GS 350 Sedan 4D,2007,208K miles,"Cincinnati, OH","$5,425",https://www.facebook.com//marketplace/item/994600385469814/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ad707a518-1248-491d-a7cf-4548050d3f28&__tn__=!%3AD,2024-07-10
 Ford mustang Base,2006,174K miles,"Middletown, OH","$4,800",https://www.facebook.com//marketplace/item/498142052743293/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ad707a518-1248-491d-a7cf-4548050d3f28&__tn__=!%3AD,2024-07-10
 Toyota camry LE Sedan 4D,2007,131K miles,"Covington, KY","$5,800",https://www.facebook.com//marketplace/item/1156734128806114/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ad707a518-1248-491d-a7cf-4548050d3f28&__tn__=!%3AD,2024-07-10
 Toyota corolla L Sedan 4D,2016,113K miles,"Cincinnati, OH","$12,900",https://www.facebook.com//marketplace/item/1166478664566456/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ad707a518-1248-491d-a7cf-4548050d3f28&__tn__=!%3AD,2024-07-10
 Honda civic LX Sedan 4D,2020,86K miles,"Loveland, OH","$7,000",https://www.facebook.com//marketplace/item/865895345418730/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ad707a518-1248-491d-a7cf-4548050d3f28&__tn__=!%3AD,2024-07-10
 Mazda mazda3 s Grand Touring Sedan 4D,2012,145K miles,"Cincinnati, OH","$5,800",https://www.facebook.com//marketplace/item/1037805274447825/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ad707a518-1248-491d-a7cf-4548050d3f28&__tn__=!%3AD,2024-07-10
 Toyota camry XLE Sedan 4D,2005,226K miles,"Cincinnati, OH","$2,995",https://www.facebook.com//marketplace/item/377327772027096/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ad707a518-1248-491d-a7cf-4548050d3f28&__tn__=!%3AD,2024-07-10
 Hyundai elantra,2015,136K miles · Dealership,"Amelia, OH","$4,499",https://www.facebook.com//marketplace/item/1009904374053401/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ad707a518-1248-491d-a7cf-4548050d3f28&__tn__=!%3AD,2024-07-10
 Mazda cx-7 s Grand Touring Sport Utility 4D,2010,110K miles,"Cincinnati, OH","$3,500",https://www.facebook.com//marketplace/item/2184388478604586/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ad707a518-1248-491d-a7cf-4548050d3f28&__tn__=!%3AD,2024-07-10
 Toyota corolla S Special Edition Sedan 4D,2016,113K miles,"Cincinnati, OH","$13,600",https://www.facebook.com//marketplace/item/800410362176993/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ad707a518-1248-491d-a7cf-4548050d3f28&__tn__=!%3AD,2024-07-10
 Hyundai elantra Blue Sedan 4D,2010,205K miles,"Cincinnati, OH","$3,000",https://www.facebook.com//marketplace/item/7774484065972819/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ad707a518-1248-491d-a7cf-4548050d3f28&__tn__=!%3AD,2024-07-10
 Nissan xterra,2009,76K miles · Dealership,"Milford, OH","$11,995",https://www.facebook.com//marketplace/item/1634485930727329/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ad707a518-1248-491d-a7cf-4548050d3f28&__tn__=!%3AD,2024-07-10
 Chevrolet cruze LT Sedan 4D,2013,16K miles,"Cincinnati, OH","$7,500",https://www.facebook.com//marketplace/item/846400510770697/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ad707a518-1248-491d-a7cf-4548050d3f28&__tn__=!%3AD,2024-07-10
 Mazda r x8,2009,105K miles,"Covington, KY","$5,000",https://www.facebook.com//marketplace/item/789094250006133/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ad707a518-1248-491d-a7cf-4548050d3f28&__tn__=!%3AD,2024-07-10
 Ford fusion SE Sedan 4D,2016,116K miles,"Cincinnati, OH","$8,999",https://www.facebook.com//marketplace/item/1163757734872100/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ad707a518-1248-491d-a7cf-4548050d3f28&__tn__=!%3AD,2024-07-10
 Dodge challenger SXT Coupe 2D,2016,122K miles,"Cincinnati, OH","$12,999",https://www.facebook.com//marketplace/item/3351366808504134/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ad707a518-1248-491d-a7cf-4548050d3f28&__tn__=!%3AD,2024-07-10
 Volkswagen touareg Sport Utility 4D,2006,154K miles,"Cincinnati, OH","$1,800",https://www.facebook.com//marketplace/item/1089759858756236/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ad707a518-1248-491d-a7cf-4548050d3f28&__tn__=!%3AD,2024-07-10
 Honda accord,2009,148K miles,"Florence, KY","$7,700",https://www.facebook.com//marketplace/item/813000633900846/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ad707a518-1248-491d-a7cf-4548050d3f28&__tn__=!%3AD,2024-07-10
 Honda accord EX-L Sedan 4D,2011,241K miles,"Lawrenceburg, IN","$5,500",https://www.facebook.com//marketplace/item/995759725435191/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ad707a518-1248-491d-a7cf-4548050d3f28&__tn__=!%3AD,2024-07-10
 Volkswagen gti 2.0T Hatchback Sedan 4D,2010,118K miles,"Walton, KY","$8,500",https://www.facebook.com//marketplace/item/380088351673031/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ad707a518-1248-491d-a7cf-4548050d3f28&__tn__=!%3AD,2024-07-10
 Honda civic LX Sedan 4D,2012,104K miles · Dealership,"West Chester, OH","$7,500",https://www.facebook.com//marketplace/item/978867087312541/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ad707a518-1248-491d-a7cf-4548050d3f28&__tn__=!%3AD,2024-07-10
 Nissan altima 2.5 Sedan 4D,2006,170K miles,"Dillsboro, IN","$2,500",https://www.facebook.com//marketplace/item/1029693272143963/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ad707a518-1248-491d-a7cf-4548050d3f28&__tn__=!%3AD,2024-07-10
 Honda accord 2 dr EX,2001,100K miles,"Cincinnati, OH","$1,500",https://www.facebook.com//marketplace/item/822748199810494/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ad707a518-1248-491d-a7cf-4548050d3f28&__tn__=!%3AD,2024-07-10
 Honda civic LX Hatchback 4D,2020,61K miles,"Fairfield, OH","$13,050",https://www.facebook.com//marketplace/item/7797635230317847/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ad707a518-1248-491d-a7cf-4548050d3f28&__tn__=!%3AD,2024-07-10
 Acura tl Special Edition Sedan 4D,2013,145K miles,"Cincinnati, OH","$5,500",https://www.facebook.com//marketplace/item/1524454111448343/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ad707a518-1248-491d-a7cf-4548050d3f28&__tn__=!%3AD,2024-07-10
 Ford focus,2012,,"Cincinnati, OH","$4,495",https://www.facebook.com//marketplace/item/453892480787187/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ad707a518-1248-491d-a7cf-4548050d3f28&__tn__=!%3AD,2024-07-10
 Audi a4 Premium Sedan 4D,2014,72K miles,"Melbourne, KY","$11,995",https://www.facebook.com//marketplace/item/2421862994689760/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ad707a518-1248-491d-a7cf-4548050d3f28&__tn__=!%3AD,2024-07-10
 Hyundai genesis 4.6 Sedan 4D,2010,174K miles,"Cincinnati, OH","$4,500",https://www.facebook.com//marketplace/item/1209286536915901/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ad707a518-1248-491d-a7cf-4548050d3f28&__tn__=!%3AD,2024-07-10
 Ford focus SE Sedan 4D,2008,190K miles,"Cleves, OH","$3,400",https://www.facebook.com//marketplace/item/494461903045618/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ad707a518-1248-491d-a7cf-4548050d3f28&__tn__=!%3AD,2024-07-10
