Model,Year,Miles,Location,Prices,Link,Scraped_On
 Jeep wrangler,2001,172K miles,"Lafayette, IN","$10,000",https://www.facebook.com//marketplace/item/815032316611344/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Af63fbce9-cd6a-46f2-998a-80da563f93e7&__tn__=!%3AD,2024-07-10
 Nissan juke SL Sport Utility 4D,2012,160K miles,"Linden, IN","$6,800",https://www.facebook.com//marketplace/item/1143617600227529/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Af63fbce9-cd6a-46f2-998a-80da563f93e7&__tn__=!%3AD,2024-07-10
 BMW x5 xDrive35i Sport Utility 4D,2018,73K miles,"Lafayette, IN","$23,600",https://www.facebook.com//marketplace/item/1676823313071803/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Af63fbce9-cd6a-46f2-998a-80da563f93e7&__tn__=!%3AD,2024-07-10
 Cadillac srx,2010,115K miles,"West Lafayette, IN",$285,https://www.facebook.com//marketplace/item/680622780910104/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Af63fbce9-cd6a-46f2-998a-80da563f93e7&__tn__=!%3AD,2024-07-10
 Subaru legacy premioum,2019,144K miles,"West Lafayette, IN",$391,https://www.facebook.com//marketplace/item/1170519350645027/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Af63fbce9-cd6a-46f2-998a-80da563f93e7&__tn__=!%3AD,2024-07-10
 GMC sierra 1500 double cab,2016,93K miles · Dealership,"Lafayette, IN","$19,900",https://www.facebook.com//marketplace/item/500556782440755/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Af63fbce9-cd6a-46f2-998a-80da563f93e7&__tn__=!%3AD,2024-07-10
 Cadillac escalade ext Sport Utility Pickup 4D 5 1/4 ft,2003,230K miles,"Lafayette, IN","$3,895",https://www.facebook.com//marketplace/item/1039309353836861/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Af63fbce9-cd6a-46f2-998a-80da563f93e7&__tn__=!%3AD,2024-07-10
 Mitsubishi galant ES Sedan 4D,2012,137K miles,"Lafayette, IN","$3,150",https://www.facebook.com//marketplace/item/969456197839467/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Af63fbce9-cd6a-46f2-998a-80da563f93e7&__tn__=!%3AD,2024-07-10
 Ford ranger regular cab Edge Pickup 2D 6 ft,2003,179K miles,"Lafayette, IN","$5,900",https://www.facebook.com//marketplace/item/1174599050529837/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Af63fbce9-cd6a-46f2-998a-80da563f93e7&__tn__=!%3AD,2024-07-10
 Ford taurus x SEL Sport Utility 4D,2008,107K miles,"Lafayette, IN","$6,300",https://www.facebook.com//marketplace/item/1091486701924833/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Af63fbce9-cd6a-46f2-998a-80da563f93e7&__tn__=!%3AD,2024-07-10
 Ford club wagon Van,1998,131K miles,"Fairland, IN","$3,500",https://www.facebook.com//marketplace/item/3265185060443012/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Af63fbce9-cd6a-46f2-998a-80da563f93e7&__tn__=!%3AD,2024-07-10
 BMW 4 series 440i xDrive Gran Coupe Sedan 4D,2018,58K miles,"Lafayette, IN","$28,000",https://www.facebook.com//marketplace/item/396494623356590/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Af63fbce9-cd6a-46f2-998a-80da563f93e7&__tn__=!%3AD,2024-07-10
 Jeep compass Latitude Sport Utility 4D,2014,144K miles,"Attica, IN","$6,000",https://www.facebook.com//marketplace/item/648651940188818/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Af63fbce9-cd6a-46f2-998a-80da563f93e7&__tn__=!%3AD,2024-07-10
 Toyota tacoma access cab Pickup 4D 6 ft,2005,145K miles,"Frankfort, IN","$10,500",https://www.facebook.com//marketplace/item/454803467402121/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Af63fbce9-cd6a-46f2-998a-80da563f93e7&__tn__=!%3AD,2024-07-10
 Jeep grand cherokee Limited Sport Utility 4D,2011,114K miles,"Lafayette, IN","$11,250",https://www.facebook.com//marketplace/item/1196351178465613/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Af63fbce9-cd6a-46f2-998a-80da563f93e7&__tn__=!%3AD,2024-07-10
 Ford f150 super cab FX2 Pickup 4D 6 1/2 ft,2013,102K miles,"Monticello, IN","$11,500",https://www.facebook.com//marketplace/item/998298265338760/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Af63fbce9-cd6a-46f2-998a-80da563f93e7&__tn__=!%3AD,2024-07-10
 Scion xb Turbo 250 HP MINT 🏁Toyota,2008,150K miles,"Fowler, IN","$10,300",https://www.facebook.com//marketplace/item/638464324966712/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Af63fbce9-cd6a-46f2-998a-80da563f93e7&__tn__=!%3AD,2024-07-10
 Scion tc sports coupe 6-speed,2014,75K miles,"Lafayette, IN","$14,900",https://www.facebook.com//marketplace/item/484518884075975/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Af63fbce9-cd6a-46f2-998a-80da563f93e7&__tn__=!%3AD,2024-07-10
 Dodge durango Sport Utility 4D,2000,149K miles,"West Lafayette, IN","$4,800",https://www.facebook.com//marketplace/item/1205266693995067/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Af63fbce9-cd6a-46f2-998a-80da563f93e7&__tn__=!%3AD,2024-07-10
 Toyota tacoma access cab Pickup 4D 6 ft,2008,155K miles,"Lafayette, IN","$14,500",https://www.facebook.com//marketplace/item/450444311282537/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Af63fbce9-cd6a-46f2-998a-80da563f93e7&__tn__=!%3AD,2024-07-10
 Ford f150 supercrew cab XLT Pickup 4D 6 1/2 ft,2009,147K miles,"West Lafayette, IN","$7,900",https://www.facebook.com//marketplace/item/2201981253488473/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Af63fbce9-cd6a-46f2-998a-80da563f93e7&__tn__=!%3AD,2024-07-10
 Chevrolet traverse ls 3rd row,2012,219K miles,"Lafayette, IN","$6,000",https://www.facebook.com//marketplace/item/1124671581929491/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Af63fbce9-cd6a-46f2-998a-80da563f93e7&__tn__=!%3AD,2024-07-10
 BMW 4 series 435i xDrive Convertible 2D,2015,120K miles,"Lafayette, IN","$14,999",https://www.facebook.com//marketplace/item/321396447724080/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Af63fbce9-cd6a-46f2-998a-80da563f93e7&__tn__=!%3AD,2024-07-10
 Ford fusion,2010,219K miles,"Lafayette, IN","$3,250",https://www.facebook.com//marketplace/item/1207216700444328/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Af63fbce9-cd6a-46f2-998a-80da563f93e7&__tn__=!%3AD,2024-07-10
 Mercedes-Benz GLB 250 4MATIC Sport Utility 4D,2023,6.3K miles,"Frankfort, IN","$40,735",https://www.facebook.com//marketplace/item/1474187999867822/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Af63fbce9-cd6a-46f2-998a-80da563f93e7&__tn__=!%3AD,2024-07-10
 Pontiac g5 Coupe 2D,2008,172K miles,"Lafayette, IN","$2,500",https://www.facebook.com//marketplace/item/791250169581538/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Af63fbce9-cd6a-46f2-998a-80da563f93e7&__tn__=!%3AD,2024-07-10
 Ford edge SE,2019,68K miles · Dealership,"Lafayette, IN","$14,900",https://www.facebook.com//marketplace/item/443185718606995/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Af63fbce9-cd6a-46f2-998a-80da563f93e7&__tn__=!%3AD,2024-07-10
 Pontiac parisienne,1986,140K miles,"West Lafayette, IN","$4,500",https://www.facebook.com//marketplace/item/509249468200133/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Af63fbce9-cd6a-46f2-998a-80da563f93e7&__tn__=!%3AD,2024-07-10
 Subaru impreza L Sedan 4D,1997,173K miles,"Lafayette, IN","$1,000",https://www.facebook.com//marketplace/item/339598555642896/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Af63fbce9-cd6a-46f2-998a-80da563f93e7&__tn__=!%3AD,2024-07-10
 Jeep grand cherokee Limited Sport Utility 4D,2014,102K miles,"Lafayette, IN","$15,250",https://www.facebook.com//marketplace/item/918084013124729/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Af63fbce9-cd6a-46f2-998a-80da563f93e7&__tn__=!%3AD,2024-07-10
 Chevrolet belair 2 Door Sedan,1954,66K miles,"Frankfort, IN","$36,500",https://www.facebook.com//marketplace/item/3747247678932690/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Af63fbce9-cd6a-46f2-998a-80da563f93e7&__tn__=!%3AD,2024-07-10
 Chevrolet equinox,2018,68K miles · Dealership,"Lafayette, IN","$13,900",https://www.facebook.com//marketplace/item/759623669454616/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Af63fbce9-cd6a-46f2-998a-80da563f93e7&__tn__=!%3AD,2024-07-10
 Scion tc sports coupe 6-speed,2014,75K miles,"Lafayette, IN","$14,900",https://www.facebook.com//marketplace/item/1154092922309731/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Af63fbce9-cd6a-46f2-998a-80da563f93e7&__tn__=!%3AD,2024-07-10
 Honda odyssey EX-L Minivan 4D,2010,148K miles,"Lafayette, IN","$8,449",https://www.facebook.com//marketplace/item/1320228705360320/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Af63fbce9-cd6a-46f2-998a-80da563f93e7&__tn__=!%3AD,2024-07-10
 Honda accord JDM wagon,1997,158K miles,"Granger, IN","$5,800",https://www.facebook.com//marketplace/item/158549543852902/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Af63fbce9-cd6a-46f2-998a-80da563f93e7&__tn__=!%3AD,2024-07-10
 Chevrolet monte carlo,1997,128K miles,"Lafayette, IN","$4,500",https://www.facebook.com//marketplace/item/491988053233449/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Af63fbce9-cd6a-46f2-998a-80da563f93e7&__tn__=!%3AD,2024-07-10
 Chevrolet malibu LS Sedan 4D,2013,156K miles,"Indianapolis, IN","$3,800",https://www.facebook.com//marketplace/item/3471712883120597/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Af63fbce9-cd6a-46f2-998a-80da563f93e7&__tn__=!%3AD,2024-07-10
 Chevrolet malibu LT Sedan 4D,2016,135K miles,"West Lafayette, IN",$374,https://www.facebook.com//marketplace/item/3679180155684463/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Af63fbce9-cd6a-46f2-998a-80da563f93e7&__tn__=!%3AD,2024-07-10
 Nissan murano SL Sport Utility 4D,2016,141K miles,"Crawfordsville, IN","$9,000",https://www.facebook.com//marketplace/item/1156221172248722/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Af63fbce9-cd6a-46f2-998a-80da563f93e7&__tn__=!%3AD,2024-07-10
 Honda civic Si Hatchback 2D,2002,123K miles · Dealership,"Lafayette, IN","$6,500",https://www.facebook.com//marketplace/item/332757516393013/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Af63fbce9-cd6a-46f2-998a-80da563f93e7&__tn__=!%3AD,2024-07-10
 Subaru sambar dias classic,1996,98K miles,"Lafayette, IN","$8,000",https://www.facebook.com//marketplace/item/970538004728028/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Af63fbce9-cd6a-46f2-998a-80da563f93e7&__tn__=!%3AD,2024-07-10
 Nissan rogue,2019,Dealership,"Lafayette, IN","$15,900",https://www.facebook.com//marketplace/item/7559687177455875/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Af63fbce9-cd6a-46f2-998a-80da563f93e7&__tn__=!%3AD,2024-07-10
 BMW 7 series 750Li Xdrive,2013,81K miles,"Lafayette, IN","$15,995",https://www.facebook.com//marketplace/item/2273112529548628/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Af63fbce9-cd6a-46f2-998a-80da563f93e7&__tn__=!%3AD,2024-07-10
 Buick lucerne CXL Sedan 4D,2006,130K miles,"Lafayette, IN","$1,300",https://www.facebook.com//marketplace/item/1014628343340120/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Af63fbce9-cd6a-46f2-998a-80da563f93e7&__tn__=!%3AD,2024-07-10
 Nissan roguÉ awd full luxury SV,2021,81K miles · Dealership,"Lafayette, IN","$22,500",https://www.facebook.com//marketplace/item/1619632942190345/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Af63fbce9-cd6a-46f2-998a-80da563f93e7&__tn__=!%3AD,2024-07-10
 Crf450 honda,2012,,"Lafayette, IN","$3,500",https://www.facebook.com//marketplace/item/1291564438531906/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Af63fbce9-cd6a-46f2-998a-80da563f93e7&__tn__=!%3AD,2024-07-10
 Ford mustang Premium Convertible 2D,2007,140K miles,"Frankfort, IN","$6,000",https://www.facebook.com//marketplace/item/276290628419531/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Af63fbce9-cd6a-46f2-998a-80da563f93e7&__tn__=!%3AD,2024-07-10
 Audi q7 3.0T S line Prestige Sport Utility 4D,2015,128K miles,"Lafayette, IN","$13,700",https://www.facebook.com//marketplace/item/768183515243790/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Af63fbce9-cd6a-46f2-998a-80da563f93e7&__tn__=!%3AD,2024-07-10
 GMC terrain SLT Sport Utility 4D,2019,58K miles,"Tipton, IN","$25,500",https://www.facebook.com//marketplace/item/1497509530863280/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Af63fbce9-cd6a-46f2-998a-80da563f93e7&__tn__=!%3AD,2024-07-10
 AMC rambler 440h rambler 440h,1964,12K miles,"Lafayette, IN","$10,500",https://www.facebook.com//marketplace/item/337623648730728/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Af63fbce9-cd6a-46f2-998a-80da563f93e7&__tn__=!%3AD,2024-07-10
 Ford f250 regular cab Long Bed,1987,135K miles,"West Lafayette, IN","$2,700",https://www.facebook.com//marketplace/item/2011136849284513/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Af63fbce9-cd6a-46f2-998a-80da563f93e7&__tn__=!%3AD,2024-07-10
 Hyundai sonata Limited,2018,67K miles · Dealership,"Lafayette, IN","$16,900",https://www.facebook.com//marketplace/item/1529676907901515/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Af63fbce9-cd6a-46f2-998a-80da563f93e7&__tn__=!%3AD,2024-07-10
 Volkswagen cc,2012,110K miles,"Lafayette, IN","$7,900",https://www.facebook.com//marketplace/item/916343653625011/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Af63fbce9-cd6a-46f2-998a-80da563f93e7&__tn__=!%3AD,2024-07-10
 Honda accord EX Sedan 4D,2011,234K miles,"Lafayette, IN","$4,950",https://www.facebook.com//marketplace/item/1410517949573948/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Af63fbce9-cd6a-46f2-998a-80da563f93e7&__tn__=!%3AD,2024-07-10
 Honda accord,2017,116K miles · Dealership,"Lafayette, IN","$13,900",https://www.facebook.com//marketplace/item/805021321596426/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Af63fbce9-cd6a-46f2-998a-80da563f93e7&__tn__=!%3AD,2024-07-10
 Honda accord,2011,100K miles,"Lafayette, IN","$10,900",https://www.facebook.com//marketplace/item/1161107821983641/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Af63fbce9-cd6a-46f2-998a-80da563f93e7&__tn__=!%3AD,2024-07-10
 Volkswagen beetle,2013,117K miles,"West Lafayette, IN","$9,600",https://www.facebook.com//marketplace/item/803977445177942/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Af63fbce9-cd6a-46f2-998a-80da563f93e7&__tn__=!%3AD,2024-07-10
 Hyundai tucson,2019,93K miles,"Lafayette, IN","$16,900",https://www.facebook.com//marketplace/item/1367621530807824/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Af63fbce9-cd6a-46f2-998a-80da563f93e7&__tn__=!%3AD,2024-07-10
 Subaru impreza 2.0i Limited Sedan 4D,2013,109K miles,"West Lafayette, IN","$9,500",https://www.facebook.com//marketplace/item/884796316519422/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Af63fbce9-cd6a-46f2-998a-80da563f93e7&__tn__=!%3AD,2024-07-10
 Hyundai sonata,2013,133K miles,"Lafayette, IN","$7,735",https://www.facebook.com//marketplace/item/2790531497770811/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Af63fbce9-cd6a-46f2-998a-80da563f93e7&__tn__=!%3AD,2024-07-10
 Kia forte GT-Line Sedan 4D,2021,53K miles,"Lafayette, IN",$499,https://www.facebook.com//marketplace/item/459584160113372/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Af63fbce9-cd6a-46f2-998a-80da563f93e7&__tn__=!%3AD,2024-07-10
 Hyundai tucson N Line Sport Utility 4D,2022,67K miles,"Lafayette, IN",$550,https://www.facebook.com//marketplace/item/768341568528441/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Af63fbce9-cd6a-46f2-998a-80da563f93e7&__tn__=!%3AD,2024-07-10
 Ford fiesta,2017,125K miles,"West Lafayette, IN","$7,995",https://www.facebook.com//marketplace/item/937413418139885/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Af63fbce9-cd6a-46f2-998a-80da563f93e7&__tn__=!%3AD,2024-07-10
 Honda civic LX-S Sedan 4D,2009,176K miles,"Indianapolis, IN","$5,000",https://www.facebook.com//marketplace/item/3474129676202270/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Af63fbce9-cd6a-46f2-998a-80da563f93e7&__tn__=!%3AD,2024-07-10
 Chevrolet cruze limited,2016,123K miles,"West Lafayette, IN","$7,500",https://www.facebook.com//marketplace/item/1114152563021343/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Af63fbce9-cd6a-46f2-998a-80da563f93e7&__tn__=!%3AD,2024-07-10
 Honda civic LX Sedan 4D,2009,94K miles,"West Lafayette, IN","$8,900",https://www.facebook.com//marketplace/item/717432113844300/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Af63fbce9-cd6a-46f2-998a-80da563f93e7&__tn__=!%3AD,2024-07-10
 Ford f150 regular cab STX Pickup 2D 6 1/2 ft,2012,204K miles,"Lafayette, IN","$4,700",https://www.facebook.com//marketplace/item/856467512571463/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Af63fbce9-cd6a-46f2-998a-80da563f93e7&__tn__=!%3AD,2024-07-10
 Ford taurus Limited Sedan 4D,2016,116K miles,"Monticello, IN","$12,963",https://www.facebook.com//marketplace/item/405454952133770/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Af63fbce9-cd6a-46f2-998a-80da563f93e7&__tn__=!%3AD,2024-07-10
 Nissan altima 3.5 SL Sedan 4D,2017,64K miles · Dealership,"Lafayette, IN","$13,900",https://www.facebook.com//marketplace/item/975615580586010/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Af63fbce9-cd6a-46f2-998a-80da563f93e7&__tn__=!%3AD,2024-07-10
 Honda civic LX Sedan 4D,2014,119K miles,"Lafayette, IN","$12,400",https://www.facebook.com//marketplace/item/952565169950324/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Af63fbce9-cd6a-46f2-998a-80da563f93e7&__tn__=!%3AD,2024-07-10
 Chrysler town & country Touring Minivan 4D,2010,163K miles,"Lafayette, IN","$5,500",https://www.facebook.com//marketplace/item/1263530797974339/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Af63fbce9-cd6a-46f2-998a-80da563f93e7&__tn__=!%3AD,2024-07-10
 BMW 3 series 328i xDrive Sedan 4D,2013,78K miles,"Lafayette, IN","$15,000",https://www.facebook.com//marketplace/item/968409758100806/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Af63fbce9-cd6a-46f2-998a-80da563f93e7&__tn__=!%3AD,2024-07-10
 Honda odyssey,2019,51K miles · Dealership,"Lafayette, IN","$27,900",https://www.facebook.com//marketplace/item/453750617366648/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Af63fbce9-cd6a-46f2-998a-80da563f93e7&__tn__=!%3AD,2024-07-10
 Jeep limited,2007,154K miles,"Lafayette, IN","$7,699",https://www.facebook.com//marketplace/item/442668258565683/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Af63fbce9-cd6a-46f2-998a-80da563f93e7&__tn__=!%3AD,2024-07-10
 Subaru WRX,2016,95K miles,"Monticello, IN","$21,600",https://www.facebook.com//marketplace/item/873654246950739/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Af63fbce9-cd6a-46f2-998a-80da563f93e7&__tn__=!%3AD,2024-07-10
 Ford f150 super cab XLT Pickup 4D 6 1/2 ft,2011,93K miles,"Lafayette, IN","$13,000",https://www.facebook.com//marketplace/item/1042549857299073/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Af63fbce9-cd6a-46f2-998a-80da563f93e7&__tn__=!%3AD,2024-07-10
 Mazda mx-5 miata rf Club Convertible 2D,2019,58K miles,"West Lafayette, IN","$25,500",https://www.facebook.com//marketplace/item/815003913300108/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Af63fbce9-cd6a-46f2-998a-80da563f93e7&__tn__=!%3AD,2024-07-10
 Porsche boxster S Cabriolet 2D,2001,62K miles,"Newport, IN","$11,000",https://www.facebook.com//marketplace/item/1160425478622780/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Af63fbce9-cd6a-46f2-998a-80da563f93e7&__tn__=!%3AD,2024-07-10
 Ford f150 supercrew cab XLT Pickup 4D 6 1/2 ft,2016,105K miles,"Lafayette, IN","$23,500",https://www.facebook.com//marketplace/item/8304946706229837/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Af63fbce9-cd6a-46f2-998a-80da563f93e7&__tn__=!%3AD,2024-07-10
 Lincoln mkz Sedan 4D,2016,41K miles,"Rossville, IN","$20,000",https://www.facebook.com//marketplace/item/307207981630640/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Af63fbce9-cd6a-46f2-998a-80da563f93e7&__tn__=!%3AD,2024-07-10
 Ford crown victoria Police interceptor,2004,163K miles,"Lafayette, IN","$3,300",https://www.facebook.com//marketplace/item/3734241500185831/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Af63fbce9-cd6a-46f2-998a-80da563f93e7&__tn__=!%3AD,2024-07-10
 Honda cr-v,2014,80K miles,"Lafayette, IN","$15,900",https://www.facebook.com//marketplace/item/1386376778715878/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Af63fbce9-cd6a-46f2-998a-80da563f93e7&__tn__=!%3AD,2024-07-10
 Volkswagen jetta TDI SportWagen Sport Wagon 4D,2011,148K miles,"St Joseph, MI","$10,000",https://www.facebook.com//marketplace/item/1700989754004400/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Af63fbce9-cd6a-46f2-998a-80da563f93e7&__tn__=!%3AD,2024-07-10
 Toyota prius,2014,112K miles,"Lafayette, IN","$11,150",https://www.facebook.com//marketplace/item/1669861347162613/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Af63fbce9-cd6a-46f2-998a-80da563f93e7&__tn__=!%3AD,2024-07-10
 Ram 1500 crew cab Big Horn Pickup 4D 5 1/2 ft,2020,78K miles,"Lafayette, IN",$1,https://www.facebook.com//marketplace/item/783297323990220/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Af63fbce9-cd6a-46f2-998a-80da563f93e7&__tn__=!%3AD,2024-07-10
 Audi a3 2.0T Premium Plus Sedan 4D,2015,120K miles,"Lafayette, IN","$13,500",https://www.facebook.com//marketplace/item/492106716484463/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Af63fbce9-cd6a-46f2-998a-80da563f93e7&__tn__=!%3AD,2024-07-10
 Ford f250 regular cab HD Long Bed,1997,292K miles,"West Lafayette, IN","$8,000",https://www.facebook.com//marketplace/item/506307121746227/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Af63fbce9-cd6a-46f2-998a-80da563f93e7&__tn__=!%3AD,2024-07-10
 Chevrolet traverse,2020,84K miles · Dealership,"Lafayette, IN","$18,900",https://www.facebook.com//marketplace/item/497731889278960/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Af63fbce9-cd6a-46f2-998a-80da563f93e7&__tn__=!%3AD,2024-07-10
 Toyota echo Coupe 2D,2001,1.9K miles,"West Lafayette, IN","$3,000",https://www.facebook.com//marketplace/item/503076079032257/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Af63fbce9-cd6a-46f2-998a-80da563f93e7&__tn__=!%3AD,2024-07-10
 MG mgb Roadster,1977,99K miles,"Lafayette, IN","$1,200",https://www.facebook.com//marketplace/item/1031085188723686/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Af63fbce9-cd6a-46f2-998a-80da563f93e7&__tn__=!%3AD,2024-07-10
 Ford f150 regular cab Long Bed,1999,200K miles,"Lafayette, IN",$750,https://www.facebook.com//marketplace/item/850556110463194/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Af63fbce9-cd6a-46f2-998a-80da563f93e7&__tn__=!%3AD,2024-07-10
 Oldsmobile aurora,1997,150K miles,"Lafayette, IN",$900,https://www.facebook.com//marketplace/item/1175954300413878/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Af63fbce9-cd6a-46f2-998a-80da563f93e7&__tn__=!%3AD,2024-07-10
 Jeep wrangler unlimited Sport S Sport Utility 4D,2017,100K miles,"Lafayette, IN","$22,995",https://www.facebook.com//marketplace/item/423463090591161/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Af63fbce9-cd6a-46f2-998a-80da563f93e7&__tn__=!%3AD,2024-07-10
 Ford escape XLT Sport Utility 4D,2002,122K miles,"Lafayette, IN","$4,500",https://www.facebook.com//marketplace/item/2406926576172565/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Af63fbce9-cd6a-46f2-998a-80da563f93e7&__tn__=!%3AD,2024-07-10
 Ford explorer sport,2015,100K miles · Dealership,"Lafayette, IN","$15,900",https://www.facebook.com//marketplace/item/451062504517747/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Af63fbce9-cd6a-46f2-998a-80da563f93e7&__tn__=!%3AD,2024-07-10
 Chevrolet camaro LS Coupe 2D,2014,210K miles,"Lafayette, IN","$8,300",https://www.facebook.com//marketplace/item/1179041280076676/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Af63fbce9-cd6a-46f2-998a-80da563f93e7&__tn__=!%3AD,2024-07-10
 GMC terrain SLT Sport Utility 4D,2010,166K miles,"West Lafayette, IN","$2,750",https://www.facebook.com//marketplace/item/2222371064773560/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Af63fbce9-cd6a-46f2-998a-80da563f93e7&__tn__=!%3AD,2024-07-10
