Model,Year,Miles,Location,Prices,Link,Scraped_On
 Kia optima LX Sedan 4D,2009,147K miles,"Morrow, OH","$2,500",https://www.facebook.com//marketplace/item/1415852092437894/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A700a099f-a4ee-4112-b730-8d21a362b513&__tn__=!%3AD,2024-07-03
 Toyota prius c Four Hatchback 4D,2014,226K miles,"Mason, OH","$4,600",https://www.facebook.com//marketplace/item/1005710164891039/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A700a099f-a4ee-4112-b730-8d21a362b513&__tn__=!%3AD,2024-07-03
 Club Car precedent 48v,2013,,"Covington, KY","$6,000",https://www.facebook.com//marketplace/item/2184220078590065/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A700a099f-a4ee-4112-b730-8d21a362b513&__tn__=!%3AD,2024-07-03
 Ford Ford Fusion SEL,2010,178K miles,"New Richmond, OH","$3,500",https://www.facebook.com//marketplace/item/458356790253975/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A700a099f-a4ee-4112-b730-8d21a362b513&__tn__=!%3AD,2024-07-03
 Toyota prius Hatchback 4D,2007,209K miles,"Cincinnati, OH","$3,500",https://www.facebook.com//marketplace/item/1193842991784182/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A700a099f-a4ee-4112-b730-8d21a362b513&__tn__=!%3AD,2024-07-03
 Volkswagen jetta TDI SportWagen Sport Wagon 4D,2011,115K miles,"Dayton, OH","$6,950",https://www.facebook.com//marketplace/item/337116209330604/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A700a099f-a4ee-4112-b730-8d21a362b513&__tn__=!%3AD,2024-07-03
 Honda civic LX Sedan 4D,2007,190K miles,"Cincinnati, OH","$3,300",https://www.facebook.com//marketplace/item/847721790274192/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A700a099f-a4ee-4112-b730-8d21a362b513&__tn__=!%3AD,2024-07-03
 Honda civic EX Special Edition Sedan 4D,2005,168K miles,"Medway, OH","$4,750",https://www.facebook.com//marketplace/item/3236520889989279/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A700a099f-a4ee-4112-b730-8d21a362b513&__tn__=!%3AD,2024-07-03
 Honda cr-v,2011,67K miles,"Cincinnati, OH","$14,995",https://www.facebook.com//marketplace/item/1399171374291818/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A700a099f-a4ee-4112-b730-8d21a362b513&__tn__=!%3AD,2024-07-03
 Audi a4,2006,132K miles,"Dayton, OH","$4,000",https://www.facebook.com//marketplace/item/1037643951419734/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A700a099f-a4ee-4112-b730-8d21a362b513&__tn__=!%3AD,2024-07-03
 Mercedes-Benz c-class C 300 4MATIC Luxury Sedan 4D,2012,177K miles,"Hamilton, OH","$2,500",https://www.facebook.com//marketplace/item/922266456324647/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A700a099f-a4ee-4112-b730-8d21a362b513&__tn__=!%3AD,2024-07-03
 Honda accord EX Sedan 4D,2004,220K miles,"Cincinnati, OH","$2,900",https://www.facebook.com//marketplace/item/1151286172799607/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A700a099f-a4ee-4112-b730-8d21a362b513&__tn__=!%3AD,2024-07-03
 Toyota camry LE Sedan 4D,2005,204K miles,"Wilmington, OH","$2,700",https://www.facebook.com//marketplace/item/3668359953423120/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A700a099f-a4ee-4112-b730-8d21a362b513&__tn__=!%3AD,2024-07-03
 Honda civic,2005,23K miles,"Cincinnati, OH","$2,000",https://www.facebook.com//marketplace/item/492016463366624/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A700a099f-a4ee-4112-b730-8d21a362b513&__tn__=!%3AD,2024-07-03
 Volvo s80,2009,205K miles,"Cincinnati, OH","$3,645",https://www.facebook.com//marketplace/item/789466589413598/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A700a099f-a4ee-4112-b730-8d21a362b513&__tn__=!%3AD,2024-07-03
 Dodge charger R/T Sedan 4D,2012,123K miles,"Covington, KY","$9,400",https://www.facebook.com//marketplace/item/852978006677509/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A700a099f-a4ee-4112-b730-8d21a362b513&__tn__=!%3AD,2024-07-03
 Audi s5 Quattro Coupe 2D,2008,158K miles,"Cincinnati, OH","$7,950",https://www.facebook.com//marketplace/item/8228278170535814/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A700a099f-a4ee-4112-b730-8d21a362b513&__tn__=!%3AD,2024-07-03
 Toyota rav4 Limited,2009,268K miles,"Wilmington, OH","$5,000",https://www.facebook.com//marketplace/item/1158678362068367/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A700a099f-a4ee-4112-b730-8d21a362b513&__tn__=!%3AD,2024-07-03
 Honda civic DX Coupe 2D,2003,179K miles,"Pleasant Plain, OH","$4,300",https://www.facebook.com//marketplace/item/2237129633128817/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A700a099f-a4ee-4112-b730-8d21a362b513&__tn__=!%3AD,2024-07-03
 Nissan altima 2.5 Sedan 4D,2010,226K miles,"Hamilton, OH","$1,700",https://www.facebook.com//marketplace/item/3771707236435956/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A700a099f-a4ee-4112-b730-8d21a362b513&__tn__=!%3AD,2024-07-03
 Hyundai santa fe GLS Sport Utility 4D,2011,183K miles,"Goshen, OH","$3,595",https://www.facebook.com//marketplace/item/1414095409172412/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A700a099f-a4ee-4112-b730-8d21a362b513&__tn__=!%3AD,2024-07-03
 Kia soul Wagon 4D,2013,161K miles,"Cincinnati, OH","$3,700",https://www.facebook.com//marketplace/item/442924401977014/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A700a099f-a4ee-4112-b730-8d21a362b513&__tn__=!%3AD,2024-07-03
 Chevrolet corvette Coupe 2D,1991,104K miles,"Cincinnati, OH","$11,500",https://www.facebook.com//marketplace/item/7877639868953406/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A700a099f-a4ee-4112-b730-8d21a362b513&__tn__=!%3AD,2024-07-03
 Dodge hornet gt,2023,7.2K miles,"Fairfield, OH","$28,900",https://www.facebook.com//marketplace/item/461566499625333/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A700a099f-a4ee-4112-b730-8d21a362b513&__tn__=!%3AD,2024-07-03
 MINI Cooper Hatchback 2D,2011,150K miles,"Butler, KY","$4,500",https://www.facebook.com//marketplace/item/799007939030537/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A700a099f-a4ee-4112-b730-8d21a362b513&__tn__=!%3AD,2024-07-03
 Chevrolet corvette Coupe 2D,1996,107K miles,"Cincinnati, OH","$7,500",https://www.facebook.com//marketplace/item/1479444559424500/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A700a099f-a4ee-4112-b730-8d21a362b513&__tn__=!%3AD,2024-07-03
 Ford mustang Deluxe Coupe 2D,2006,176K miles,"Cincinnati, OH",$1,https://www.facebook.com//marketplace/item/1098790211223681/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A700a099f-a4ee-4112-b730-8d21a362b513&__tn__=!%3AD,2024-07-03
 Chevrolet malibu LT Sedan 4D,2011,145K miles · Dealership,"Cincinnati, OH","$3,500",https://www.facebook.com//marketplace/item/1154411258902782/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A700a099f-a4ee-4112-b730-8d21a362b513&__tn__=!%3AD,2024-07-03
 Chrysler 300 Limited Sedan 4D,2012,138K miles,"Cincinnati, OH","$4,200",https://www.facebook.com//marketplace/item/1177919353657434/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A700a099f-a4ee-4112-b730-8d21a362b513&__tn__=!%3AD,2024-07-03
 Toyota corolla S Plus Sedan 4D,2014,109K miles,"Monroe, OH","$8,900",https://www.facebook.com//marketplace/item/461825123401452/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A700a099f-a4ee-4112-b730-8d21a362b513&__tn__=!%3AD,2024-07-03
 Toyota corolla LE Sedan 4D,2020,87K miles,"Fort Mitchell, KY","$13,000",https://www.facebook.com//marketplace/item/1943044899513120/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A700a099f-a4ee-4112-b730-8d21a362b513&__tn__=!%3AD,2024-07-03
 Hyundai elantra SEL Sedan 4D,2019,88K miles,"Cincinnati, OH","$9,900",https://www.facebook.com//marketplace/item/1879018035951228/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A700a099f-a4ee-4112-b730-8d21a362b513&__tn__=!%3AD,2024-07-03
 Kia forte LXS Sedan 4D,2019,86K miles,"Lexington, KY","$9,000",https://www.facebook.com//marketplace/item/480630230993984/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A700a099f-a4ee-4112-b730-8d21a362b513&__tn__=!%3AD,2024-07-03
 Kia forte LXS Sedan 4D,2019,130K miles,"Covington, KY","$8,900",https://www.facebook.com//marketplace/item/1711761629228568/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A700a099f-a4ee-4112-b730-8d21a362b513&__tn__=!%3AD,2024-07-03
 Hyundai elantra Limited Sedan 4D,2018,139K miles,"Cincinnati, OH","$7,300",https://www.facebook.com//marketplace/item/1473372696663419/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A700a099f-a4ee-4112-b730-8d21a362b513&__tn__=!%3AD,2024-07-03
 Honda civic EX Sedan 4D,2014,123K miles,"Hamilton, OH","$7,800",https://www.facebook.com//marketplace/item/513620830995874/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A700a099f-a4ee-4112-b730-8d21a362b513&__tn__=!%3AD,2024-07-03
 Honda civic EX Sedan 4D,2012,80K miles,"Fairfield, OH","$7,699",https://www.facebook.com//marketplace/item/1818638455281035/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A700a099f-a4ee-4112-b730-8d21a362b513&__tn__=!%3AD,2024-07-03
 Hyundai sonata SE,2019,104K miles,"Fairfield, OH","$9,650",https://www.facebook.com//marketplace/item/1161962425069903/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A700a099f-a4ee-4112-b730-8d21a362b513&__tn__=!%3AD,2024-07-03
 Hyundai Elantra GT,2018,40K miles,"Hamilton, OH","$9,999",https://www.facebook.com//marketplace/item/4745967818955965/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A700a099f-a4ee-4112-b730-8d21a362b513&__tn__=!%3AD,2024-07-03
 Toyota camry L Sedan 4D,2019,43K miles,"Fairfield, OH","$18,995",https://www.facebook.com//marketplace/item/1235663504069521/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A700a099f-a4ee-4112-b730-8d21a362b513&__tn__=!%3AD,2024-07-03
 Kia optima LX Sedan 4D,2020,73K miles,"Hamilton, OH","$15,500",https://www.facebook.com//marketplace/item/346455205148192/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A700a099f-a4ee-4112-b730-8d21a362b513&__tn__=!%3AD,2024-07-03
 Honda civic LX Sedan 4D,2019,68K miles,"Dayton, OH","$11,250",https://www.facebook.com//marketplace/item/2560177800815388/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A700a099f-a4ee-4112-b730-8d21a362b513&__tn__=!%3AD,2024-07-03
 Hyundai sonata SEL Sedan 4D,2021,29K miles,"Lexington, KY","$15,990",https://www.facebook.com//marketplace/item/836947514919762/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A700a099f-a4ee-4112-b730-8d21a362b513&__tn__=!%3AD,2024-07-03
 Kia optima SX Sedan 4D,2012,81K miles,"Cincinnati, OH","$7,000",https://www.facebook.com//marketplace/item/3312613765699994/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A700a099f-a4ee-4112-b730-8d21a362b513&__tn__=!%3AD,2024-07-03
 Hyundai Sonata,2017,126K miles,"Xenia, OH","$4,200",https://www.facebook.com//marketplace/item/397100783324689/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A700a099f-a4ee-4112-b730-8d21a362b513&__tn__=!%3AD,2024-07-03
 Honda accord LX Sedan 4D,2019,45K miles,"Cincinnati, OH","$15,999",https://www.facebook.com//marketplace/item/1195706411430668/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A700a099f-a4ee-4112-b730-8d21a362b513&__tn__=!%3AD,2024-07-03
 Ford focus S Sedan 4D,2014,35K miles,"Milford, OH","$8,500",https://www.facebook.com//marketplace/item/968804134432327/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A700a099f-a4ee-4112-b730-8d21a362b513&__tn__=!%3AD,2024-07-03
 Honda accord sport 2.4l l4 fwd,2017,93K miles,"Cincinnati, OH","$13,993",https://www.facebook.com//marketplace/item/784215597130829/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A700a099f-a4ee-4112-b730-8d21a362b513&__tn__=!%3AD,2024-07-03
 Mazda mazda3 i Touring Sedan 4D,2010,151K miles,"Dayton, OH","$4,500",https://www.facebook.com//marketplace/item/1764165617447760/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A700a099f-a4ee-4112-b730-8d21a362b513&__tn__=!%3AD,2024-07-03
 Toyota prius Two Hatchback 4D,2011,52K miles,"Cincinnati, OH","$6,800",https://www.facebook.com//marketplace/item/772344605075363/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A700a099f-a4ee-4112-b730-8d21a362b513&__tn__=!%3AD,2024-07-03
 Hyundai santa fe Sport Utility 4D,2003,118K miles,"Cincinnati, OH","$5,500",https://www.facebook.com//marketplace/item/677320174559219/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A700a099f-a4ee-4112-b730-8d21a362b513&__tn__=!%3AD,2024-07-03
 Ford focus,2014,92K miles,"Cincinnati, OH","$7,495",https://www.facebook.com//marketplace/item/408213665537346/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A700a099f-a4ee-4112-b730-8d21a362b513&__tn__=!%3AD,2024-07-03
 Toyota camry XLE Sedan 4D,2007,192K miles,"Cincinnati, OH","$3,900",https://www.facebook.com//marketplace/item/1555246121699596/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A700a099f-a4ee-4112-b730-8d21a362b513&__tn__=!%3AD,2024-07-03
 Ford focus ST Hatchback 4D,2016,122K miles,"Covington, KY","$9,000",https://www.facebook.com//marketplace/item/3160225790789413/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A700a099f-a4ee-4112-b730-8d21a362b513&__tn__=!%3AD,2024-07-03
 Audi q5 2.0T Quattro Premium Sport Utility 4D,2012,170K miles,"Amelia, OH","$4,500",https://www.facebook.com//marketplace/item/999906474880115/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A700a099f-a4ee-4112-b730-8d21a362b513&__tn__=!%3AD,2024-07-03
 Audi s4 Prestige,2011,162K miles,"Cincinnati, OH","$9,000",https://www.facebook.com//marketplace/item/1218430142480340/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A700a099f-a4ee-4112-b730-8d21a362b513&__tn__=!%3AD,2024-07-03
 Toyota matrix S Sport Wagon 4D,2009,147K miles,"Burlington, KY","$6,000",https://www.facebook.com//marketplace/item/791749699752081/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A700a099f-a4ee-4112-b730-8d21a362b513&__tn__=!%3AD,2024-07-03
 Cadillac ats 2.0L Turbo Premium Sedan 4D,2014,140K miles · Dealership,"Covington, KY","$12,598",https://www.facebook.com//marketplace/item/1220486589315476/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A700a099f-a4ee-4112-b730-8d21a362b513&__tn__=!%3AD,2024-07-03
 Chevrolet spark 1LT Hatchback 4D,2014,19K miles,"Cincinnati, OH","$4,000",https://www.facebook.com//marketplace/item/1002404291252238/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A700a099f-a4ee-4112-b730-8d21a362b513&__tn__=!%3AD,2024-07-03
 Mazda mazda3 s Grand Touring Hatchback 4D,2008,208K miles,"Loveland, OH","$3,000",https://www.facebook.com//marketplace/item/336426319483903/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A700a099f-a4ee-4112-b730-8d21a362b513&__tn__=!%3AD,2024-07-03
 Toyota prius,2010,159K miles,"Erlanger, KY","$5,900",https://www.facebook.com//marketplace/item/4614125452145118/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A700a099f-a4ee-4112-b730-8d21a362b513&__tn__=!%3AD,2024-07-03
 Dodge caliber Uptown Sport Wagon 4D,2011,113K miles,"Cincinnati, OH","$5,900",https://www.facebook.com//marketplace/item/451629394165512/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A700a099f-a4ee-4112-b730-8d21a362b513&__tn__=!%3AD,2024-07-03
 Hyundai sonata LX Sedan 4D,2006,146K miles,"Hamilton, OH","$3,000",https://www.facebook.com//marketplace/item/1525929518336125/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A700a099f-a4ee-4112-b730-8d21a362b513&__tn__=!%3AD,2024-07-03
 Lexus rx,2007,169K miles,"Cincinnati, OH","$5,300",https://www.facebook.com//marketplace/item/1416290145714054/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A700a099f-a4ee-4112-b730-8d21a362b513&__tn__=!%3AD,2024-07-03
 Subaru impreza WRX Sport Wagon 4D,2002,30K miles,"New Lebanon, OH","$7,000",https://www.facebook.com//marketplace/item/794272716137584/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A700a099f-a4ee-4112-b730-8d21a362b513&__tn__=!%3AD,2024-07-03
 Pontiac vibe Sport Wagon 4D,2010,135K miles,"Hamilton, OH","$6,499",https://www.facebook.com//marketplace/item/1575677959875989/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A700a099f-a4ee-4112-b730-8d21a362b513&__tn__=!%3AD,2024-07-03
 Nissan versa (down-payment),2024,300 miles,"Cincinnati, OH",$500,https://www.facebook.com//marketplace/item/7762115933855988/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A700a099f-a4ee-4112-b730-8d21a362b513&__tn__=!%3AD,2024-07-03
 Toyota prius,2012,270K miles,"Cincinnati, OH","$4,800",https://www.facebook.com//marketplace/item/996521572205825/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A700a099f-a4ee-4112-b730-8d21a362b513&__tn__=!%3AD,2024-07-03
 Jaguar XJL Supercharged Sedan 4D,2011,166K miles,"Cincinnati, OH","$7,650",https://www.facebook.com//marketplace/item/858259756146158/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A700a099f-a4ee-4112-b730-8d21a362b513&__tn__=!%3AD,2024-07-03
 Honda accord LX Sedan 4D,2003,151K miles,"Fairfield, OH","$4,000",https://www.facebook.com//marketplace/item/1601424804033810/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A700a099f-a4ee-4112-b730-8d21a362b513&__tn__=!%3AD,2024-07-03
 Saab 9-3 Aero,2007,186K miles,"Cincinnati, OH","$4,500",https://www.facebook.com//marketplace/item/1008148077356224/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A700a099f-a4ee-4112-b730-8d21a362b513&__tn__=!%3AD,2024-07-03
 Hyundai accent GLS Sedan 4D,2008,177K miles,"Hamilton, OH","$2,750",https://www.facebook.com//marketplace/item/470911565531909/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A700a099f-a4ee-4112-b730-8d21a362b513&__tn__=!%3AD,2024-07-03
 Mazda rx-7,1994,78K miles,"Cincinnati, OH","$34,999",https://www.facebook.com//marketplace/item/825931222340263/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A700a099f-a4ee-4112-b730-8d21a362b513&__tn__=!%3AD,2024-07-03
 Volkswagen cc Sport Sedan 4D,2009,158K miles,"Covington, KY",$1,https://www.facebook.com//marketplace/item/3631526410431752/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A700a099f-a4ee-4112-b730-8d21a362b513&__tn__=!%3AD,2024-07-03
 Volkswagen cc Sport Sedan 4D,2009,158K miles,"Latonia, KY",$1,https://www.facebook.com//marketplace/item/1685007518914940/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A700a099f-a4ee-4112-b730-8d21a362b513&__tn__=!%3AD,2024-07-03
 Nissan versa S Sedan 4D,2007,120K miles,"Cincinnati, OH","$2,000",https://www.facebook.com//marketplace/item/451117687497610/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A700a099f-a4ee-4112-b730-8d21a362b513&__tn__=!%3AD,2024-07-03
 Chevrolet cruze LTZ Sedan 4D,2012,104K miles,"Harrison, OH","$3,000",https://www.facebook.com//marketplace/item/1117748539325706/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A700a099f-a4ee-4112-b730-8d21a362b513&__tn__=!%3AD,2024-07-03
 Dodge nitro SXT Sport Utility 4D,2010,109K miles,"Cincinnati, OH","$4,785",https://www.facebook.com//marketplace/item/2251744958510828/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A700a099f-a4ee-4112-b730-8d21a362b513&__tn__=!%3AD,2024-07-03
 Toyota yaris S Hatchback 4D,2009,300 miles,"Middletown, OH","$2,000",https://www.facebook.com//marketplace/item/456321977115915/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A700a099f-a4ee-4112-b730-8d21a362b513&__tn__=!%3AD,2024-07-03
 Toyota camry LE Sedan 4D,1996,186K miles,"Dayton, OH","$2,900",https://www.facebook.com//marketplace/item/809930194417527/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A700a099f-a4ee-4112-b730-8d21a362b513&__tn__=!%3AD,2024-07-03
 Chevrolet impala LS Sedan 4D,2012,129K miles,"Cincinnati, OH","$3,400",https://www.facebook.com//marketplace/item/8741155839234269/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A700a099f-a4ee-4112-b730-8d21a362b513&__tn__=!%3AD,2024-07-03
 Volkswagen beetle 2.0,2005,113K miles,"Hamilton, OH","$3,000",https://www.facebook.com//marketplace/item/1494440318134669/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A700a099f-a4ee-4112-b730-8d21a362b513&__tn__=!%3AD,2024-07-03
 Toyota avalon XLS Touing,2005,260K miles,"Fairfield, OH","$2,999",https://www.facebook.com//marketplace/item/1496085467703214/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A700a099f-a4ee-4112-b730-8d21a362b513&__tn__=!%3AD,2024-07-03
 Subaru outback 2.5i Premium Wagon 4D,2011,161K miles,"Milan, IN","$4,000",https://www.facebook.com//marketplace/item/1206871497010311/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A700a099f-a4ee-4112-b730-8d21a362b513&__tn__=!%3AD,2024-07-03
 Chrysler sebring Limited Sedan 4D,2010,200K miles,"Bethel, OH","$1,800",https://www.facebook.com//marketplace/item/3733017370248002/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A700a099f-a4ee-4112-b730-8d21a362b513&__tn__=!%3AD,2024-07-03
 Ford fusion SEL Sedan 4D,2006,200K miles,"Dayton, OH","$2,620",https://www.facebook.com//marketplace/item/7770107546344755/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A700a099f-a4ee-4112-b730-8d21a362b513&__tn__=!%3AD,2024-07-03
 Toyota tacoma access cab Pickup 4D 6 ft,2008,174K miles,"Cincinnati, OH","$11,500",https://www.facebook.com//marketplace/item/7926155744133801/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A700a099f-a4ee-4112-b730-8d21a362b513&__tn__=!%3AD,2024-07-03
 Mazda mazda6 i Sport Sedan 4D,2007,200K miles,"Newport, KY","$1,100",https://www.facebook.com//marketplace/item/7538757142909594/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A700a099f-a4ee-4112-b730-8d21a362b513&__tn__=!%3AD,2024-07-03
 Dodge avenger,2014,211K miles,"Cincinnati, OH","$2,700",https://www.facebook.com//marketplace/item/1623520158446840/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A700a099f-a4ee-4112-b730-8d21a362b513&__tn__=!%3AD,2024-07-03
 Chrysler 200 Limited Sedan 4D,2014,180K miles,"Cincinnati, OH","$3,500",https://www.facebook.com//marketplace/item/1641398833320716/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A700a099f-a4ee-4112-b730-8d21a362b513&__tn__=!%3AD,2024-07-03
 Mazda mazda3 s Sport Sedan 4D,2010,202K miles,"Batavia, OH","$1,950",https://www.facebook.com//marketplace/item/1114644846456701/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A700a099f-a4ee-4112-b730-8d21a362b513&__tn__=!%3AD,2024-07-03
 Mitsubishi galant SE Sedan 4D,2011,131K miles,"Xenia, OH","$2,700",https://www.facebook.com//marketplace/item/400385916306157/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A700a099f-a4ee-4112-b730-8d21a362b513&__tn__=!%3AD,2024-07-03
 Ford focus SE Sedan 4D,2012,200K miles,"Cincinnati, OH","$2,750",https://www.facebook.com//marketplace/item/8197880343612584/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A700a099f-a4ee-4112-b730-8d21a362b513&__tn__=!%3AD,2024-07-03
 Honda accord EX Coupe 2D,2014,180K miles,"Frankfort, KY","$4,200",https://www.facebook.com//marketplace/item/1188120378996554/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A700a099f-a4ee-4112-b730-8d21a362b513&__tn__=!%3AD,2024-07-03
 Chevrolet silverado 2500 hd crew cab Short Bed,2002,245K miles,"Dayton, KY","$8,000",https://www.facebook.com//marketplace/item/460250990280622/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A700a099f-a4ee-4112-b730-8d21a362b513&__tn__=!%3AD,2024-07-03
 Lexus GS 350 Sedan 4D,2007,208K miles,"Cincinnati, OH","$5,425",https://www.facebook.com//marketplace/item/994600385469814/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A700a099f-a4ee-4112-b730-8d21a362b513&__tn__=!%3AD,2024-07-03
 Lexus ES 300 Sedan 4D,1998,86K miles,"Columbus, IN","$4,500",https://www.facebook.com//marketplace/item/840039124677261/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A700a099f-a4ee-4112-b730-8d21a362b513&__tn__=!%3AD,2024-07-03
 Hyundai elantra Limited Sedan 4D,2013,128K miles,"Fairfield, OH","$8,200",https://www.facebook.com//marketplace/item/862013445260218/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A700a099f-a4ee-4112-b730-8d21a362b513&__tn__=!%3AD,2024-07-03
 Toyota camry L Sedan 4D,2012,133K miles,"Cincinnati, OH","$7,999",https://www.facebook.com//marketplace/item/869788594960490/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A700a099f-a4ee-4112-b730-8d21a362b513&__tn__=!%3AD,2024-07-03
