Model,Year,Miles,Location,Prices,Link,Scraped_On
 Hyundai tiburon GS Hatchback Coupe 2D,2008,83K miles,"Chicago, IL","$8,000",https://www.facebook.com//marketplace/item/462744246618534/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A3ff5de07-72e2-4a23-866e-a632880b3fbd&__tn__=!%3AD,2024-07-10
 Toyota prius,2009,198K miles,"Skokie, IL","$4,300",https://www.facebook.com//marketplace/item/933498241877546/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A3ff5de07-72e2-4a23-866e-a632880b3fbd&__tn__=!%3AD,2024-07-10
 Hyundai tucson V6,2007,112K miles,"Des Plaines, IL","$3,500",https://www.facebook.com//marketplace/item/1153183992654028/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A3ff5de07-72e2-4a23-866e-a632880b3fbd&__tn__=!%3AD,2024-07-10
 Toyota prius two hatchback,2016,77K miles · Dealership,"Des Plaines, IL","$15,995",https://www.facebook.com//marketplace/item/366388216470594/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A3ff5de07-72e2-4a23-866e-a632880b3fbd&__tn__=!%3AD,2024-07-10
,,,"Chicago, IL","$3,870",https://www.facebook.com//marketplace/item/418441637436858/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A3ff5de07-72e2-4a23-866e-a632880b3fbd&__tn__=!%3AD,2024-07-10
 BMW 3 series 328i xDrive Sedan 4D,2011,156K miles,"Lincolnwood, IL","$5,600",https://www.facebook.com//marketplace/item/819884886777528/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A3ff5de07-72e2-4a23-866e-a632880b3fbd&__tn__=!%3AD,2024-07-10
 Toyota corolla hybrid Rent rental,2023,40K miles,"Lincolnwood, IL",$300,https://www.facebook.com//marketplace/item/986400266610889/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A3ff5de07-72e2-4a23-866e-a632880b3fbd&__tn__=!%3AD,2024-07-10
 BMW 3 series 328i xDrive Sedan 4D,2011,80K miles,"Glenview, IL","$7,880",https://www.facebook.com//marketplace/item/898530682064990/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A3ff5de07-72e2-4a23-866e-a632880b3fbd&__tn__=!%3AD,2024-07-10
 Honda accord Sport Sedan 4D,2014,82K miles,"Chicago, IL","$8,900",https://www.facebook.com//marketplace/item/1647491846038645/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A3ff5de07-72e2-4a23-866e-a632880b3fbd&__tn__=!%3AD,2024-07-10
 MINI Cooper Convertible 2D,2006,64K miles,"Maywood, IL","$6,200",https://www.facebook.com//marketplace/item/2613572798822617/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A3ff5de07-72e2-4a23-866e-a632880b3fbd&__tn__=!%3AD,2024-07-10
 Ford focus SE Hatchback 4D,2015,162K miles,"Chicago, IL","$3,500",https://www.facebook.com//marketplace/item/405187529109450/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A3ff5de07-72e2-4a23-866e-a632880b3fbd&__tn__=!%3AD,2024-07-10
 BMW series 3 Black,2011,121K miles,"Chicago, IL","$5,700",https://www.facebook.com//marketplace/item/842497470640505/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A3ff5de07-72e2-4a23-866e-a632880b3fbd&__tn__=!%3AD,2024-07-10
 Audi q7 3.0T Quattro Premium Sport Utility 4D,2012,115K miles,"Chicago, IL","$5,950",https://www.facebook.com//marketplace/item/844069954284270/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A3ff5de07-72e2-4a23-866e-a632880b3fbd&__tn__=!%3AD,2024-07-10
 Toyota prius,2010,171K miles,"Chicago, IL","$5,900",https://www.facebook.com//marketplace/item/993312778761585/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A3ff5de07-72e2-4a23-866e-a632880b3fbd&__tn__=!%3AD,2024-07-10
 Ford focus SE Hatchback 4D,2013,161K miles,"Addison, IL","$3,899",https://www.facebook.com//marketplace/item/455545344041221/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A3ff5de07-72e2-4a23-866e-a632880b3fbd&__tn__=!%3AD,2024-07-10
 Honda civic LX Sedan 4D,2013,85K miles,"Elmwood Park, IL","$11,000",https://www.facebook.com//marketplace/item/483744887363723/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A3ff5de07-72e2-4a23-866e-a632880b3fbd&__tn__=!%3AD,2024-07-10
 Jeep grand cherokee Limited Sport Utility 4D,2016,167K miles,"Chicago, IL","$6,950",https://www.facebook.com//marketplace/item/380504441310809/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A3ff5de07-72e2-4a23-866e-a632880b3fbd&__tn__=!%3AD,2024-07-10
 Mazda mazda3 s Sedan 4D,2006,135K miles,"Chicago, IL","$1,800",https://www.facebook.com//marketplace/item/495705192898492/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A3ff5de07-72e2-4a23-866e-a632880b3fbd&__tn__=!%3AD,2024-07-10
 Honda accord LX Sedan 4D,2010,150K miles,"Chicago, IL","$3,400",https://www.facebook.com//marketplace/item/471001842184886/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A3ff5de07-72e2-4a23-866e-a632880b3fbd&__tn__=!%3AD,2024-07-10
 Ford focus,2014,83K miles,"Chicago, IL","$4,500",https://www.facebook.com//marketplace/item/484973687555408/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A3ff5de07-72e2-4a23-866e-a632880b3fbd&__tn__=!%3AD,2024-07-10
 Subaru impreza 2.0i Sport Premium Wagon 4D,2014,201K miles,"Des Plaines, IL","$3,900",https://www.facebook.com//marketplace/item/1504000187133011/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A3ff5de07-72e2-4a23-866e-a632880b3fbd&__tn__=!%3AD,2024-07-10
 Audi a4 1.8T Sedan 4D,2005,144K miles,"Elmwood Park, IL","$3,000",https://www.facebook.com//marketplace/item/1528553398083031/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A3ff5de07-72e2-4a23-866e-a632880b3fbd&__tn__=!%3AD,2024-07-10
 Ford c-max hybrid SE Wagon 4D,2014,136K miles,"Chicago, IL","$6,700",https://www.facebook.com//marketplace/item/1400847694641142/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A3ff5de07-72e2-4a23-866e-a632880b3fbd&__tn__=!%3AD,2024-07-10
 Honda civic LX Sedan 4D,2013,82K miles,"Chicago, IL","$8,900",https://www.facebook.com//marketplace/item/979649540369225/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A3ff5de07-72e2-4a23-866e-a632880b3fbd&__tn__=!%3AD,2024-07-10
 Ford fusion SEL Sedan 4D,2011,240K miles,"Chicago, IL","$3,000",https://www.facebook.com//marketplace/item/503235139051319/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A3ff5de07-72e2-4a23-866e-a632880b3fbd&__tn__=!%3AD,2024-07-10
 Infiniti i 35,2003,151K miles,"Chicago, IL","$2,800",https://www.facebook.com//marketplace/item/1168817547566812/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A3ff5de07-72e2-4a23-866e-a632880b3fbd&__tn__=!%3AD,2024-07-10
 Ford taurus Limited Sedan 4D,2013,89K miles,"Oak Lawn, IL","$6,900",https://www.facebook.com//marketplace/item/397276826672679/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A3ff5de07-72e2-4a23-866e-a632880b3fbd&__tn__=!%3AD,2024-07-10
 MINI Cooper S Hatchback 2D,2012,82K miles,"Blue Island, IL","$2,800",https://www.facebook.com//marketplace/item/1422935198415499/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A3ff5de07-72e2-4a23-866e-a632880b3fbd&__tn__=!%3AD,2024-07-10
 BMW 3 series 325Ci Coupe 2D,2005,124K miles · Dealership,"Addison, IL","$3,500",https://www.facebook.com//marketplace/item/1012150440621120/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A3ff5de07-72e2-4a23-866e-a632880b3fbd&__tn__=!%3AD,2024-07-10
 Kia optima,2017,89K miles,"Chicago, IL",$1,https://www.facebook.com//marketplace/item/2152672148450124/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A3ff5de07-72e2-4a23-866e-a632880b3fbd&__tn__=!%3AD,2024-07-10
 Pontiac vibe Sport Wagon 4D,2009,127K miles,"Chicago, IL","$3,500",https://www.facebook.com//marketplace/item/511181061367085/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A3ff5de07-72e2-4a23-866e-a632880b3fbd&__tn__=!%3AD,2024-07-10
 Kia k5 GT-Line Sedan 4D,2021,97K miles,"Chicago, IL","$25,000",https://www.facebook.com//marketplace/item/3418524548283797/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A3ff5de07-72e2-4a23-866e-a632880b3fbd&__tn__=!%3AD,2024-07-10
 Hyundai sonata 773*780*3676 Super good,2005,17K miles,"Chicago, IL","$1,800",https://www.facebook.com//marketplace/item/1002087081916750/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A3ff5de07-72e2-4a23-866e-a632880b3fbd&__tn__=!%3AD,2024-07-10
 Volvo xc70 3.2 Wagon 4D,2012,212K miles,"Willowbrook, IL","$2,200",https://www.facebook.com//marketplace/item/416012494765736/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A3ff5de07-72e2-4a23-866e-a632880b3fbd&__tn__=!%3AD,2024-07-10
 Toyota prius Five Hatchback 4D,2011,188K miles,"Northbrook, IL","$6,000",https://www.facebook.com//marketplace/item/1183928082643473/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A3ff5de07-72e2-4a23-866e-a632880b3fbd&__tn__=!%3AD,2024-07-10
 Honda civic EX Sedan 4D,2007,140K miles,"Chicago, IL","$3,900",https://www.facebook.com//marketplace/item/798274972429747/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A3ff5de07-72e2-4a23-866e-a632880b3fbd&__tn__=!%3AD,2024-07-10
 Chevrolet cruze LT Sedan 4D,2012,133K miles,"Chicago, IL","$3,000",https://www.facebook.com//marketplace/item/998627521555059/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A3ff5de07-72e2-4a23-866e-a632880b3fbd&__tn__=!%3AD,2024-07-10
 Ford focus SE Coupe 2D,2010,14K miles,"Chicago, IL","$1,700",https://www.facebook.com//marketplace/item/844898330403687/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A3ff5de07-72e2-4a23-866e-a632880b3fbd&__tn__=!%3AD,2024-07-10
 Chevrolet malibu LT Sedan 4D,2011,104K miles,"Elmwood Park, IL","$3,500",https://www.facebook.com//marketplace/item/491838293208236/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A3ff5de07-72e2-4a23-866e-a632880b3fbd&__tn__=!%3AD,2024-07-10
 Ford taurus,2015,169K miles,"Alsip, IL","$3,550",https://www.facebook.com//marketplace/item/2183048785362852/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A3ff5de07-72e2-4a23-866e-a632880b3fbd&__tn__=!%3AD,2024-07-10
 Ford fiesta SE Sedan 4D,2013,190K miles,"Chicago, IL","$3,100",https://www.facebook.com//marketplace/item/804884438450103/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A3ff5de07-72e2-4a23-866e-a632880b3fbd&__tn__=!%3AD,2024-07-10
 Honda cr-v,2006,146K miles,"Chicago, IL","$2,300",https://www.facebook.com//marketplace/item/865855405592850/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A3ff5de07-72e2-4a23-866e-a632880b3fbd&__tn__=!%3AD,2024-07-10
 Chrysler 300S Sedan 4D,2013,97K miles,"Chicago, IL","$7,900",https://www.facebook.com//marketplace/item/1002448021885918/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A3ff5de07-72e2-4a23-866e-a632880b3fbd&__tn__=!%3AD,2024-07-10
 Audi a6 3.2 Quattro Sedan 4D,2006,152K miles,"Chicago, IL",Free,https://www.facebook.com//marketplace/item/1395940344531274/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A3ff5de07-72e2-4a23-866e-a632880b3fbd&__tn__=!%3AD,2024-07-10
 Ford c-max hybrid SE Wagon 4D,2014,127K miles,"Arlington Heights, IL","$6,500",https://www.facebook.com//marketplace/item/1002185814410481/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A3ff5de07-72e2-4a23-866e-a632880b3fbd&__tn__=!%3AD,2024-07-10
 Hyundai santa fe GLS Sport Utility 4D,2007,143K miles,"Melrose Park, IL","$4,000",https://www.facebook.com//marketplace/item/398128973262442/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A3ff5de07-72e2-4a23-866e-a632880b3fbd&__tn__=!%3AD,2024-07-10
 Dodge dart SXT Sedan 4D,2013,111K miles · Dealership,"Chicago, IL","$3,900",https://www.facebook.com//marketplace/item/1828280727650410/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A3ff5de07-72e2-4a23-866e-a632880b3fbd&__tn__=!%3AD,2024-07-10
 Nissan rogue,2012,160K miles,"Chicago, IL","$2,500",https://www.facebook.com//marketplace/item/1986888288431729/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A3ff5de07-72e2-4a23-866e-a632880b3fbd&__tn__=!%3AD,2024-07-10
 Toyota avalon Touring Sedan 4D,2005,200K miles,"Chicago, IL","$2,500",https://www.facebook.com//marketplace/item/846058173737938/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A3ff5de07-72e2-4a23-866e-a632880b3fbd&__tn__=!%3AD,2024-07-10
 BMW 7 series 750iL Sedan 4D,2000,74K miles,"Addison, IL","$2,000",https://www.facebook.com//marketplace/item/669679892030653/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A3ff5de07-72e2-4a23-866e-a632880b3fbd&__tn__=!%3AD,2024-07-10
 Ford taurus,2010,110K miles,"Chicago, IL","$4,500",https://www.facebook.com//marketplace/item/1661475918002875/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A3ff5de07-72e2-4a23-866e-a632880b3fbd&__tn__=!%3AD,2024-07-10
 Acura tl Sedan 4D,2010,170K miles,"Chicago, IL","$2,500",https://www.facebook.com//marketplace/item/858395486135868/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A3ff5de07-72e2-4a23-866e-a632880b3fbd&__tn__=!%3AD,2024-07-10
 Mitsubishi galant ES Sedan 4D,2012,141K miles,"Crestwood, IL","$1,750",https://www.facebook.com//marketplace/item/1199652184502274/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A3ff5de07-72e2-4a23-866e-a632880b3fbd&__tn__=!%3AD,2024-07-10
 Tesla model 3 standard range plus rwd sedan,2021,48K miles,"Burbank, IL","$20,980",https://www.facebook.com//marketplace/item/412715891767326/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A3ff5de07-72e2-4a23-866e-a632880b3fbd&__tn__=!%3AD,2024-07-10
 Nissan altima 2.5 S Coupe 2D,2010,98K miles,"Elmwood Park, IL","$3,200",https://www.facebook.com//marketplace/item/903869275095701/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A3ff5de07-72e2-4a23-866e-a632880b3fbd&__tn__=!%3AD,2024-07-10
 Subaru forester 2.5X Premium Sport Utility 4D,2010,134K miles,"Chicago, IL","$4,735",https://www.facebook.com//marketplace/item/7557738347644208/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A3ff5de07-72e2-4a23-866e-a632880b3fbd&__tn__=!%3AD,2024-07-10
 Toyota venza Wagon 4D,2009,157K miles,"Chicago Heights, IL","$6,300",https://www.facebook.com//marketplace/item/7668394149850267/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A3ff5de07-72e2-4a23-866e-a632880b3fbd&__tn__=!%3AD,2024-07-10
 Honda civic EX Sedan 4D,2009,107K miles,"Chicago, IL","$5,000",https://www.facebook.com//marketplace/item/1545722899342296/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A3ff5de07-72e2-4a23-866e-a632880b3fbd&__tn__=!%3AD,2024-07-10
 Toyota 4runner,2010,188K miles,"Chicago, IL","$12,000",https://www.facebook.com//marketplace/item/1436247087770523/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A3ff5de07-72e2-4a23-866e-a632880b3fbd&__tn__=!%3AD,2024-07-10
 Toyota prius Hatchback 4D,2007,157K miles,"Morton Grove, IL","$5,250",https://www.facebook.com//marketplace/item/1000282504805980/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A3ff5de07-72e2-4a23-866e-a632880b3fbd&__tn__=!%3AD,2024-07-10
 Porsche 911 T,1970,105K miles,"Chicago, IL","$12,345",https://www.facebook.com//marketplace/item/995534302353053/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A3ff5de07-72e2-4a23-866e-a632880b3fbd&__tn__=!%3AD,2024-07-10
 Toyota prius V Hatchback 4D,2010,185K miles,"Addison, IL","$4,700",https://www.facebook.com//marketplace/item/3791839384398735/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A3ff5de07-72e2-4a23-866e-a632880b3fbd&__tn__=!%3AD,2024-07-10
 Toyota corolla VE Sedan 4D,1998,94K miles,"Chicago, IL","$1,999",https://www.facebook.com//marketplace/item/823680173077994/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A3ff5de07-72e2-4a23-866e-a632880b3fbd&__tn__=!%3AD,2024-07-10
 Volkswagen jetta GLX Sedan 4D,2000,144K miles,"Chicago, IL","$2,500",https://www.facebook.com//marketplace/item/799388518772209/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A3ff5de07-72e2-4a23-866e-a632880b3fbd&__tn__=!%3AD,2024-07-10
 Chevrolet equinox,2014,105K miles,"Chicago, IL","$7,800",https://www.facebook.com//marketplace/item/478106544798223/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A3ff5de07-72e2-4a23-866e-a632880b3fbd&__tn__=!%3AD,2024-07-10
 Toyota 4runner,2000,14K miles,"Chicago, IL","$2,800",https://www.facebook.com//marketplace/item/783869087267151/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A3ff5de07-72e2-4a23-866e-a632880b3fbd&__tn__=!%3AD,2024-07-10
 Chevrolet cruze LT Sedan 4D,2012,140K miles · Dealership,"Addison, IL","$4,200",https://www.facebook.com//marketplace/item/1493167457987865/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A3ff5de07-72e2-4a23-866e-a632880b3fbd&__tn__=!%3AD,2024-07-10
 Toyota prius Four Hatchback 4D,2013,178K miles,"Chicago, IL","$7,199",https://www.facebook.com//marketplace/item/853794513286709/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A3ff5de07-72e2-4a23-866e-a632880b3fbd&__tn__=!%3AD,2024-07-10
 Jeep grand cherokee Limited Sport Utility 4D,2011,140K miles,"Chicago, IL","$5,850",https://www.facebook.com//marketplace/item/453908537494599/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A3ff5de07-72e2-4a23-866e-a632880b3fbd&__tn__=!%3AD,2024-07-10
 Honda accord DX Sedan 4D,1998,300 miles,"Addison, IL",$800,https://www.facebook.com//marketplace/item/461249246525570/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A3ff5de07-72e2-4a23-866e-a632880b3fbd&__tn__=!%3AD,2024-07-10
 Tesla model s,2015,121K miles,"Maywood, IL","$22,900",https://www.facebook.com//marketplace/item/1924448317989027/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A3ff5de07-72e2-4a23-866e-a632880b3fbd&__tn__=!%3AD,2024-07-10
 Hyundai kona electric Limited Sport Utility 4D,2019,39K miles,"Chicago, IL","$22,500",https://www.facebook.com//marketplace/item/1090672478661191/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A3ff5de07-72e2-4a23-866e-a632880b3fbd&__tn__=!%3AD,2024-07-10
 Toyota camry XLE Sedan 4D,2007,111K miles,"Chicago, IL","$3,900",https://www.facebook.com//marketplace/item/457963660429582/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A3ff5de07-72e2-4a23-866e-a632880b3fbd&__tn__=!%3AD,2024-07-10
 Nissan sentra SV Sedan 4D,2016,150K miles,"Chicago, IL","$5,300",https://www.facebook.com//marketplace/item/446491151603086/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A3ff5de07-72e2-4a23-866e-a632880b3fbd&__tn__=!%3AD,2024-07-10
 Volkswagen passat Komfort Wagon 4D,2010,95K miles,"Naperville, IL","$4,990",https://www.facebook.com//marketplace/item/471070335545882/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A3ff5de07-72e2-4a23-866e-a632880b3fbd&__tn__=!%3AD,2024-07-10
 Mazda mazda3 i Sport Sedan 4D,2014,166K miles,"Chicago, IL","$8,500",https://www.facebook.com//marketplace/item/25730785529899625/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A3ff5de07-72e2-4a23-866e-a632880b3fbd&__tn__=!%3AD,2024-07-10
 Toyota camry,2007,143K miles,"Chicago, IL","$4,800",https://www.facebook.com//marketplace/item/1512092429387742/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A3ff5de07-72e2-4a23-866e-a632880b3fbd&__tn__=!%3AD,2024-07-10
 Kia niro Premium Hybrid 🔋,2017,160K miles,"Harwood Heights, IL","$8,500",https://www.facebook.com//marketplace/item/1186780035969178/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A3ff5de07-72e2-4a23-866e-a632880b3fbd&__tn__=!%3AD,2024-07-10
 Toyota camry CE Sedan 4D,2007,180K miles,"Chicago, IL","$3,300",https://www.facebook.com//marketplace/item/1010861020456269/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A3ff5de07-72e2-4a23-866e-a632880b3fbd&__tn__=!%3AD,2024-07-10
 BMW 5 series 535i Sedan 4D,2011,186K miles,"Evanston, IL","$4,800",https://www.facebook.com//marketplace/item/854331740080393/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A3ff5de07-72e2-4a23-866e-a632880b3fbd&__tn__=!%3AD,2024-07-10
 Hyundai sonata,2012,134K miles,"Chicago, IL","$3,500",https://www.facebook.com//marketplace/item/1435964703723229/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A3ff5de07-72e2-4a23-866e-a632880b3fbd&__tn__=!%3AD,2024-07-10
 Hyundai veloster,2012,126K miles,"Berwyn, IL","$6,250",https://www.facebook.com//marketplace/item/363651289829167/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A3ff5de07-72e2-4a23-866e-a632880b3fbd&__tn__=!%3AD,2024-07-10
 Subaru impreza 2.0i Sport Wagon 4D,2017,80K miles,"Chicago, IL","$9,500",https://www.facebook.com//marketplace/item/1587690331790368/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A3ff5de07-72e2-4a23-866e-a632880b3fbd&__tn__=!%3AD,2024-07-10
 Subaru forester 2.5i Premium Sport Utility 4D,2016,64K miles,"Chicago, IL","$8,300",https://www.facebook.com//marketplace/item/1147449842974721/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A3ff5de07-72e2-4a23-866e-a632880b3fbd&__tn__=!%3AD,2024-07-10
 Toyota rav4 Limited Sport Utility 4D,2010,89K miles,"Chicago, IL","$7,900",https://www.facebook.com//marketplace/item/1388535222548983/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A3ff5de07-72e2-4a23-866e-a632880b3fbd&__tn__=!%3AD,2024-07-10
 Honda civic LX Sedan 4D,2017,52K miles,"Forest Park, IL","$11,000",https://www.facebook.com//marketplace/item/1007885377578280/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A3ff5de07-72e2-4a23-866e-a632880b3fbd&__tn__=!%3AD,2024-07-10
 Nissan altima 2.5 S Sedan 4D,2013,173K miles,"Chicago, IL","$3,900",https://www.facebook.com//marketplace/item/451859031026667/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A3ff5de07-72e2-4a23-866e-a632880b3fbd&__tn__=!%3AD,2024-07-10
 Chrysler 200C Sedan 4D,2015,121K miles,"Chicago, IL","$5,500",https://www.facebook.com//marketplace/item/982275200106491/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A3ff5de07-72e2-4a23-866e-a632880b3fbd&__tn__=!%3AD,2024-07-10
 Chevrolet cruze limited L Sedan 4D,2016,121K miles · Dealership,"Chicago, IL","$5,500",https://www.facebook.com//marketplace/item/2530415703833346/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A3ff5de07-72e2-4a23-866e-a632880b3fbd&__tn__=!%3AD,2024-07-10
 Dodge dart SE Sedan 4D,2013,109K miles,"Chicago, IL","$7,988",https://www.facebook.com//marketplace/item/524563816796939/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A3ff5de07-72e2-4a23-866e-a632880b3fbd&__tn__=!%3AD,2024-07-10
 Honda accord EX-L Sedan 4D,2005,133K miles,"Chicago, IL","$3,500",https://www.facebook.com//marketplace/item/388570510439752/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A3ff5de07-72e2-4a23-866e-a632880b3fbd&__tn__=!%3AD,2024-07-10
 Ford fiesta,2013,78K miles,"Chicago, IL","$4,500",https://www.facebook.com//marketplace/item/2075654416153015/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A3ff5de07-72e2-4a23-866e-a632880b3fbd&__tn__=!%3AD,2024-07-10
 Ford focus SE,2014,96K miles,"Chicago, IL","$4,800",https://www.facebook.com//marketplace/item/1346146479695779/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A3ff5de07-72e2-4a23-866e-a632880b3fbd&__tn__=!%3AD,2024-07-10
 Hyundai sonata SE Sedan 4D,2011,130K miles,"Midlothian, IL","$1,500",https://www.facebook.com//marketplace/item/768583638516901/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A3ff5de07-72e2-4a23-866e-a632880b3fbd&__tn__=!%3AD,2024-07-10
 Toyota venza LE Wagon 4D,2015,159K miles,"Justice, IL","$8,300",https://www.facebook.com//marketplace/item/463663209702263/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A3ff5de07-72e2-4a23-866e-a632880b3fbd&__tn__=!%3AD,2024-07-10
 Subaru outback 3.6R Wagon 4D,2010,126K miles,"Chicago, IL","$3,000",https://www.facebook.com//marketplace/item/1004242844783030/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A3ff5de07-72e2-4a23-866e-a632880b3fbd&__tn__=!%3AD,2024-07-10
 Audi a6 4.2 Quattro Sedan 4D,2004,130K miles,"Lyons, IL","$3,350",https://www.facebook.com//marketplace/item/852651173107318/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A3ff5de07-72e2-4a23-866e-a632880b3fbd&__tn__=!%3AD,2024-07-10
 Mazda mazda3 s Sport Sedan 4D,2008,170K miles,"Chicago, IL","$2,600",https://www.facebook.com//marketplace/item/1817733625388216/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A3ff5de07-72e2-4a23-866e-a632880b3fbd&__tn__=!%3AD,2024-07-10
