Model,Year,Miles,Location,Prices,Link,Scraped_On
 Kia optima EX Sedan 4D,2011,140K miles,"Greenville, OH","$5,000",https://www.facebook.com//marketplace/item/824248455967157/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A87557212-cb06-435b-817d-791d564526d7&__tn__=!%3AD,2024-07-04
 Honda accord EX Sedan 4D,2009,115K miles,"Dayton, OH","$7,000",https://www.facebook.com//marketplace/item/1848596742311852/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A87557212-cb06-435b-817d-791d564526d7&__tn__=!%3AD,2024-07-04
 BMW 3 series 328i xDrive Sedan 4D,2016,87K miles,"Lebanon, OH","$14,488",https://www.facebook.com//marketplace/item/370442258992131/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A87557212-cb06-435b-817d-791d564526d7&__tn__=!%3AD,2024-07-04
 Honda civic LX Sedan 4D,2012,170K miles,"New Carlisle, OH","$5,800",https://www.facebook.com//marketplace/item/2074391812961530/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A87557212-cb06-435b-817d-791d564526d7&__tn__=!%3AD,2024-07-04
 Lexus IS 250 Sedan 4D,2007,151K miles,"Dry Ridge, KY","$7,995",https://www.facebook.com//marketplace/item/1261944801855413/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A87557212-cb06-435b-817d-791d564526d7&__tn__=!%3AD,2024-07-04
 Chevrolet cruze RS/LTZ loaded with all the options￼,2014,140K miles,"Franklin, OH","$5,995",https://www.facebook.com//marketplace/item/876697080958345/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A87557212-cb06-435b-817d-791d564526d7&__tn__=!%3AD,2024-07-04
 Honda civic Sport Sedan 4D,2023,12K miles,"Dayton, OH","$21,000",https://www.facebook.com//marketplace/item/1816527065540416/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A87557212-cb06-435b-817d-791d564526d7&__tn__=!%3AD,2024-07-04
 Acura mdx Sport Utility 4D,2011,115K miles,"Mason, OH","$10,700",https://www.facebook.com//marketplace/item/3779907458909659/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A87557212-cb06-435b-817d-791d564526d7&__tn__=!%3AD,2024-07-04
 Toyota camry SE Sedan 4D,2007,228K miles,"Cincinnati, OH","$3,995",https://www.facebook.com//marketplace/item/1154963059165775/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A87557212-cb06-435b-817d-791d564526d7&__tn__=!%3AD,2024-07-04
 Buick Regal TourX,2018,60K miles,"Columbus, OH","$12,000",https://www.facebook.com//marketplace/item/7692105310839012/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A87557212-cb06-435b-817d-791d564526d7&__tn__=!%3AD,2024-07-04
 Lexus HS 250h Sedan 4D,2010,171K miles,"Hamilton, OH","$5,900",https://www.facebook.com//marketplace/item/465184112696776/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A87557212-cb06-435b-817d-791d564526d7&__tn__=!%3AD,2024-07-04
 Chevrolet cruze LT Hatchback 4D,2017,169K miles · Dealership,"Fairfield, OH","$5,400",https://www.facebook.com//marketplace/item/763201766023995/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A87557212-cb06-435b-817d-791d564526d7&__tn__=!%3AD,2024-07-04
 MINI Cooper S Hatchback 2D,2010,105K miles,"West Chester, OH","$7,900",https://www.facebook.com//marketplace/item/492109893332874/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A87557212-cb06-435b-817d-791d564526d7&__tn__=!%3AD,2024-07-04
 Honda pilot Touring Sport Utility 4D,2016,125K miles,"West Chester, OH","$18,500",https://www.facebook.com//marketplace/item/495002086404120/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A87557212-cb06-435b-817d-791d564526d7&__tn__=!%3AD,2024-07-04
 Nissan murano SL Sport Utility 4D,2018,80K miles,"Hamilton, OH","$17,500",https://www.facebook.com//marketplace/item/447759804820108/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A87557212-cb06-435b-817d-791d564526d7&__tn__=!%3AD,2024-07-04
 Honda accord Sport Sedan 4D,2013,223K miles,"Dayton, OH","$5,995",https://www.facebook.com//marketplace/item/784569283712973/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A87557212-cb06-435b-817d-791d564526d7&__tn__=!%3AD,2024-07-04
 Hyundai elantra SE Sedan 4D,2009,138K miles,"Hillsboro, OH","$3,000",https://www.facebook.com//marketplace/item/815244250245818/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A87557212-cb06-435b-817d-791d564526d7&__tn__=!%3AD,2024-07-04
 Toyota prius v Two Wagon 4D,2012,88K miles,"Dayton, OH","$8,200",https://www.facebook.com//marketplace/item/1484163352518701/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A87557212-cb06-435b-817d-791d564526d7&__tn__=!%3AD,2024-07-04
 Toyota corolla CE Sedan 4D,2007,212K miles,"Cincinnati, OH","$3,500",https://www.facebook.com//marketplace/item/495417746353625/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A87557212-cb06-435b-817d-791d564526d7&__tn__=!%3AD,2024-07-04
 Ford fusion Titanium Hybrid Sedan 4D,2014,105K miles,"Mason, OH",$1,https://www.facebook.com//marketplace/item/1024085535796265/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A87557212-cb06-435b-817d-791d564526d7&__tn__=!%3AD,2024-07-04
 Nissan versa S Sedan 4D,2010,159K miles,"Fort Mitchell, KY","$2,700",https://www.facebook.com//marketplace/item/385528684533299/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A87557212-cb06-435b-817d-791d564526d7&__tn__=!%3AD,2024-07-04
 Toyota rav4 Limited Sport Utility 4D,2007,176K miles · Dealership,"Fort Mitchell, KY","$4,800",https://www.facebook.com//marketplace/item/7537530203035879/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A87557212-cb06-435b-817d-791d564526d7&__tn__=!%3AD,2024-07-04
 Chevrolet camaro Indianapolis pace car 1982 J65,1982,68K miles,"Monroe, OH","$17,500",https://www.facebook.com//marketplace/item/1242262010016871/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A87557212-cb06-435b-817d-791d564526d7&__tn__=!%3AD,2024-07-04
 Honda cr-v Parts or full car,2016,17K miles,"Dayton, OH","$2,550",https://www.facebook.com//marketplace/item/805551468199066/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A87557212-cb06-435b-817d-791d564526d7&__tn__=!%3AD,2024-07-04
 Ford 78 deluxe rumble seat cabriolet,1937,1.7K miles,"Loveland, OH","$45,000",https://www.facebook.com//marketplace/item/837992274838589/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A87557212-cb06-435b-817d-791d564526d7&__tn__=!%3AD,2024-07-04
 Nissan altima 2.5 S Sedan 4D,2010,152K miles,"Covington, KY","$3,600",https://www.facebook.com//marketplace/item/976100403617859/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A87557212-cb06-435b-817d-791d564526d7&__tn__=!%3AD,2024-07-04
 Toyota prius c hybrid,2012,64K miles,"Dayton, OH","$3,100",https://www.facebook.com//marketplace/item/325306150633079/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A87557212-cb06-435b-817d-791d564526d7&__tn__=!%3AD,2024-07-04
 Subaru impreza WRX Sedan 4D,2004,89K miles,"Cincinnati, OH","$12,500",https://www.facebook.com//marketplace/item/276773405524276/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A87557212-cb06-435b-817d-791d564526d7&__tn__=!%3AD,2024-07-04
 Chevrolet camaro LT Convertible 2D,2013,129K miles,"Middletown, OH",$1,https://www.facebook.com//marketplace/item/504597111924402/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A87557212-cb06-435b-817d-791d564526d7&__tn__=!%3AD,2024-07-04
 Honda accord,2007,144K miles,"Cincinnati, OH","$6,300",https://www.facebook.com//marketplace/item/791720496424627/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A87557212-cb06-435b-817d-791d564526d7&__tn__=!%3AD,2024-07-04
 Subaru baja ut 4d,2003,143K miles,"Columbus, OH","$6,500",https://www.facebook.com//marketplace/item/1476874687042203/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A87557212-cb06-435b-817d-791d564526d7&__tn__=!%3AD,2024-07-04
 Toyota camry LE Sedan 4D,1996,186K miles,"Dayton, OH","$2,900",https://www.facebook.com//marketplace/item/809930194417527/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A87557212-cb06-435b-817d-791d564526d7&__tn__=!%3AD,2024-07-04
 Dodge ram 1500 regular cab Long Bed,2002,96K miles,"Maineville, OH","$9,950",https://www.facebook.com//marketplace/item/326241010539301/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A87557212-cb06-435b-817d-791d564526d7&__tn__=!%3AD,2024-07-04
 Dodge journey SXT Sport Utility 4D,2016,175K miles,"Mason, OH","$2,500",https://www.facebook.com//marketplace/item/1181787193152190/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A87557212-cb06-435b-817d-791d564526d7&__tn__=!%3AD,2024-07-04
 Pontiac g6 Sedan 4D,2008,156K miles,"Morrow, OH","$1,900",https://www.facebook.com//marketplace/item/835895977934633/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A87557212-cb06-435b-817d-791d564526d7&__tn__=!%3AD,2024-07-04
 Audi tt 180 Coupe 2D,2002,56K miles,"Franklin, OH","$1,234",https://www.facebook.com//marketplace/item/267996186406904/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A87557212-cb06-435b-817d-791d564526d7&__tn__=!%3AD,2024-07-04
 Audi a4 1.8T Quattro Sedan 4D,2003,125K miles,"Union, KY","$1,500",https://www.facebook.com//marketplace/item/930367735524002/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A87557212-cb06-435b-817d-791d564526d7&__tn__=!%3AD,2024-07-04
 Ford mustang GT Deluxe Convertible 2D,2007,178K miles,"Brookville, IN","$6,800",https://www.facebook.com//marketplace/item/1664528337639689/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A87557212-cb06-435b-817d-791d564526d7&__tn__=!%3AD,2024-07-04
 Honda accord EX Sedan 4D,2005,163K miles,"Cincinnati, OH","$3,450",https://www.facebook.com//marketplace/item/867263855422548/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A87557212-cb06-435b-817d-791d564526d7&__tn__=!%3AD,2024-07-04
 Ford fusion SE Sedan 4D,2010,122K miles,"Waverly, OH","$4,750",https://www.facebook.com//marketplace/item/471816375336699/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A87557212-cb06-435b-817d-791d564526d7&__tn__=!%3AD,2024-07-04
 Scion Spec Hatchback Coupe 2D,2008,190K miles,"Cincinnati, OH","$2,600",https://www.facebook.com//marketplace/item/301823396259278/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A87557212-cb06-435b-817d-791d564526d7&__tn__=!%3AD,2024-07-04
 Hyundai elantra SE Sedan 4D,2007,183K miles,"Alexandria, KY","$1,200",https://www.facebook.com//marketplace/item/1195874905092937/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A87557212-cb06-435b-817d-791d564526d7&__tn__=!%3AD,2024-07-04
 Subaru baja Sport SUV Pickup 4D,2006,218K miles,"West Chester, OH","$6,000",https://www.facebook.com//marketplace/item/2172188336451016/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A87557212-cb06-435b-817d-791d564526d7&__tn__=!%3AD,2024-07-04
 Chevrolet malibu LT Sedan 4D,2010,160K miles,"Trenton, OH",$850,https://www.facebook.com//marketplace/item/1198229734520333/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A87557212-cb06-435b-817d-791d564526d7&__tn__=!%3AD,2024-07-04
 Chevrolet silverado 1500 crew cab Work Truck Pickup 4D 5 3/4 ft,2020,44K miles,"Mason, OH","$28,999",https://www.facebook.com//marketplace/item/1108768010334783/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A87557212-cb06-435b-817d-791d564526d7&__tn__=!%3AD,2024-07-04
 Jeep grand cherokee Overland Sport Utility 4D,2014,127K miles,"Cincinnati, OH","$12,000",https://www.facebook.com//marketplace/item/1129481774824932/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A87557212-cb06-435b-817d-791d564526d7&__tn__=!%3AD,2024-07-04
 Kia rio LX Sedan 4D,2008,195K miles,"North Vernon, IN","$3,000",https://www.facebook.com//marketplace/item/1011514527307166/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A87557212-cb06-435b-817d-791d564526d7&__tn__=!%3AD,2024-07-04
 Nissan altima 2.5 SL Sedan 4D,2013,155K miles,"Cincinnati, OH","$1,350",https://www.facebook.com//marketplace/item/1604036833473702/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A87557212-cb06-435b-817d-791d564526d7&__tn__=!%3AD,2024-07-04
 Lexus IS 300 Sedan 4D,2005,162K miles,"Loveland, OH","$9,000",https://www.facebook.com//marketplace/item/434645126056390/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A87557212-cb06-435b-817d-791d564526d7&__tn__=!%3AD,2024-07-04
 Jeep liberty Sport SUV 4D,2011,180K miles,"Covington, KY","$2,800",https://www.facebook.com//marketplace/item/2016835985397351/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A87557212-cb06-435b-817d-791d564526d7&__tn__=!%3AD,2024-07-04
 Ford focus SE Sedan 4D,2012,171K miles,"South Vienna, OH","$3,000",https://www.facebook.com//marketplace/item/1866688527092073/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A87557212-cb06-435b-817d-791d564526d7&__tn__=!%3AD,2024-07-04
 Cadillac escalade Sport Utility 4D,2010,91K miles,"Trenton, OH","$10,000",https://www.facebook.com//marketplace/item/418351521168427/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A87557212-cb06-435b-817d-791d564526d7&__tn__=!%3AD,2024-07-04
 Chevrolet silverado 1500 regular cab Pickup 2D 6 1/2 ft,2004,140K miles,"Mason, OH",$1,https://www.facebook.com//marketplace/item/987956096392019/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A87557212-cb06-435b-817d-791d564526d7&__tn__=!%3AD,2024-07-04
 Cadillac escalade,2016,170K miles,"Cincinnati, OH","$19,995",https://www.facebook.com//marketplace/item/1600061853890804/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A87557212-cb06-435b-817d-791d564526d7&__tn__=!%3AD,2024-07-04
 Hyundai elantra Limited Sedan 4D,2017,114K miles,"Dayton, OH","$9,000",https://www.facebook.com//marketplace/item/1819863518511630/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A87557212-cb06-435b-817d-791d564526d7&__tn__=!%3AD,2024-07-04
 Volkswagen jetta 2.0L S Sedan 4D,2013,130K miles,"Dayton, OH","$6,500",https://www.facebook.com//marketplace/item/7790573681018725/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A87557212-cb06-435b-817d-791d564526d7&__tn__=!%3AD,2024-07-04
 Honda civic LX Sedan 4D,2015,59K miles,"Fairborn, OH","$8,750",https://www.facebook.com//marketplace/item/460088836643095/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A87557212-cb06-435b-817d-791d564526d7&__tn__=!%3AD,2024-07-04
 Toyota camry LE Sedan 4D,2018,46K miles,"Dayton, OH","$15,900",https://www.facebook.com//marketplace/item/457878990529406/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A87557212-cb06-435b-817d-791d564526d7&__tn__=!%3AD,2024-07-04
 Toyota corolla LE Eco Sedan 4D,2018,91K miles,"Dayton, OH","$12,500",https://www.facebook.com//marketplace/item/365970136128882/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A87557212-cb06-435b-817d-791d564526d7&__tn__=!%3AD,2024-07-04
 Kia optima LX,2018,79K miles,"Dayton, OH","$9,500",https://www.facebook.com//marketplace/item/3214097358720177/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A87557212-cb06-435b-817d-791d564526d7&__tn__=!%3AD,2024-07-04
 Nissan altima 2.5 SL Sedan 4D,2016,97K miles,"Dayton, OH","$7,000",https://www.facebook.com//marketplace/item/736622661791999/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A87557212-cb06-435b-817d-791d564526d7&__tn__=!%3AD,2024-07-04
 Hyundai Sonata,2017,126K miles,"Hamilton, OH","$8,900",https://www.facebook.com//marketplace/item/829271658703182/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A87557212-cb06-435b-817d-791d564526d7&__tn__=!%3AD,2024-07-04
 Toyota camry LE Sedan 4D,2012,173K miles,"Cincinnati, OH","$7,000",https://www.facebook.com//marketplace/item/851510533705064/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A87557212-cb06-435b-817d-791d564526d7&__tn__=!%3AD,2024-07-04
 Honda civic EX Sedan 4D,2015,92K miles,"Cincinnati, OH","$10,800",https://www.facebook.com//marketplace/item/789225196667777/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A87557212-cb06-435b-817d-791d564526d7&__tn__=!%3AD,2024-07-04
 Kia forte LX Sedan 4D,2016,101K miles · Dealership,"Cincinnati, OH","$4,500",https://www.facebook.com//marketplace/item/456396130681214/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A87557212-cb06-435b-817d-791d564526d7&__tn__=!%3AD,2024-07-04
 Nissan altima sr (down-payment),2024,300 miles,"Cincinnati, OH","$2,000",https://www.facebook.com//marketplace/item/3650446158500588/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A87557212-cb06-435b-817d-791d564526d7&__tn__=!%3AD,2024-07-04
 Honda accord LX Sedan 4D,2019,45K miles,"Fort Mitchell, KY","$15,499",https://www.facebook.com//marketplace/item/1195706411430668/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A87557212-cb06-435b-817d-791d564526d7&__tn__=!%3AD,2024-07-04
 Toyota camry SE Sedan 4D,2009,144K miles,"Cincinnati, OH","$5,800",https://www.facebook.com//marketplace/item/959177228925418/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A87557212-cb06-435b-817d-791d564526d7&__tn__=!%3AD,2024-07-04
 Kia optima,2013,143K miles,"Dayton, OH","$4,300",https://www.facebook.com//marketplace/item/3319837941651374/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A87557212-cb06-435b-817d-791d564526d7&__tn__=!%3AD,2024-07-04
 Kia soul ! Wagon 4D,2013,39K miles,"Morrow, OH","$6,500",https://www.facebook.com//marketplace/item/859320629399378/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A87557212-cb06-435b-817d-791d564526d7&__tn__=!%3AD,2024-07-04
 Hyundai sonata gls,2020,29K miles,"Cincinnati, OH","$18,950",https://www.facebook.com//marketplace/item/1031572634996649/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A87557212-cb06-435b-817d-791d564526d7&__tn__=!%3AD,2024-07-04
 Nissan maxima S Sedan 4D,2011,153K miles,"West Chester, OH","$5,500",https://www.facebook.com//marketplace/item/1862835264223949/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A87557212-cb06-435b-817d-791d564526d7&__tn__=!%3AD,2024-07-04
 Honda accord exl,2009,157K miles · Dealership,"Franklin, OH","$6,495",https://www.facebook.com//marketplace/item/768079502158997/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A87557212-cb06-435b-817d-791d564526d7&__tn__=!%3AD,2024-07-04
 Chevrolet malibu LS,2017,95K miles,"Dayton, OH","$9,000",https://www.facebook.com//marketplace/item/815983273824974/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A87557212-cb06-435b-817d-791d564526d7&__tn__=!%3AD,2024-07-04
 Audi a6 SUPERCHARGED,2014,180K miles,"Cincinnati, OH","$5,800",https://www.facebook.com//marketplace/item/1547832106165340/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A87557212-cb06-435b-817d-791d564526d7&__tn__=!%3AD,2024-07-04
 Ford Ford Fusion SEL,2010,178K miles,"New Richmond, OH","$3,500",https://www.facebook.com//marketplace/item/458356790253975/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A87557212-cb06-435b-817d-791d564526d7&__tn__=!%3AD,2024-07-04
 Ford taurus SEL Sedan 4D,2015,207K miles,"Dayton, OH","$5,550",https://www.facebook.com//marketplace/item/839225584790437/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A87557212-cb06-435b-817d-791d564526d7&__tn__=!%3AD,2024-07-04
 Toyota rav4 Limited Sport Utility 4D,2007,185K miles,"Cincinnati, OH","$4,995",https://www.facebook.com//marketplace/item/1138857930509824/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A87557212-cb06-435b-817d-791d564526d7&__tn__=!%3AD,2024-07-04
 Chevrolet spark 1LT Hatchback 4D,2014,19K miles,"Cincinnati, OH","$4,000",https://www.facebook.com//marketplace/item/1002404291252238/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A87557212-cb06-435b-817d-791d564526d7&__tn__=!%3AD,2024-07-04
 Volvo c30 T5 2.0 Hatchback 2D,2008,109K miles,"Batavia, OH","$7,499",https://www.facebook.com//marketplace/item/1106841273738609/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A87557212-cb06-435b-817d-791d564526d7&__tn__=!%3AD,2024-07-04
 Lincoln town car Executive Sedan 4D,2003,72K miles,"Cincinnati, OH","$2,695",https://www.facebook.com//marketplace/item/2584590201744239/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A87557212-cb06-435b-817d-791d564526d7&__tn__=!%3AD,2024-07-04
 Nissan altima 2.5 S Sedan 4D,2008,160K miles,"Xenia, OH","$3,000",https://www.facebook.com//marketplace/item/1493247618234395/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A87557212-cb06-435b-817d-791d564526d7&__tn__=!%3AD,2024-07-04
 Pontiac vibe Sport Wagon 4D,2003,190K miles,"Maineville, OH","$1,950",https://www.facebook.com//marketplace/item/1000711684768539/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A87557212-cb06-435b-817d-791d564526d7&__tn__=!%3AD,2024-07-04
 Chevrolet cruze Diesel Sedan 4D,2014,162K miles,"Milan, IN","$5,500",https://www.facebook.com//marketplace/item/1509758936631684/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A87557212-cb06-435b-817d-791d564526d7&__tn__=!%3AD,2024-07-04
 Chevrolet hhr LT Panel Sport Wagon 2D,2009,160K miles,"South Lebanon, OH","$2,000",https://www.facebook.com//marketplace/item/1025901872436391/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A87557212-cb06-435b-817d-791d564526d7&__tn__=!%3AD,2024-07-04
 Dodge caliber SXT Sport Wagon 4D,2010,152K miles,"Tipp City, OH","$3,300",https://www.facebook.com//marketplace/item/983382747122116/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A87557212-cb06-435b-817d-791d564526d7&__tn__=!%3AD,2024-07-04
 Toyota prius Two Hatchback 4D,2011,52K miles,"Cincinnati, OH","$6,800",https://www.facebook.com//marketplace/item/772344605075363/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A87557212-cb06-435b-817d-791d564526d7&__tn__=!%3AD,2024-07-04
 Toyota avalon Touring Sedan 4D,2006,172K miles,"Waynesville, OH","$4,800",https://www.facebook.com//marketplace/item/491229516581730/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A87557212-cb06-435b-817d-791d564526d7&__tn__=!%3AD,2024-07-04
 Infiniti fx45,2003,127K miles,"Englewood, OH","$4,900",https://www.facebook.com//marketplace/item/999090254744227/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A87557212-cb06-435b-817d-791d564526d7&__tn__=!%3AD,2024-07-04
 Lexus ES 350 Sedan 4D,2010,214K miles,"Cincinnati, OH","$4,750",https://www.facebook.com//marketplace/item/2896405593862632/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A87557212-cb06-435b-817d-791d564526d7&__tn__=!%3AD,2024-07-04
 Infiniti g35 Grey,2004,174K miles,"Springfield, OH","$4,500",https://www.facebook.com//marketplace/item/1540541236497996/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A87557212-cb06-435b-817d-791d564526d7&__tn__=!%3AD,2024-07-04
 Chevrolet equinox,2006,151K miles,"Lebanon, OH","$2,950",https://www.facebook.com//marketplace/item/795317169399453/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A87557212-cb06-435b-817d-791d564526d7&__tn__=!%3AD,2024-07-04
 Chevrolet cobalt LT Sedan 4D,2007,140K miles,"Cincinnati, OH","$3,500",https://www.facebook.com//marketplace/item/341568182305867/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A87557212-cb06-435b-817d-791d564526d7&__tn__=!%3AD,2024-07-04
 Hyundai elantra SE Sedan 4D,2010,195K miles,"Cincinnati, OH","$2,500",https://www.facebook.com//marketplace/item/776037037847404/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A87557212-cb06-435b-817d-791d564526d7&__tn__=!%3AD,2024-07-04
 Honda accord EX-L Sedan 4D,2006,288K miles,"Xenia, OH","$2,500",https://www.facebook.com//marketplace/item/2634563650036148/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A87557212-cb06-435b-817d-791d564526d7&__tn__=!%3AD,2024-07-04
 Ford f150 supercrew cab XLT,2001,79K miles,"Hamilton, OH","$12,497",https://www.facebook.com//marketplace/item/779244211070931/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A87557212-cb06-435b-817d-791d564526d7&__tn__=!%3AD,2024-07-04
 Chevrolet suburban 1500 LT Sport Utility 4D,2007,147K miles,"Cincinnati, OH","$7,500",https://www.facebook.com//marketplace/item/1417420638972166/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A87557212-cb06-435b-817d-791d564526d7&__tn__=!%3AD,2024-07-04
 Ford freestyle Limited Sport Utility 4D,2007,84K miles,"Cincinnati, OH","$5,500",https://www.facebook.com//marketplace/item/890446776251856/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A87557212-cb06-435b-817d-791d564526d7&__tn__=!%3AD,2024-07-04
 Honda pilot EX Sport Utility 4D,2007,180K miles,"Fairfield, OH","$3,700",https://www.facebook.com//marketplace/item/1019986739534290/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A87557212-cb06-435b-817d-791d564526d7&__tn__=!%3AD,2024-07-04
 Toyota camry LE Sedan 4D,1999,165K miles,"Underwood, IN","$2,999",https://www.facebook.com//marketplace/item/3735508060038830/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A87557212-cb06-435b-817d-791d564526d7&__tn__=!%3AD,2024-07-04
 Chevrolet camaro,1999,123K miles,"Mason, OH","$25,000",https://www.facebook.com//marketplace/item/844804616976681/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A87557212-cb06-435b-817d-791d564526d7&__tn__=!%3AD,2024-07-04
